id	title	author	date	other works	nouns	adjectives	places	persons	verbs	material objects	adverbs
596561	Peruvian tales, related in one thousand and one hours, by one of select virgins of Cusco, to the Ynca of Peru, to dissuade him from a resolution he had taken to destroy himself by poison. Translated from the original French by Samuel Humphreys, Esq. In three volumes.	Gueullette, Thomas-Simon	1786		['French', 'Himself', 'Hour', 'Poison', 'Resolution', 'Tale', 'Virgin', 'Volume']	['Original', 'Peruvian', 'Select', 'Three']	['Cusco', 'Peru']	['Ynca']	['Destroy', 'Dissuade', 'Relate', 'Samuel Humphreys', 'Translate']		
87232-2	Zeluco. Various views of human nature taken from life and manners, foreign and domestic. In two volumes. Vol. I.	Moore, John	1789		['Life', 'Manner', 'Nature', 'View', 'Volume']	['Domestic', 'Foreign', 'Human', 'Two', 'Various']		['Zeluco']	['Take']		
87246	Argus; the house-dog at Eadlip. Memoirs in a family correspondence, by the author of Constance and The pharos. In three volumes. Vol. I.	Mathews, Charles	1789	['Constance', 'The pharos']	['Author', 'Correspondence', 'Dog', 'House-dog', 'Memoir', 'Volume']	['Family', 'House', 'Three']	['Eadlip']	['Argus']			
88720	Original stories, from real life; with conversations, calculated to regulate the affections, and form the mind to truth and goodness.	Wollstonecraft, Mary	1788		['Affection', 'Conversation', 'Goodness', 'Life', 'Mind', 'Story', 'Truth']	['Original', 'Real']			['Calculate', 'Form', 'Regulate']		
5942278	Harrison's edition. Letters from a Persian in England, to his friend at Ispahan. By George Lord Lyttelton.	Lyttelton, George Lyttelton	1785		['Friend', 'Letter', 'Lord', 'Persian']		['England', 'Ispahan']	['George Lord Lyttelton', 'Harrison']			
1752858	The interesting narrative of the life of Olaudah Equiano, or Gustavus Vassa, the African. Written by himself. Fifth edition, enlarged.	Equiano, Olaudah	1792		['African', 'Edition', 'Himself', 'Life', 'Narrative']	['African', 'Enlarged', 'Fifth', 'Interesting']		['Gustavus Vassa', 'Olaudah Equiano']	['Write']		
102829	The life of Frederick, Baron Trenck. Written by himself, and translated from the German. Vol. I.	Trenck, Friedrich	1788		['Baron', 'German', 'Himself', 'Life']			['Frederick, Baron Trenck']	['Translate', 'Write']		
ocn476765648	The adventures of a pin, supposed to be related by himself, herself, or itself.		1796		['Adventure', 'Herself', 'Himself', 'Itself', 'Pin']				['Relate', 'Suppose']		
ocn484442023	The fair Syrian, a novel. By the author of Mount Henneth and Barham Downs. In two volumes. Volume I.	Bage, Robert	1787	['Barham Downs', 'Mount Henneth']	['Author', 'Novel', 'Syrian', 'Volume']	['Fair', 'Two']					
ocm40733633 	The power of sympathy: or, the triumph of nature. Founded in truth. In two volumes. Vol. I.	Brown, William Hill	1789		['Nature', 'Power', 'Sympathy', 'Triumph', 'Truth', 'Volume']	['Two']			['Find', 'Found']		
ocn482649224	Hannah Hewit; or, the female Crusoe. Being the history of a woman of uncommon, mental, and personal accomplishments; who, after a variety of extraordinary and interesting adventures in almost every station of life, from splendid prosperity to abject adversity, was cast away in the Grosvenor East-Indiaman: and became for three years the sole inhabitant of an island, in the South Seas. Supposed to be written by herself.	Dibdin, Charles	1792		['Accomplishments', 'Adventures', 'Adversity', 'Herself', 'History', 'Inhabitant', 'Island', 'Life', 'Propriety', 'Sole', 'Station', 'Three', 'Woman', 'Years']	['Abject', 'After', 'Every', 'Extraordinary', 'Female', 'Interesting', 'Mental', 'Object', 'Personal', 'Splendid', 'Supposed', 'Uncommon', 'Variety']	['Grosvenor East-Indiaman', 'South Seas']	['Crusoe', 'Hannah Hewit']	['Be', 'Become', 'Cast', 'Write']		['Almost', 'Away']
ocm52859548 	Delves, a welch tale. By Mrs. Gunning. In two volumes. The second edition. Vol. I.	Gunning	1796		['Edition', 'Mrs.', 'Tale', 'Volume']	['Second', 'Two', 'Welch']		['Delves', 'Mrs. Gunning']			
ocm43297821 	The gipsy countess: a novel. By Miss Gunning. In two volumes. Vol. I.	Gunning	1799		['Countess', 'Gipsy', 'Miss', 'Novel', 'Volume']	['Two']		['Gunning']			
ocn841534744	The monk: a romance.	Lewis, M. G	1796		['Monk', 'Romance']						
ocn271241011	Laura; or, the influence of a kiss. Bij A. H. Geszner. Translated from the German.	Meltzer, Adolph Heinrich	1796		['German', 'Influence', 'Kiss']			['A. H. Geszner', 'Bij', 'Laura']	['Translate']		
ocm13440754 	The adventures of the six princesses of Babylon, in their travels to the temple of virtue: an allegory. Dedicated, by permission, to her Royal Highness the Princess Mary.	Peacock, Lucy	1785		['Adventure', 'Allegory', 'Princess', 'Temple']	['Six', 'Their', 'Virtue']	['Babylon']	['Her Royal Highness The Princess Mary']	['Dedicate', 'Permit', 'Travel']		
ocm17381477 	Robert and Adela: or, the rights of women best maintained by the sentiments of nature. In three volumes. Volume I.	Pigott, Harriet	1795		['Nature', 'Right', 'Sentiment', 'Volume', 'Woman']	['Best', 'Three']		['Adela', 'Robert']	['Maintain']		
ocm49835584 	Octavia. By Anna Maria Porter. In three volumes.	Porter, Anna Maria	1798		['Volume']	['Three']		['Anna Maria Porter', 'Octavia']			
ocm05062980 	A Sicilian romance. By the authoress of The castles of Athlin and Dunbayne. In two volumes. Volume I.	Radcliffe, Ann Ward	1790	['The castles of Athlin and Dunbayne']	['Authoress', 'Romance', 'Volume']	['Sicilian', 'Two']					
ocm27442362 	Destination: or, memoirs of a private family by Clara Reeve, author of ""The old English baron,"" &c. &c.	Reeve, Clara	1799	['The Old English Baron']	['Author', 'Destination', 'Family', 'Memoir']	['Private']		['Clara Reeve']			
ocm24619819 	The old English baron: a gothic story. By Clara Reeve. A new edition.	Reeve, Clara	1784		['Baron', 'Edition', 'Story']	['English', 'Gothic', 'New', 'Old']		['Clara Reeve']			
ocm07021553 	Hubert de Servac, a romance, of the Eighteenth century; by Mary Robinson, author of Poems, Angelina, The Sicilian lover, The widow, &c. &c. &c. In three volumes, vol. I.	Robinson, Mary	1796	['Angelina', 'Poems', 'The Sicilian Lover', 'The Widow']	['Author', 'Century', 'Romance', 'Volume']	['Eighteenth', 'Three']		['Hubert de Sevrac', 'Mary Robinson']			
ocm50543021 	The natural daughter. With portraits of the Leadenhead family. A novel. By Mrs. Robinson, author of poems, Walsingham, The false friend, &c. &c. &c.	Robinson, Mary	1799	['Poems', 'The False Friend', 'Walsingham']	['Author', 'Daughter', 'Family', 'Mrs.', 'Novel', 'Portrait']	['Natural']		['Leadenhead', 'Robinson']			
ocm07020267 	Walsingham; or, the pupil of nature. A domestic story. By Mary Robinson, author of Angelina--Hubert de Sevrac--The widow--Vancenza, &c. &c. &c. In four volumes. Vol. I.	Robinson, Mary	1797	['Angelina', 'Hubert de Sevrac', 'The widow', 'Vancenza']	['Author', 'Nature', 'Pupil', 'Story', 'Volume']	['Domestic', 'Four']		['Mary Robinson', 'Walsingham']			
ocn265013947	Siberian anecdotes, a novel. In three volumes. Containing real histories and living characters.		1783		['Anecdote', 'Character', 'History', 'Novel', 'Volume']	['Living', 'Real', 'Siberian', 'Three']			['Contain']		
ocm07075573 	The banished man. A novel. By Charlotte Smith. In four volumes. Volume I.	Smith, Charlotte	1794		['Man', 'Novel', 'Volume']	['Four']		['Charlotte Smith']	['Banish']		
ocm07075706 	Celestina. A novel. In four volumes. By Charlotte Smith. Vol. I.	Smith, Charlotte	1791		['Novel', 'Volume']	['Four']		['Celestina', 'Charlotte Smith']			
ocm07075724 	Desmond. A novel, in three volumes. By Charlotte Smith. Volume I.	Smith, Charlotte	1792		['Novel', 'Volume']	['Three']		['Charlotte Smith', 'Desmond']			
ocm07085107 	Emmeline, the orphan of the castle. By Charlotte Smith. In four volumes. Vol. I.	Smith, Charlotte	1788		['Castle', 'Orphan', 'Volume']	['Four']		['Charlotte Smith', 'Emmeline']			
ocm07075758 	Ethelinde, or the recluse of the lake. By Charlotte Smith. In five volumes. Vol. I.	Smith, Charlotte	1789		['Lake', 'Recluse', 'Volume']	['Five']		['Charlotte Smith', 'Ethelinde']			
ocm06883452 	Marchmont: a novel. By Charlotte Smith. In four volumes. Vol. I.	Smith, Charlotte	1796		['Novel', 'Volume']	['Four']	['Marchmont']	['Charlotte Smith']			
ocn877490859	Montalbert. A novel. By Charlotte Smith. In three volumes. Vol. I.	Smith, Charlotte	1795		['Novel', 'Volume']	['Three']		['Charlotte Smith', 'Montalbert']			
ocm24584830 	Montalbert a novel. By Charlotte Smith. In two volumes. Vol. I.	Smith, Charlotte	1795		['Novel', 'Volume']	['Two']	['Montalbert']	['Charlotte Smith']			
ocn228749189	The old manor house. A novel, in four volumes. By Charlotte Smith. Vol. I.	Smith, Charlotte	1793		['House', 'Manor', 'Novel', 'Volume']	['Four', 'Old']		['Charlotte Smith']			
ocn913379713	The romance of real life. By Charlotte Smith. In three volumes. Vol. I.	Smith, Charlotte	1787		['Life', 'Romance', 'Volume']	['Real', 'Three']		['Charlotte Smith']			
ocn252091768	The wanderings of Warwick. By Charlotte Smith.	Smith, Charlotte	1794		['Wandering']			['Charlotte Smith', 'Warwick']			
428936	Daphnis: A Poetrical, Paftoral Novel. Tranflated from the German of Mr. Gessner, The celebrated Author of the Death of Abel. By an English Gentleman, who refided feveral Years at Hamburgh. To which is prefixed, a Prefatory Difcourfe on the Origin and Ufe of Pastoral Poetry.	Gessner, Salomon	1776	['Daphnis', 'Death of Abel']	['Answer', 'Author', 'Bishop', 'Discourse', 'Gentleman', 'German', 'Highness', 'Lady', 'Novel', 'Origin', 'Poetry', 'Prince', 'Use', 'Years']	['English', 'German', 'Pastoral', 'Poetrical', 'Prefatory', 'Royal', 'celebrated', 'several', 'young']	['Hamburgh', 'Osnaburgh']	['Daphnis', 'Frederick', 'Mr. Gessner']	['Translate', 'prefix', 'reside']		
429368	Rural poems. Translated from the original German, of M. Gesner.	Gessner, Salomon	1796		['German', 'poem', 'preface', 'translator']	['original', 'rural']		['Gesner']	['translate']		
429890	Monimia.  A novel.  In two volumes.  Vol. I.		1791		['novel', 'volume']	['two']		['Monimia']			
429935	Caroline: or, the history of Miss Sedley. By a young lady. In two volumes. Vol. I.	Young lady	1787		['history', 'lady', 'volume']	['two', 'young']		['Caroline', 'Miss Sedley']			
429975	Stellins; or, the new Werter. In two volumes. Vol. I		1793	['The new Werter']		['Volume']		['Stellins']			
430516	The rise and surprising adventures of Donald M'Gregor. A  novel. Vol. I. The second edition.		1765		['adventure', 'edition', 'novel']	['second', 'surprising']		["Donald M'Gregor"]	['rise']		
430656	The lady's miscellany. Being a collection of novels: calculated to promote a noble and generous love in both sexes. Vol. I.		1760		['collection', 'lady', 'love', 'miscellany', 'novel', 'sex', 'volume']	['both', 'generous', 'noble', 'one']			['calculate', 'promote']		
430658	The english merchant: or the fatal effects of speculation in the funds: a novel, by Thomas Bolas. In two volumes. Vol. I.	Bolas, Thomas	1795		['effect', 'fund', 'merchant', 'novel', 'speculation', 'volume']	['english', 'fatal', 'two']		['Thomas Bolas']			
430719	The new novelist; or, entertaining chronicle. Containing the works of the most eminent authors, admired for their literary production.		1795		['Author', 'Chronicle', 'Novelist', 'Production', 'Work']	['Containing', 'Eminent', 'Entertaining', 'Literary', 'Most', 'New']			['Admire']		
430720	The shepherdess of Aranville: a romance.  Translated from the French of M. Liomin.  And dedicated by permission to her Royal Highness the Duchess of York.	Liomin, Louis-Augustin	1794		['French', 'Permission', 'Romance', 'Shepherdess']	['Dedicated', 'Translated']	['Aranville']	['Duchess of York', 'M. Liomin']			
430778	Roman stories: or, the seven wise mistresses of Rome. Containing seven days entertainment in many pleasant and witty tales or stories. Wherein the treachery of evil counsel is discover'd, the innocence of harmless virgins clear'd, and the wisdom of seven women display'd; being a full account of all that has been written on the subject. Translated from the Italian, and embellish'd with many cuts. The twenty:first edition.	Howard, Thomas	1700		['Account', 'Counsel', 'Cut', 'Day', 'Edition', 'Entertainment', 'History', 'Innocence', 'Mistress', 'Subject', 'Tale', 'Treachery', 'Virgin', 'Wisdom', 'Women']	['Evil', 'Full', 'Harmless', 'Italian', 'Many', 'Pleasant', 'Roman', 'Seven', 'Story', 'Twenty-first', 'Wise', 'Witty']	['Rome']		['Clear', 'Contain', 'Discover', 'Display', 'Embellish', 'Translate', 'Write']		
430787	The labyrinths of life. A novel. By the author of Excessive sensibility, and Fatal follies. In four volumes. Vol. I.	Pigott, Harriet	1791	['Excessive sensibility', 'Fatal follies']	['Author', 'Labyrinth', 'Life', 'Novel', 'Volumes']	['Four']					
430829	Love in excess; or the fatal enquiry, a novel.  Part the first.  By Mrs. Haywood.  The third edition corrected.	Haywood, Eliza Fowler	1721		['edition', 'enquiry', 'excess', 'love', 'novel', 'part']	['corrected', 'fatal', 'first', 'third']		['Mrs. Haywood']			
431003	The history of Eliza. Written by a friend. In two volumes. Vol. I.	Friend	1767		['Friend', 'History', 'Volume']	['Two']		['Eliza']	['Write']		
431005	The history of Charlotte Villars: a narrative founded on truth. Interspersed with a variety of incidents, instructive and entertaining.	Mukins, Isaac	1756		['History', 'Incident', 'Lord', 'Narrative', 'Truth', 'Variety', 'Viscount']	['Entertaining', 'Founded', 'Instructive', 'Interspersed', 'honourable', 'right']		['Charlotte Villars', 'Lord Viscount Mayo']			
431007	The new Clarissa: a true history. By Madame de Beaumont. Volume the first.	Leprince de Beaumont	1769		['History', 'Volume']	['New', 'Second.', 'True']		['Clarissa', 'Madame de Beaumont']			
431145	The heroick princes: or, The conscious lovers. Containing, I. A series of most surprising adventures of the magnanimous Prince Formidaur and Prince Florian. II. Formidaur falls in love with Zelinda. III. Believes her to be his own sister, and yet continues his suit to her. IV. The agonies thro' love and despair he is alternately thrown into upon that account, and the consequences of his passion. V. Florian marries Fidalme, whom he supposes to be his father's daughter by a second wife; was infinitely fond of her. VI. Kills her afterwards in disguise in a duel. VII. The dreadful misfortunes which followed his doing so. VIII. Several strange accidents and extraordinary events, which attended the princes after this, not to be paralell'd in history. IX. By a sudden and amazing turn of fortune, both the princes master all difficulties, and become very happy at last. With eight curious copper-plates. The third edition. [Price one shilling.]		1759		['Accident', 'Account', 'Adventure', 'Agony', 'Consequence', 'Daughter', 'Despair', 'Difficulty', 'Disguise', 'Duel', 'Edition', 'Event', 'Father', 'Fortune', 'History', 'Love', 'Lover', 'Misfortune', 'Passion', 'Prince', 'Series', 'Sister', 'Suit', 'Turn', 'Wife']	['Amazing', 'Conscious', 'Copper', 'Curious', 'Dreadful', 'Eight', 'Extraordinary', 'Fond', 'Happy', 'Heroick', 'Magnanimous', 'Second', 'Strange', 'Sudden', 'Surprising', 'Third']		['Fidalme', 'Prince Florian', 'Prince Formidaur', 'Zelinda']	['Attend', 'Become', 'Believe', 'Contain', 'Continue', 'Fall', 'Kill', 'Master', 'Parallel', 'Suppose', 'Throw']	['Copper-plate', 'Plate']	['Infinitely']
431188	The woman of honor.  In three volumes. Volume I.	Cleland, John	1768		['Honor', 'Volume', 'Woman']	['Three']					
431311	The adventures of a hackney coach. The third edition corrected.		1781		['adventure', 'coach', 'edition', 'hackney-coach']	['corrected', 'hackney', 'third']					
431313	The horrors of Oakendale abbey. By the author of Elizabeth.	Carver	1797	['Elizabeth']	['Author', 'Horror']		['Oakendale Abbey']				
431356	The frolics of fancy, a familiar epistle, characteristic of Tristram Shandy, to Charles Reynolds, Esq; by Rowley Thomas. Second edition, with large additions.	Thomas, Rowley	1785	['Tristram Shandy']	['Addition', 'Edition', 'Epistle', 'Esq', 'Fancy', 'Frolic']	['Characteristic', 'Familiar', 'Large', 'Second']		['Charles Reynolds', 'Rowley Thomas']			
431370	The life of Cassem, the son of Hamid, a noble Arabian.  Translated from an Oriental manuscript.		1787		['Arabian', 'Life', 'Manuscript', 'Son']	['Noble', 'Oriental', 'Translated']		['Cassem', 'Hamid']			
431897	The child of woe. A novel. By Mrs. Elizabeth Norman. In three volumes. Vol. I.	Norman, Elizabeth	1789		['Child', 'Novel', 'Volume', 'Woe']	['Three']		['Mrs. Elizabeth Norman']			
431923	The history of Sir Charles Grandison. In a series of letters published from the originals, by the editor of Pamela and Clarissa. In seven volumes. Vol. I	Richardson, Samuel	1754	['Clarissa', 'Pamela']	['1753', 'Bookselller', 'Defense', 'Editor', 'History', 'Index', 'News-paper', 'Newspaper', 'Nov.', 'November', 'Observation', 'Original', 'Printer', 'Series', 'Three', 'Treatment', 'Volume']	['Added', 'Authenticated', 'Brief', 'Characteristical', 'Historical', 'Including', 'Irish', 'Last', 'Original', 'Published']	['Dublin']	['Mr. Faulkener', 'Sir Charles Grandison']	['Meet']	['Letter']	
431941	Euphrosyne : or, amusements on the road of life. By the author of the spiritual Quixote. The second edition. With large additions, from the tusculan vase at bath-easton, &c.	Graves, Richard	1776	['Euphrosyne', 'The Spiritual Quixote', 'Tusculan Vase at Bath-Easton']	['addition', 'amusement', 'edition', 'life', 'road']	['large', 'second']	['Bath-Easton']	['Euphrosyne']			
432037	Memoirs of a certain island adjacent to the kingdom of Utopia. Written by a celebrated author of that country. Now translated into English. Vol. I. The second edition.	Haywood, Eliza Fowler	1726		['Author', 'Country', 'Edition', 'English', 'Island', 'Kingdom', 'Memoir']	['Adjacent', 'Celebrated', 'Certain', 'Second', 'Translate', 'Written']	['Utopia']				
432054	The prince of Abissinia. A tale. In two volumes. Vol. I.	Johnson, Samuel	1759		['Prince', 'Tale', 'Volume']	['One', 'Two']	['Abissinia']				
432067	Canterbury tales for the year 1797. By Harriet Lee.	Lee, Harriet	1797		['1797', 'Tale', 'Volume', 'Year']	['Second', 'Third']	['Canterbury']	['Harriet Lee', 'Sophia Lee']			
432069	Cecilia, or memoirs of an heiress. By the author of Evelina. The fourth edition. In five volumes. Vol. I.	Burney, Frances	1784	['Evelina']	['Author', 'Edition', 'Heiress', 'Memoir', 'Volume']	['Five', 'Fourth']		['Cecilia']			
432071	Camilla: or, a picture of youth. By the author of Evelina and Cecilia. In five volumes. Vol. I.	Burney, Frances	1796	['Cecilia', 'Evelina']	['Author', 'Picture', 'Volume', 'Youth']	['Five']		['Camilla']			
432074	The reverie: or, a flight to the paradise of fools. Published by the editor of The adventures of a guinea. In two volumes. Vol. I.	Johnstone, Charles	1763	['Adventures of a guinea']	['Editor', 'Flight', 'Fool', 'Paradise', 'Reverie', 'Volume']	['Two']			['Publish']		
432087	The adventures of Peregrine Pickle. In which are included, memoirs of a lady of quality. In four volumes. Vol. I.	Smollett, Tobias George	1751		['Adventure', 'Lady', 'Memoir', 'Quality', 'Volume']	['Four', 'Included']		['Peregrine Pickle']			
432088	Hermsprong; or, man as he is not. A novel. In three volumes. By the author of Man as he is. Vol. I.	Bage, Robert	1796	['Man as he is']	['Author', 'Man', 'Novel', 'Volume']	['Not', 'Three']		['Hermsprong']	['Be']		
432159	The foresters, an American tale: being a sequel to the history of John Bull the clothier.  In a series of letters to a friend.  Published according to act of Congress.  The second edition, revised and considerably enlarged.	Belknap, Jeremy	1796	['History of John Bull']	['Act', 'Act of Congress', 'Clothier', 'Congress', 'Edition', 'Forester', 'Friend', 'History', 'Sequel', 'Series', 'Tale']	['American', 'Enlarged', 'Revised', 'Second']		['John Bull']	['Be', 'Publish']	['Letter']	['According', 'Considerably']
432288	The history of Ophelia. Published by the author of David Simple. In two volumes. Vol. I.	Fielding, Sarah	1750	['David Simple']	['Author', 'History', 'Volume']	['Two']		['Ophelia']	['Publish']		
432290	A description of Millenium Hall, and the country adjacent: together with the characters of the inhabitants, and such historical anecdotes and reflections, as may excite in the reader proper sentiments of humanity, and lead the mind to the love of virtue.  By a gentleman on his travels.	Scott, Sarah	1762		['Anecdote', 'Character', 'Country', 'Description', 'Gentleman', 'Humanity', 'Inhabitant', 'Love', 'Mind', 'Reader', 'Reflection', 'Sentiment', 'Travel', 'Virtue']	['Adjacent', 'Historical', 'Proper', 'Together']	['Millenium Hall']		['Excite', 'Lead']		
432527	Amelia. By Henry Fielding, Esq; in four volumes. Vol. I.	Fielding, Henry	1752		['Volume']	['Four']		['Amelia', 'Henry Fielding, Esq.']			
432528	Arthur Mervyn; or, Memoirs of the Year 1793. By the author of Wieland; and Ormond, or The Secret Witness. Copy-right secured.	Brown, Charles Brockden	1799	['Huntley', 'Ormond, or the secret witness', 'Wieland']	['1793', 'author', 'copy-right', 'memoir', 'part', 'year']	['second', 'secured']		['Arthur Mervyn']			
432561	Desmond. A novel, in two volumes. By Charlotte Smith. Volume I.	Smith, Charlotte Turner	1792		['Novel', 'Volume']	['Two']		['Charlotte Smith', 'Desmond']			
432907	An Arabian tale, from an unpublished manuscript: with notes critical and explanatory.	Beckford, William	1786		['Caliph', 'Histoy', 'Manuscript', 'Note', 'Tale']	['Arabian', 'Critical', 'Explanatory', 'Unpublished']		['Caliph Vathek']			
432908	Things as they are; or, the adventures of Caleb Williams. In three volumes. The second edition corrected. Vol. I.	Godwin, William	1796	['Caleb Williams']	['Adventure', 'Edition', 'Thing', 'Volume']	['Corrected', 'Second', 'Three']					
432910	Memoirs of the year two thousand five hundred. Translated from the French, by W. Hooper, M.A.	Mercier, Louis-SeÌbastien	1795		['French', 'Memoir', 'Year']	['Five', 'Hundred', 'Thousand', 'Translated', 'Two']		['W. Hooper, M.A.']			['By']
432911	The democrat; or intrigues and adventures of Jean le Noir, from his inlistment as a drummer in General Rochembeau's army, and arrival at Boston, to his being driven from England in 1795, after having borne a conspicous part in the French Revolution, and after a great variety of enterprizes, hazards, and escapes during his stay in England, where he was sent in quality of democratic missionary. In two volumes. Vol. I	Pye, Henry James	1795		['1795', 'Adventure', 'Army', 'Arrival', 'Democrat', 'Drummer', 'Enterprise', 'Enterprize', 'Escape', 'Hazard', 'Inlistment', 'Intrigue', 'Land', 'Missionary', 'Part', 'Revolution', 'Stay', 'Variety']	['Conspicious', 'Democratic', 'Drive', 'French', 'Great', 'Quality']	['Boston', 'England']	['General Rochembeau', 'Jean le Noir']	['Borne', 'Send']	['Born']	['After', 'During']
432913	Henrietta. By the author of The female Quixote. In two volumes. Vol. I.	Lennox, Charlotte	1758	['The female Quixote']	['Author', 'Volume']	['Two']		['Henrietta', 'Quixote']			
435701	The history of the Countess of Dellwyn. In two volumes. By the author of David Simple. Vol. I.	Fielding, Sarah	1759	['David Simple']	['Author', 'History', 'Volume']	['Two']		['Countess of Dellwyn']			
435716	Moral and political dialogues: being the substance of several conversations between divers eminent persons of the past and present age; digested by the parties themselves, and now first published from the original mss with critical and explanatory notes by the editor.	Hurd, Richard	1759		['Age', 'Commerce', 'Constitution', 'Conversation', 'Dialogue', 'Editor', 'Government', 'Manuscript', 'Note', 'Party', 'Person', 'Retirement', 'Sincerity', 'Substance', 'View', 'World', 'Year']	['Critical', 'Digest', 'Divers', 'Diverse', 'Eminent', 'English', 'Explanatory', 'Golden', 'Moral', 'Occasioned', 'Original', 'Past', 'Political', 'Present', 'Publish', 'Related', 'Several', 'Written']	['Kenelworth Castle']	['Bishop Burnet', 'Dr. Arbuthnot', 'Dr. Henry More', 'Edmund Walker, Esq.', 'Hon. Robert Digby', 'Mr. Abraham Cowley', 'Mr. Addison', 'Mr. Somers', 'Queen Elisabeth', 'Queen Elizabeth', 'Rev. Mr. Thomas Sprat', 'Right Honourable the Earl of St. Albans', 'Sir John Maynard']		['Letter']	['First', 'Now']
435792	Injured innocence, a narrative founded on fact. Interspersed with a variety of incidents instructive and entertaining, [Price one shilling.]		1759		['Fact', 'Incident', 'Innocence', 'Narrative', 'Variety']	['Entertaining', 'Injured', 'Instructive']			['Found', 'Intersperse']		
435902	Pharsamond: or, the new knight-errant. In which is introduced the story of the fair anchoret, with that of Tarmiana and her unfortunate daughter. Written originally in French, by Monsieur de Marivaux, member of the French Academy in Paris: author of The life of Marianne, &c. Translated by Mr Lockman. Volume the first.	Marivaux, Pierre Carlet de Chamblain de	1750	['The life of Marianne']	['Academy', 'Anchoret', 'Author', 'Daughter', 'French', 'Knight', 'Knight-errant', 'Life', 'Member', 'Story', 'Volume']	['Errant', 'Fair', 'First', 'French', 'New', 'Second', 'Unfortunate']	['Paris']	['Marianne', 'Monsieur de Marivaux', 'Mr Lockman', 'Pharsamond', 'Tarmiana']	['Be', 'Introduce', 'Translate', 'Write']		
436337	The adventures of Mr. George Edwards, a creole.  The second edition.	Hill, John	1751		['Adventure', 'Creole', 'Edition', 'Mr.']	['Second']		['Mr. George Edwards']			
436392	Letters from an old man to a young prince; with the answers.  Translated from the Swedish.  To which are prefixed those of Her present Majesty to her son.  Vol. I.  The second edition.	Tessin, Carl Gustaf	1759		['Answer', 'Edition', 'Man', 'Prince', 'Swedish']	['Old', 'Second', 'Translated', 'Young']				['Letter']	
436460	London courtship; or, a new road to matrimony. Consisting of original letters which passed between a celebrated young lady of the city of London and several of her suitors. ***If any persons should entertain any doubt whether these letters are really original he may recieve full satisfaction by calling at the publisher's.		1759		['City', 'Courtship', 'Lady', 'Matrimony', 'Road', 'Suitor']	['Celebrated', 'Consisting', 'New', 'Original', 'Young']	['London']		['Pass']	['Letter']	
436547	Tartarian tales: or, a thousand and one quarters of hours. Written in French by the celebrated Mr. Guelletee, author of the Chinese, Mogul, and other tales. The whole now the first time translated into English, by Thomas Flloyd.	Gueullette, Thomas-Simon	1759	['Chinese tales', 'Mogul tales']	['Author', 'English', 'French', 'Hour', 'Mr.', 'Quarter', 'Tale', 'Time', 'Whole']	['1,001', 'Celebrated', 'Chinese', 'First', 'Mogul', 'Tartarian', 'Thousand and one', 'Translated']		['Mr. Guelletee', 'Thomas Flloyd']	['Written']		
436624	Jemima and Louisa.  In which is contain'd, several remarkable incidents relating to two ladies of distinguish'd families and fortunes.  In a series of letters.  By a lady.	Lady	1759		['Family', 'Fortune', 'Incident', 'Lady', 'Series']	['Distinguished', 'Relating', 'Remarkable', 'Several', 'Two']		['Jemima', 'Louisa']	['Contain']	['Letter']	
437046	The beau-philosopher; or, the history of the Chevalier de Mainvillers. Translated from the French original.	Mainvilliers, Genu-Soalhat	1751		['Beau', 'Beau-philosopher', 'Chevalier', 'History', 'Original', 'Philosopher']	['French']	['Mainvillers']	['Chevalier de Mainvillers']	['Translate']		
437114	Travels into several remote nations of the world.  In four parts.  By Lemuel Gulliver, first a surgeon, and then a captain of several ships.	Swift, Jonathan	1759		['Captain', 'Nation', 'Part', 'Ship', 'Surgeon', 'Travel', 'World']	['Four', 'Remote', 'Several']		['Lemuel Gulliver']			
437463	The adventures of a rake. In the character of a public orator. Interspersed with several serious and comic pieces, pronounced before some polite audiences with great applause, and published at their request. In two volumes. By R. Lewis. Vol. I.	Lewis, R	1759		['Adventure', 'Applause', 'Audience', 'Character', 'Orator', 'Piece', 'Rake', 'Request', 'Volume']	['Comic', 'Great', 'Interspersed', 'Polite', 'Public', 'Serious', 'Several', 'Some', 'Two']		['R. Lewis']	['Pronounce', 'Publish']		
437476	The history of Pompey the Little: or, the life and adventures of a lap-dog.  The second edition.	Coventry, Francis	1751		['Adventure', 'Dog', 'Edition', 'History', 'Lap-dog', 'Life']	['Lap', 'Little', 'Second']		['Pompey']			
437634	The history of Pompey the Little.  Or, the life and adventures of a lap-dog.	Coventry, Francis	1751		['Address', 'Adventure', 'Dog', 'Experience', 'Family', 'French', 'History', 'Lap-dog', 'Layman', 'Letter', 'Life', 'Observation', 'People', 'Princess', 'Reason', 'Sea', 'Sequel', 'Son', 'Time', 'Youth', 'advice', 'all', 'others']	['Added', 'Giving', 'Improving', 'Lap', 'Little', 'Peruvian', 'Translated', 'every', 'higher', 'known', 'lower', 'necessary', 'proposing', 'useful', 'written']		['Pompey']			['Which', 'at', 'by', 'from']
437635	The history of a woman of quality: or, the adventures of Lady Frail. By an impartial hand.	Hill, John	1751		['Adventure', 'Hand', 'History', 'Lady', 'Quality', 'Woman']	['Impartial']		['Lady Frail']			
437679		Coventry, Francis	1751		['Adventure', 'Dog', 'History', 'Lap-dog', 'Life']	['Lap', 'Little']		['Pompey']			
