id	title	author	date	a	b	c	d
1800399	The life and adventures of Anthony Leger, Esq; or, the man of shifts. In three volumes. Vol. I.		1789	['Third-person']			
190185	Henrietta. By Mrs. Lennox. In two volumes.	Lennox, Charlotte	1787	['Third-person']			
208314	Excessive sensibility; or, the history of Lady St. Laurence. A novel. Vol. I.	Pigott, Harriet	1787	['Epistolary']		['Poems']	
3136144	The travels of Lemuel Gulliver, into several remote nations of the world. Who was first a surgeon, and then a captain of several ships. In four parts.	Swift, Jonathan	1787	['First-person']			
3441301	Guilliver revived: containing singular travels, campaigns, voyages, and adventures in Russia, the Caspian sea, Iceland, Turkey, Egypt, Gibraltar, up the Mediterranean, on the Atlantic Ocean, and through the centre of Mount Etna into the South Sea: also an account of a voyage into the moon and Dog-star, with many extraordinary particulars, relative to the cooking animal in those planets, whichare here called the human species. By Baron Munchausen. The fifth edition, considerably enlarged, and ornamented with explanatory views, engraved from original designs.		1788	['First-person']			
3445990	The life and opinions of Tristram Shandy, gentleman. Vol. I. A new edition.	Sterne, Laurence	1782	['First-person']	['Theatrical dialogue']		['Song']
3450187	The Platonic guardian: or, history of an orphan.	A Lady	1788	['Epistolary']			
35225-1	Emmeline, the orphan of the castle. By Charlotte Smith. In four volumes. Vol. I.	Smith, Charlotte Turner	1788	['Third-person']	['Letters']		
35225-2	Emmeline, the orphan of the castle. By Charlotte Smith. In four volumes. Vol. I.	Smith, Charlotte Turner	1788	['Third-person']	['Letters']		
3768971	The adventures of Theagenes and Chariclea. A romance. Translated from the Greek of Heliodorus. Vol. I.	Heliodorus	1789	['Third-person']			
4785227	Heloise: or, the siege of Rhodes. A legendary tale. By the author of Maria: or, The generous rustic. Second edition. To which is added Harriet: or, The vicar's tale. In two volumes. Vol. I.	Berkeley, George Monck	1788	['Third-person', 'First-person']			
57961	Caroline; or, the diversities of fortune: a novel. In three volumes. The second edition. Volume first.	Hughes	1787	['Third-person']			
595131	Louisa; or, the cottage on the moor. In two volumes. Vol.              I.	Helme, Elizabeth	1787	['Third-person']			
596561	Peruvian tales, related in one thousand and one hours, by one of select virgins of Cusco, to the Ynca of Peru, to dissuade him from a resolution he had taken to destroy himself by poison. Translated from the original French by Samuel Humphreys, Esq. In three volumes.	Gueullette, Thomas-Simon	1786	['First-person']			
87232-2	Zeluco. Various views of human nature taken from life and manners, foreign and domestic. In two volumes. Vol. I.	Moore, John	1789	['Third-person']			
87246	Argus; the house-dog at Eadlip. Memoirs in a family correspondence, by the author of Constance and The pharos. In three volumes. Vol. I.	Mathews, Charles	1789	['Epistolary']			
88720	Original stories, from real life; with conversations, calculated to regulate the affections, and form the mind to truth and goodness.	Wollstonecraft, Mary	1788	['Third-person']			
5942278	Harrison's edition. Letters from a Persian in England, to his friend at Ispahan. By George Lord Lyttelton.	Lyttelton, George Lyttelton	1785	['Letters']			
1752858	The interesting narrative of the life of Olaudah Equiano, or Gustavus Vassa, the African. Written by himself. Fifth edition, enlarged.	Equiano, Olaudah	1792	['First-person']	['Letters']	['Poems']	
102829	The life of Frederick, Baron Trenck. Written by himself, and translated from the German. Vol. I.	Trenck, Friedrich	1788	['First-person']	['Letters']		
ocn476765648	The adventures of a pin, supposed to be related by himself, herself, or itself.		1796	['First-person']	['Dramatic dialogue', 'Letters']	['Poems', 'Contains two sections within that are extended stories from other characters in the novel.']	
ocn484442023	The fair Syrian, a novel. By the author of Mount Henneth and Barham Downs. In two volumes. Volume I.	Bage, Robert	1787	['Epistolary']			
ocm40733633 	The power of sympathy: or, the triumph of nature. Founded in truth. In two volumes. Vol. I.	Brown, William Hill	1789	['Epistolary']		['Poems']	['v.2 contains a newspaper clipping transcribed within a letter']
ocn482649224	Hannah Hewit; or, the female Crusoe. Being the history of a woman of uncommon, mental, and personal accomplishments; who, after a variety of extraordinary and interesting adventures in almost every station of life, from splendid prosperity to abject adversity, was cast away in the Grosvenor East-Indiaman: and became for three years the sole inhabitant of an island, in the South Seas. Supposed to be written by herself.	Dibdin, Charles	1792	['First-person']			
ocm52859548 	Delves, a welch tale. By Mrs. Gunning. In two volumes. The second edition. Vol. I.	Gunning	1796	['First-person']			['Volume 2 contains a couple letters within the text.']
ocm43297821 	The gipsy countess: a novel. By Miss Gunning. In two volumes. Vol. I.	Gunning	1799	['Epistolary']			
ocn841534744	The monk: a romance.	Lewis, M. G	1796	['Third-person']		['Poems']	
ocn271241011	Laura; or, the influence of a kiss. Bij A. H. Geszner. Translated from the German.	Meltzer, Adolph Heinrich	1796	['First-person']			
ocm13440754 	The adventures of the six princesses of Babylon, in their travels to the temple of virtue: an allegory. Dedicated, by permission, to her Royal Highness the Princess Mary.	Peacock, Lucy	1785	['Third-person']			
ocm17381477 	Robert and Adela: or, the rights of women best maintained by the sentiments of nature. In three volumes. Volume I.	Pigott, Harriet	1795	['Epistolary']		['Poems']	
ocm49835584 	Octavia. By Anna Maria Porter. In three volumes.	Porter, Anna Maria	1798	['Third-person']	['Epistolary']	['Poems']	
ocm05062980 	A Sicilian romance. By the authoress of The castles of Athlin and Dunbayne. In two volumes. Volume I.	Radcliffe, Ann Ward	1790	['Third-person']	['Letters', 'First-person']	['Poems']	
ocm27442362 	Destination: or, memoirs of a private family by Clara Reeve, author of ""The old English baron,"" &c. &c.	Reeve, Clara	1799	['First-person']	['Letters']		
ocm24619819 	The old English baron: a gothic story. By Clara Reeve. A new edition.	Reeve, Clara	1784	['Third-person']	['Letters']		
ocm07021553 	Hubert de Servac, a romance, of the Eighteenth century; by Mary Robinson, author of Poems, Angelina, The Sicilian lover, The widow, &c. &c. &c. In three volumes, vol. I.	Robinson, Mary	1796	['Third-person']			
ocm50543021 	The natural daughter. With portraits of the Leadenhead family. A novel. By Mrs. Robinson, author of poems, Walsingham, The false friend, &c. &c. &c.	Robinson, Mary	1799	['Third person']		['Poems']	
ocm07020267 	Walsingham; or, the pupil of nature. A domestic story. By Mary Robinson, author of Angelina--Hubert de Sevrac--The widow--Vancenza, &c. &c. &c. In four volumes. Vol. I.	Robinson, Mary	1797	['First-person']	['Letters']	['Poems']	['Text begins with a series of letters that serve as a frame for the main narrative.']
ocn265013947	Siberian anecdotes, a novel. In three volumes. Containing real histories and living characters.		1783	['Third-person']			
ocm07075573 	The banished man. A novel. By Charlotte Smith. In four volumes. Volume I.	Smith, Charlotte	1794	['First-person']	['Letters']	['Poems']	
ocm07075706 	Celestina. A novel. In four volumes. By Charlotte Smith. Vol. I.	Smith, Charlotte	1791	['Third-person']	['Letters']	['Poems']	
ocm07075724 	Desmond. A novel, in three volumes. By Charlotte Smith. Volume I.	Smith, Charlotte	1792	['Epistolary']		['Poems']	
ocm07085107 	Emmeline, the orphan of the castle. By Charlotte Smith. In four volumes. Vol. I.	Smith, Charlotte	1788	['Third-person']	['Letters']		
ocm07075758 	Ethelinde, or the recluse of the lake. By Charlotte Smith. In five volumes. Vol. I.	Smith, Charlotte	1789	['Third-person']	['Letters']	['Poems']	
ocm06883452 	Marchmont: a novel. By Charlotte Smith. In four volumes. Vol. I.	Smith, Charlotte	1796	['Third-person']	['Letters']	['Poems']	
ocn877490859	Montalbert. A novel. By Charlotte Smith. In three volumes. Vol. I.	Smith, Charlotte	1795	['Third-person']	['Letters']	['Poems']	['Journal entries']
ocm24584830 	Montalbert a novel. By Charlotte Smith. In two volumes. Vol. I.	Smith, Charlotte	1795	['Third-person']		['Poems']	
ocn228749189	The old manor house. A novel, in four volumes. By Charlotte Smith. Vol. I.	Smith, Charlotte	1793	['Third-person']	['Letters']	['Poems']	
ocn913379713	The romance of real life. By Charlotte Smith. In three volumes. Vol. I.	Smith, Charlotte	1787	['Third-person']			
ocn252091768	The wanderings of Warwick. By Charlotte Smith.	Smith, Charlotte	1794	['Third-person']		['Poems']	
428936	Daphnis: A Poetrical, Paftoral Novel. Tranflated from the German of Mr. Gessner, The celebrated Author of the Death of Abel. By an English Gentleman, who refided feveral Years at Hamburgh. To which is prefixed, a Prefatory Difcourfe on the Origin and Ufe of Pastoral Poetry.	Gessner, Salomon	1776	['Third-person']			
429368	Rural poems. Translated from the original German, of M. Gesner.	Gessner, Salomon	1796	['Dramatic dialogue']	['First-person', 'Second-person', 'Third-person']		['Author categorizes narrative form as prose-like poetry']
429890	Monimia.  A novel.  In two volumes.  Vol. I.		1791	['Epistolary']			
429935	Caroline: or, the history of Miss Sedley. By a young lady. In two volumes. Vol. I.	Young lady	1787	['Epistolary']		['Poetry']	
430516	The rise and surprising adventures of Donald M'Gregor. A  novel. Vol. I. The second edition.		1765	['Third-person']	['First-person']		
430656	The lady's miscellany. Being a collection of novels: calculated to promote a noble and generous love in both sexes. Vol. I.		1760		['First-person', 'Third-person', 'Letters']	['Poems']	['Each chapter is a unique narrative with its own narrative form.']
430658	The english merchant: or the fatal effects of speculation in the funds: a novel, by Thomas Bolas. In two volumes. Vol. I.	Bolas, Thomas	1795	['Epistolary']			
430719	The new novelist; or, entertaining chronicle. Containing the works of the most eminent authors, admired for their literary production.		1795		['First-person', 'Letters', 'Third-person']	['Poems']	
430720	The shepherdess of Aranville: a romance.  Translated from the French of M. Liomin.  And dedicated by permission to her Royal Highness the Duchess of York.	Liomin, Louis-Augustin	1794	['Third-person']			
430778	Roman stories: or, the seven wise mistresses of Rome. Containing seven days entertainment in many pleasant and witty tales or stories. Wherein the treachery of evil counsel is discover'd, the innocence of harmless virgins clear'd, and the wisdom of seven women display'd; being a full account of all that has been written on the subject. Translated from the Italian, and embellish'd with many cuts. The twenty:first edition.	Howard, Thomas	1700	['Third-person']	['Letters']	['Poems']	['Included in the text are multiple speeches, a court ruling, and an epitaph.']
430787	The labyrinths of life. A novel. By the author of Excessive sensibility, and Fatal follies. In four volumes. Vol. I.	Pigott, Harriet	1791	['Epistolary']		['Poems']	
430829	Love in excess; or the fatal enquiry, a novel.  Part the first.  By Mrs. Haywood.  The third edition corrected.	Haywood, Eliza Fowler	1721	['Third-person']	['Letters']	['Poems']	
431003	The history of Eliza. Written by a friend. In two volumes. Vol. I.	Friend	1767	['Third-person']	['First-person', 'Letters']		
431005	The history of Charlotte Villars: a narrative founded on truth. Interspersed with a variety of incidents, instructive and entertaining.	Mukins, Isaac	1756	['Third-person']			
431007	The new Clarissa: a true history. By Madame de Beaumont. Volume the first.	Leprince de Beaumont	1769	['Epistolary']			['A list appears on p. 176 of Vol. II, projecting total membership in one of three classes: "the children of the state" or "those who were taken by vagabonds"; "young persons who take religous orders through infancy, persuasion, force, laziness, and other such motives"; and "this last class." The list seems to be related to a larger conversation on monasteries and religion.']
431145	The heroick princes: or, The conscious lovers. Containing, I. A series of most surprising adventures of the magnanimous Prince Formidaur and Prince Florian. II. Formidaur falls in love with Zelinda. III. Believes her to be his own sister, and yet continues his suit to her. IV. The agonies thro' love and despair he is alternately thrown into upon that account, and the consequences of his passion. V. Florian marries Fidalme, whom he supposes to be his father's daughter by a second wife; was infinitely fond of her. VI. Kills her afterwards in disguise in a duel. VII. The dreadful misfortunes which followed his doing so. VIII. Several strange accidents and extraordinary events, which attended the princes after this, not to be paralell'd in history. IX. By a sudden and amazing turn of fortune, both the princes master all difficulties, and become very happy at last. With eight curious copper-plates. The third edition. [Price one shilling.]		1759	['Third-person']	['First-person']		
431188	The woman of honor.  In three volumes. Volume I.	Cleland, John	1768	['Epistolary']			
431311	The adventures of a hackney coach. The third edition corrected.		1781	['First-person']	['Letters']	['Poetry']	
431313	The horrors of Oakendale abbey. By the author of Elizabeth.	Carver	1797	['Third-person']	['First-person', 'Epistolary']		
431356	The frolics of fancy, a familiar epistle, characteristic of Tristram Shandy, to Charles Reynolds, Esq; by Rowley Thomas. Second edition, with large additions.	Thomas, Rowley	1785	['Epistolary']		['Poems']	
431370	The life of Cassem, the son of Hamid, a noble Arabian.  Translated from an Oriental manuscript.		1787	['Third-person']			
431897	The child of woe. A novel. By Mrs. Elizabeth Norman. In three volumes. Vol. I.	Norman, Elizabeth	1789	['First-person']		['Poetry']	
431923	The history of Sir Charles Grandison. In a series of letters published from the originals, by the editor of Pamela and Clarissa. In seven volumes. Vol. I	Richardson, Samuel	1754	['Epistolary']	['Dramatic dialogue']	['Poems']	['Lists']
431941	Euphrosyne : or, amusements on the road of life. By the author of the spiritual Quixote. The second edition. With large additions, from the tusculan vase at bath-easton, &c.	Graves, Richard	1776	['Verse']	['Epistolary', 'First-person']	['Dramatic dialogue']	
432037	Memoirs of a certain island adjacent to the kingdom of Utopia. Written by a celebrated author of that country. Now translated into English. Vol. I. The second edition.	Haywood, Eliza Fowler	1726	['First-person']	['Third-person', 'Epistolary']	['Poetry']	
432054	The prince of Abissinia. A tale. In two volumes. Vol. I.	Johnson, Samuel	1759	['Third-person']	['Dramatic dialogue']		
432067	Canterbury tales for the year 1797. By Harriet Lee.	Lee, Harriet	1797	['Third-person']	['Letters', 'First-person']	['Poetry']	
432069	Cecilia, or memoirs of an heiress. By the author of Evelina. The fourth edition. In five volumes. Vol. I.	Burney, Frances	1784	['Third-person']	['Letters']	['Poetry', 'Dramatic dialogue']	
432071	Camilla: or, a picture of youth. By the author of Evelina and Cecilia. In five volumes. Vol. I.	Burney, Frances	1796	['Third person']	['Letters']	['Poetry']	
432074	The reverie: or, a flight to the paradise of fools. Published by the editor of The adventures of a guinea. In two volumes. Vol. I.	Johnstone, Charles	1763	['Third-person']		['Poems']	
432087	The adventures of Peregrine Pickle. In which are included, memoirs of a lady of quality. In four volumes. Vol. I.	Smollett, Tobias George	1751	['Third-person']	['Letters', 'First-person']	['Poems']	
432088	Hermsprong; or, man as he is not. A novel. In three volumes. By the author of Man as he is. Vol. I.	Bage, Robert	1796	['Third-person']	['Letters', 'Dramatic dialogue']	['Poems']	
432159	The foresters, an American tale: being a sequel to the history of John Bull the clothier.  In a series of letters to a friend.  Published according to act of Congress.  The second edition, revised and considerably enlarged.	Belknap, Jeremy	1796	['Epistolary']	['Dramatic dialogue']	['Poems']	
432288	The history of Ophelia. Published by the author of David Simple. In two volumes. Vol. I.	Fielding, Sarah	1750	['First-person']	['Letters']	['Verse']	
432290	A description of Millenium Hall, and the country adjacent: together with the characters of the inhabitants, and such historical anecdotes and reflections, as may excite in the reader proper sentiments of humanity, and lead the mind to the love of virtue.  By a gentleman on his travels.	Scott, Sarah	1762	['First-person']	['Epistolary']	['Poems']	
432527	Amelia. By Henry Fielding, Esq; in four volumes. Vol. I.	Fielding, Henry	1752	['Third-person']	['Letters']	['Poems']	
432528	Arthur Mervyn; or, Memoirs of the Year 1793. By the author of Wieland; and Ormond, or The Secret Witness. Copy-right secured.	Brown, Charles Brockden	1799	['First-person']			
432561	Desmond. A novel, in two volumes. By Charlotte Smith. Volume I.	Smith, Charlotte Turner	1792	['Epistolary']		['Verse']	
432907	An Arabian tale, from an unpublished manuscript: with notes critical and explanatory.	Beckford, William	1786	['Third-person']		['Poems']	
432908	Things as they are; or, the adventures of Caleb Williams. In three volumes. The second edition corrected. Vol. I.	Godwin, William	1796	['First-person']	['Third-person', 'Letters']		
432910	Memoirs of the year two thousand five hundred. Translated from the French, by W. Hooper, M.A.	Mercier, Louis-SeÌbastien	1795	['First-person']		['Poems']	
432911	The democrat; or intrigues and adventures of Jean le Noir, from his inlistment as a drummer in General Rochembeau's army, and arrival at Boston, to his being driven from England in 1795, after having borne a conspicous part in the French Revolution, and after a great variety of enterprizes, hazards, and escapes during his stay in England, where he was sent in quality of democratic missionary. In two volumes. Vol. I	Pye, Henry James	1795	['Third-person']	['First-person']	['Poems']	
432913	Henrietta. By the author of The female Quixote. In two volumes. Vol. I.	Lennox, Charlotte	1758		['First-person', 'Letters', 'Third-person']		
435701	The history of the Countess of Dellwyn. In two volumes. By the author of David Simple. Vol. I.	Fielding, Sarah	1759	['Third-person']	['First-person']	['Poetry']	
435716	Moral and political dialogues: being the substance of several conversations between divers eminent persons of the past and present age; digested by the parties themselves, and now first published from the original mss with critical and explanatory notes by the editor.	Hurd, Richard	1759	['Third-person', 'Dramatic dialogue']	['Epistolary']	['Poems']	
435792	Injured innocence, a narrative founded on fact. Interspersed with a variety of incidents instructive and entertaining, [Price one shilling.]		1759	['Third-person']			
435902	Pharsamond: or, the new knight-errant. In which is introduced the story of the fair anchoret, with that of Tarmiana and her unfortunate daughter. Written originally in French, by Monsieur de Marivaux, member of the French Academy in Paris: author of The life of Marianne, &c. Translated by Mr Lockman. Volume the first.	Marivaux, Pierre Carlet de Chamblain de	1750	['Third-person']	['First-person', 'Letters']		
436337	The adventures of Mr. George Edwards, a creole.  The second edition.	Hill, John	1751	['Third-person']	['First-person', 'Letters']		
436392	Letters from an old man to a young prince; with the answers.  Translated from the Swedish.  To which are prefixed those of Her present Majesty to her son.  Vol. I.  The second edition.	Tessin, Carl Gustaf	1759	['Epistolary']		['Poems']	
436460	London courtship; or, a new road to matrimony. Consisting of original letters which passed between a celebrated young lady of the city of London and several of her suitors. ***If any persons should entertain any doubt whether these letters are really original he may recieve full satisfaction by calling at the publisher's.		1759	['Epistolary']			
436547	Tartarian tales: or, a thousand and one quarters of hours. Written in French by the celebrated Mr. Guelletee, author of the Chinese, Mogul, and other tales. The whole now the first time translated into English, by Thomas Flloyd.	Gueullette, Thomas-Simon	1759		['First-person', 'Third-person']		
436624	Jemima and Louisa.  In which is contain'd, several remarkable incidents relating to two ladies of distinguish'd families and fortunes.  In a series of letters.  By a lady.	Lady	1759	['Epistolary']	['Third-person']		
437046	The beau-philosopher; or, the history of the Chevalier de Mainvillers. Translated from the French original.	Mainvilliers, Genu-Soalhat	1751	['First-person']	['Letters', 'Second-person']		
437114	Travels into several remote nations of the world.  In four parts.  By Lemuel Gulliver, first a surgeon, and then a captain of several ships.	Swift, Jonathan	1759	['First-person']			
437463	The adventures of a rake. In the character of a public orator. Interspersed with several serious and comic pieces, pronounced before some polite audiences with great applause, and published at their request. In two volumes. By R. Lewis. Vol. I.	Lewis, R	1759	['First-person']	['Letters']	['Poetry']	
437476	The history of Pompey the Little: or, the life and adventures of a lap-dog.  The second edition.	Coventry, Francis	1751		['Third-person', 'First-person', 'Epistolary']		
437634	The history of Pompey the Little.  Or, the life and adventures of a lap-dog.	Coventry, Francis	1751		['Third-person', 'First-person', 'Epistolary']		
437635	The history of a woman of quality: or, the adventures of Lady Frail. By an impartial hand.	Hill, John	1751	['Third-person']			
437679		Coventry, Francis	1751		['Third-person', 'First-person', 'Letters']		
437859	The history of Miss Betsy Thoughtless, in four volumes. Vol. I.	Haywood, Eliza Fowler	1751	['Third-person']	['First-person', 'Epistolary']		
438000	The disinterested nabob, a novel: interspersed with genuine descriptions of India, its manners and customs. Vol I.		1787	['Epistolary']		['Poems']	
438528	The fortunate country maid.  Being the entertaining memoirs of the present celebrated Marchioness of L---- V----: who, from a cottage, through a great variety of diverting adventures, became a lady of the first quality in the court of France, by her steady adherence to the principles of virtue and honour.  Wherein are display'd the various and vile artifices employ'd by men of intrigue for seducing young women.  With suitable reflections.  From the French of the Chevalier de Mouhy.  Vol. II.  The fifth edition, corrected.	Mouhy, Charles de Fieux	1758	['First-person']	['Epistolary']		
439063	The gentleman and lady of pleasure's amusement: in eighty-eight questions, with their answers, on love and gallantry. To which are added, The adventures of Sophia; with The history of Frederick and Caroline. [Price three shillings.]		1759				
440169	The fourth volume of letters writ by a Turkish spy, who liv'd five and forty years undiscover'd at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. First translated into Italian, afterward, into French, and now into English. The tenth edition.	Marana, Giovanni Paolo	1734	['Epistolary']		['Poems']	['Epitaph']
440172	The history of Sir Roger and his son Joe.  In two volumes.  Vol. I. (Price six shillings bound.)		1757	['First-person']	['Letters']		
440183	The eight volumes of letters writ by a Turkish spy, who liv'd five and forty years undiscover'd at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. Translated into Italian, from thence into English. And now published with a large historical preface and index to illustrate the whole. By the translator of the first volume.	Marana, Giovanni Paolo	1730	['Epistolary']	['First-person']	['Poems']	['Speeches']
59364	Abstract. A character from life. In two volumes. Vol. I.		1797	['Epistolary']			
1816799	The platonic lovers: consisting of original letters, in prose and verse, that pass'd between an English lady, and an English gentleman in France, under the borrow'd names of Clio and Strephon; who took affection to each other, by reading accidentally one another's occasional compositions. With a critical essay; containing some remarks upon the nature of epistolary and elegiac poetry; and on the most beautiful passages in these epistles. By the ingenious Mr. John Porter. The third edition, corrected.	Fowke, Martha	1732	['Epistolary']		['Poems', 'Dramatic dialogue']	
105751	The wreath of friendship; or A return from India. A novel, in a series of letters. In three volumes. Vol. I.		1790	['Epistolary']	['First-person']		
266593	Secret memoirs of the late Mr. Duncan Campbel, the famous deaf and dumb gentleman. Written by himself, who ordered they should be publish'd after his decease. To which is added, an appendix, by way of vindication of Mr. Duncan Campbel, against that groundless aspersion cast upon him, that he but pretended to be deaf and dumb.	Campbell, Duncan	1732	['First-person']	['Letters']		
300954	Miscellanea aurea: or, The golden medley. Consisting of I. A voyage to the mountains of the moon under the Aequator, or Parnassus reform'd. II. The fortunate shipwreck, or, a description of New Athens, being an account of the laws, manners, religion, and customs of that country; by Morris Williams, Gent. who resided there above twenty years. III. Alberoni ,or a vindication of that Cardinal. IV. The secret history of the amours of Don Alonzo, Duke of Lerma, Grandee of Spain. V. The Garden of Adonis, or love to no purpose; being above twenty copies of verses and love-letters, by a lady. VI. Mahomet no impostor, written in Arabick by Abdulla Mahumed Omar. VII. An account of bad and good women, ancient and modern. Among which is the story of the Spartan dame, the subject of Mr. Southern's play.  With several other epistolary essays in prose and verse: by Mr. Milton, the Lady W--- Mr. Philips, Mr. Killegrew, Author of the Chit Chat, and several others.		1720	['Epistolary']		['Poems']	
316107	The genuine letters of Mary Queen of Scots, to James Earl of Bothwell: found in his secretary's closet after his decease; and now in the possession of a gentleman of Oxford. Discovering the greatest and most secret transactions of her time. Translated from the French originals by Edward Simmonds, late of Christ's -Church College, Oxford. Never before made publick. To which is added remarks on each letter, with an abstract of her life. In a letter to the bookseller, from an unknown hand. The second edition. 	Mary	1726	['Epistolary']	['First-person', 'Third-person']		
553887		Rowe, Elizabeth Singer	1700	['Epistolary']		['Poems']	
1812432	Love-letters from King Henry VIII. to Anne Boleyn: some in French, and some in English. To which are added, translations of those written in French. With an appendix, containing two letters from Anne Boleyn, to Cardinal Wolsey; with her last to Henry the VIIIth.	Henry	1714	['Epistolary']			
5427451	Love-letters between a certain late nobleman and the famous Mr. Wilson: discovering the true history of the rise and surprising grandeur of that celebrated Beau.		1723	['Epistolary']			
6134731	A new voyage to the Island of Fools, representing the policy, government, and present state of the Stultitians. By a noble Venetian. Inscrib'd to the right honourable, the lord Ferdinando. Translated from the Italian.	Noble Venetian	1713	['Epistolary']			
104966	Euphemia. By Mrs. Charlotte Lennox. In four volumes. Vol I.	Lennox, Charlotte,	1790	['Epistolary']	['First-person']		
104966	Euphemia. By Mrs. Charlotte Lennox. In four volumes. Vol I.	Lennox, Charlotte,	1790	['Epistolary']	['First-person']		
105310	The adventures of John of Gaunt, Duke of Lancaster. By James White, Esq. Author of Earl Strongbow, Conway Castle, &c. Vol. I.	White, James,	1790	['First-person']		['Poems']	
105325	Pictures of life: or, a record of manners, physical and moral, on the close of the eighteenth century. Translated from the French. In two volumes. Vol. I.	Restif de La Bretonne,	1790	['Third-person']	['First-person']		
105375	Delia, a pathetic and interesting tale. In two volumes. Vol. I	Pilkington,	1790	['Epistolary']		['Poems']	
105442	The Fair Hibernian.		1790	['Epistolary']	['First-person']		
105449	The history of Charles Mandeville. In two volumes. A sequel to Lady Julia, by Mrs. Brooke. Vol. I.	Brooke, Frances,	1790	['Epistolary']	['First-person']		['The end of v.1 and the beginning of v.2 break from the epistolary form, as it is a memoir.']
105757	The perfidious guardian; or, vicissitudes of fortune, exemplified in the history of Lucretia Lawson. In two volumes. Vol I.		1790	['Epistolary']	['First-person']	['Poems']	
105786	Celestina. A novel. In four volumes. By Charlotte Smith. Vol. I.	Smith, Charlotte Turner,	1791	['Third-person']	['Letters']	['Poems']	
105795	Persiana, the nymph of the sea. A novel. In three volumes. Vol. I.		1791	['Third-person']		['Poems']	['Narrator often refers to "our heroine" and sometimes directly addresses the reader']
105799	Romance of the forest: interspersed with some pieces of poetry. By the authoress of "A Sicilian romance," &c. In three volumes. Vol. I.	Radcliffe, Ann Ward,	1791	['Third-person']	['First-person']	['Poems']	
105882	Young Grandison. A series of letters from young persons to their friends. Translated from the Dutch of Madame de Cambon. With alterations and improvements. In two volumes. Vol. I.	Wollstonecraft, Mary,	1790	['Epistolary']	['Dramatic dialogue']		['Within the epistolary format, some letters consist of only conversational dialogue between multiple characters, rather than one long piece of discourse from one person to another.']
106440	The history of the adventures of Joseph Andrews, and his friend Mr. Abraham Adams. Written in imitation of the manner of Cervantes, author of Don Quixote. By Henry Fielding, Esq. In two volumes. Vol I.	Fielding, Henry,	1791	['Third-person']	['Letters']		['Dialogue is sometimes offset by a quotation mark on each new line, such as on pg.174 of v.2.', 'There are deviations from the standard narrative form throughout the text. Some examples include a letter on pgs29-30 of v.1, a song on pgs.183-184 of v.1, an account on pg.193 of v.1, a poem on pg.78 of v.2, verse on pgs.98-99 in v.2, and a soliloquy on pg.104 of v.2. There are also quotations from well-known philosophers and writers throughout, including a quote from Virgil on pg.204 of v.1, and one from Cato on pg.59 of v.2.']
106825	The vale of felicity, or, sylvan happiness: pourtrayed in a series of letters, moral and entertaining. By a lady. In two volumes. Vol. I.	Lady.	1791	['Epistolary']	['First-person']		
1718855	The castle of Otranto, a gothic story: Translated by William Marshall, Esq. From the original Italian of Onuphrio Muralto, Canon of the Church of St. Nicholas, at Otranto, embellished with superb engravings.	Walpole, Horace,	1790	['Third-person']			
196613	The expedition of Humphry Clinker. By the author of Roderick Random. In two volumes. Vol. I.	Smollett, T.	1790	['Epistolary']	['First-person']		
245174	The hermit: Or, the unparalleled sufferings and surprizing adventures, of Philip Quarll, an Englishman: Who was discovered by Mr. Dorrington, a Bristol merchant, upon an uninhabited island, in the South-sea; where he lived above fifty years, without any human assistance. Containing I. His Conference with those who found him out; to whom he recites the most material circumstances of his life; as, that he was born in the parish of St. Giles, educated by the charitable contribution of a lady, and put 'prentice to a locksmith. II. How he left his master, and took up with a notorious house-breaker, who was hanged; how, after his escape, he went to sea a cabin-boy, married a famous whore, listed himself a common soldier, turned a singing-master, and married three wives, for which he was tried and condemned, at the Baily. III. How he was pardoned by K. Charles II. turned merchant, and was shipwrecked on a desolate island on the coast of Mexico. With a curious frontispiece.	Longueville, Peter,	1790	['Third-person', 'First-person']			
313832	Zeluco. Various views of human nature, taken from life and manners, foreign and domestic. In two volumes. Vol. I.	Moore, John,	1790	['Third-person']	['Letters']	['Poems']	
3167542	The pleasing companion, a collection of fairy tales, calculated to improve the heart; the whole forming a system of moral precepts and examples, for the conduct of youth through life: containing Princess Hebe & Anguiletta, Graciosa and Percinet, Story of Finetta, Princess of Carpilona, Story of the white cat, Yellow dwarf, Pidgeon and dove, Young and handsome, Ornamented with elegant cuts. [note: following "youth through life" all commas were added by the cataloger for ease of reading]		1790	['Third-person']			
3841863	The blind child, or anecdotes of the Wyndham family. Written for the use of young people, by a lady.	Pinchard, Elizabeth Sibthorpe.	1791	['Third-person']	['Dramatic dialogue']		['All the dialogue is written in a convention similar to that of a stage play, where the speaker is delineated by his or her name; sometimes includes stage directions such as "(pouting)" or "(with warmth)"']
59599	Dinarbas; a tale: being a continuation of Rasselas, Prince of Abissinia.	Knight, Ellis Cornelia,	1790	['Third-person']			
