id	title	author	date	a	b	2	3	5	6	7
448220	The Tennessean; a novel, founded on facts. By Mrs. Anne Royall, author of Sketches of history, life, and manners, in the United States.	Royall, Anne Newport	1827	['Author (text)']	['Generic/Descriptive']	['Note by the author....the author would be the last person to ascribe (even in fiction) incidents to that city so contrary to truth and justice']	['Note']	['Indeterminate']	['Female']	
573051	Edgar Huntly; or, memoirs of a sleep-walker. By the author of Arthur Mervyn, Wieland,--Ormond, &c. Vol. I. Second edition.	Brown, Charles Brockden	1801	['Author (paratext)']	['Initials']	['[signed] C.B.B.']	['To the Reader']	['Male']	['Male']	
74927	The history of Charlotte Temple. Founded on fact. By Mrs. Rowson, author of Victoria, the Inquistor, Fille de Chambre, &c. In two volumes. Vol. I.	Rowson	1801	['Author (text)']	['Proper name']	['By Mrs. Rowson, Author of Victoria, the Inquistor, Fille de Chambre, &c.']	['Title page']	['Female']	['Female']	
88576	Humanity in Algiers: or, the story of Azem. By an American, late a slave in Algiers.	American	1801	['Author (paratext)']	['Generic/Descriptive']	['An American.']	['Introduction']	['Male']	['Unknown']	
957218	The first settlers of Virginia, an historical novel, exhibiting a view of the rise and progress of the colony at James Town, a picture of Indian manners, the countenance of the country, and its natural productions. The second edition considerably enlarged.	Davis, John	1806	['Author (paratext)']	['Proper name']	['By J. Davis']	['Epitaph for Pokahontas']	['Male']	['Male']	
1720878	A father's instructions; consisting of moral tales, fables, and reflections; designed to promote the love of virtue, a taste for knowledge, and an early acquaintance with the works of nature: by Thomas Percival, M.D. F.R.S. and A.S. Lond. F.R.S. and R.M.S. Edinb. President of the Literary and Philosophical Society of Manchester, and member of various foreign societies. The ninth edition.	Percival, Thomas	1800	['Author (paratext)']	['Proper name']	['Thomas Percival.']	['Letter']	['Male']	['Male']	
6996611	Letters from the Bahama islands. Written in 1823-4.	Hart	1827	['Author (paratext)']	['Generic/Descriptive']	['The following lines were written by a young American']	['Poem']	['Indeterminate']	['Unknown']	
1341181	A sketch of old England, by a New-England man. In two volumes. Vol. I.	Paulding, James Kirke	1822	['Author (text)']	['Generic/Descriptive']	['Advertisement of the editor']	['Advertisement']	['Male']	['Male']	['Since the title ""editor"" of an epistolary novel implies the organization of letters, the ""editor"" of the letters is likely the author of the text"']
3769976	Little truths better than great fables: containing information on divers subjects, for the instruction of children. Volume I. Illustrated with copper-plates.	Darton, William	1800	['Author (text)']	['Generic/Descriptive']	['In this view doth the author...behold the minds of infants. Having seen the great hurt of impressing false ideas on their minds...has induced him to submit the following sheets']	['Introduction']	['Male']	['Male']	
ocm40688589 	Agnes; or, the triumph of principle.		1822	['Author (text)']	['Generic/Descriptive']	['It is not the hope of acquiring literary fame that has urged me to publish the following pages.']	['Preface']	['Indeterminate']		
ocm06756321 	Brambleton Hall, a novel, being a sequel to the celebrated expedition of Humphrey Clinker, by Tobias Smollet, M.D.		1818	['Author (text)']	['Proper name']	['By Tobias Smollet, M.D.']	['Title page']	['Male']	['Male']	['The author mentioned on the title page is not the author of Brambleton Hall but of The celebrated expedition of Humphrey Clinker.']
ocm13313695 	Fitz of Fitz-ford; A legend of Devon. By Mrs. Bray, author of 'De Foix,' 'The White Hoods,' 'The Protestant,' &c. &c. &c.	Bray	1830	['Author (paratext)']	['Generic/descriptive']	["[...]his grace's most obliged, and very faithful servant, the author."]	['Dedication']	['Indeterminate']	['Female']	['Same author as text.']
ocm02861722 	Discipline: a novel. By the author of ""Self-control.""	Brunton, Mary	1814	['Author (text)']	['Proper name']	['In the following pages, an attempt is made to amuse; with what success, the author has no means of judging.']	['Preface']	['Female']	['Female']	['But she has not confined her aim to conveying what is calculated innocent amusement.']
ocm06536542 	Self-control: a novel.	Brunton, Mary	1811	['Author (text)']	['Generic/Descriptive']	['In presenting to the public another edition of Self-Control, the author gratefully acknowledges the indulgence which her first literary attempt has received.']	['Advertisement']	['Female']	['Female']	
ocn486073979	Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes vol. I.	Burney, Sarah Harriet	1812	['Author (paratext)']	['Proper name']	['La Bruyere.']	['Title page']	['Male']	['Male']	
ocm52981134 	Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes vol. I	Burney, Sarah Harriet	1813	['Author (text)']	['Proper name']	['by Miss Burney']	['Title page']	['Female']	['Female']	
ocn480433456	The death of Cain, in five books. According to the manner of the death of Abel by Mr. Gessner.	Collyer, Mary	1813	['Author (text)']	['Generic/descriptive']	['the author of the present little volume']	['Preface']	['Indeterminate']	['Unknown']	
ocn123448855	The express. A novel. In three volumes. By Frances D'Aubigne	Maintenon	1819	['Author (text)']	['Generic/descriptive']	['the author of the folowing pages']	['Advertisement']	['Female']	['Female']	
ocm02892878 	Continental adventures. A novel. In three volumes.	Eaton, Charlotte A	1826	['Author (text)']	['Generic/descriptive']	['The author']	['The the Reader']	['Indeterminate']	['Female']	
ocm00621029 	The inheritance. By the author of marriage.	Ferrier, Susan	1824	['Author (text)']	['Reference to other works']	['By the author of Marriage.']	['Full title-page']	['Indeterminate']	['Female']	
ocn607607606	Lawrie Todd; or, the settlers in the woods. By John Galt, Esq. Fas., Hon. LS, P., Hon. NHS, M., &c. Author of ""The annals of the parish,"" ""The Ayrshire legatees,"" &c.	Galt, John	1830	['Author (text)']	['Proper name']	['By John Galt, Esq.']	['Title page']	['Male']	['Male']	
ocn940098594	Rothelan; a romance of the English histories. By the author of Annals of the parish, Ringan Gilhaize, The Spaewife, &c.	Galt, John	1824	['Author (text)']	['Reference to other works']	['By the author of Annals of the parish, Ringan Gilhaize, The Spaewife, &c.']	['Full title page']	['Indeterminate']	['Male']	
ocm12862142 	Osmond, a tale. By the author of ""The favorite of nature.""	Kelty, Mary Ann	1822	['Author (paratext)']	['Generic/Descriptive']	["With the utmost respect, permit me to acknowledge myself, Your Ladyship's very obliged and obedient humble servant, The Author."]	['Dedication']	['Indeterminate']	['Female']	
ocm06853360 	Trials; a tale. By the author of ""the favourite of nature,"" &c. &c.	Kelty, Mary Ann	1824	['Author (text)']	['Reference to other works']	['By the author of ""the favourite of nature""']	['Full title page']	['Indeterminate']	['Female"']	
ocn228695081	Philip Colville; or, a covenanter's story. Unfinished. By the author of ""The decision,"" ""Father Clement,"" &c. &c.	Kennedy, Grace	1825	['Author (text)']	['Reference to other works']	['By the author of ""The decision,"" ""Father Clement,""']	['Full title page']	['Indeterminate']	['Female"']	
ocm14975239 	Lady Jane's pocket. A novel. In four volumes. By the author of Silvanella, or the Gipsey.	Author of Silvanella	1815	['Author (text)']	['Reference to other works']	['By the author of Silvanella, or the Gipsey.']	['Title page']	['Female']	['Female']	
ocm13226312 	The Quakers; a tale. By Elizabeth B. Lester.	Lester, Elizabeth B	1817	['Author (text)']	['Proper name']	['By Elizabeth B. Lester.']	['Title-page']	['Female']	['Female']	
ocm04739245 	Romantic tales, by M. G. Lewis, author of the Monk, Adelgitha, &c. In four volumes.	Lewis, M. G	1808	['Author (paratext)']	['Proper name']	['M. G. Lewis.']	['Apology']	['Indeterminate']	['Male']	
ocm16348484 	Love and satire: containing the sarcastic correspondence of Julius and Eliza. To which is prefixed, a few brief memoirs of an unfortunate lover.		1805	['Author (text)']	['Proper name']	['Some imperfect copies of the satiric correspondence of Julius and Eliza[...]']	['Preface']	['Female']	['Unknown']	
ocm10847141 	Caroline Lismore: or, the errors of fashion. A tale. By Alicia Catherine Mant, author of Ellen: or, the young godmother.	Mant, Alicia Catherine	1815	['Author (text)']	['Generic/descriptive']	['the author of the following memoirs']	['Introduction']	['Female']	['Female']	
ocm29104507 	Ellen: or, the young godmother. A tale for youth. By a young lady.	Mant, Alicia Catherine	1812	['Author (text)']	['Generic/descriptive']	['By a young lady.']	['Title page']	['Female']	['Female']	
ocm06925160 	The Albigenses, a romance. By the author of ""Bertram,"" a tragedy: ""Woman; or, pour et contre,"" &c.	Maturin, Charles Robert	1824	['Author (text)']	['Generic/descriptive']	['I put forwards my present work with diffidence.']	['Preface']	['Indeterminate']	['Male']	
ocm06929107 	Fatal revenge ; or, the family of Montorio. A romance. By Dennis Jasper Murphy. In three volumes.	Maturin, Charles Robert	1807	['Author (text)']	['Proper name']	['Dennis Jasper Murphy.']	['Preface']	['Male']	['Male']	['Author uses a pseudonym.']
ocn810531182	Women; or, pour et contre. A tale. By the author of ""Bertram,"" &c.		1818	['Author (paratext)']	['Generic/Descriptive']	['The Author.']	['Dedication']	['Indeterminate']	['Male']	["I have the honor to be, Madam, Your Ladyship's grateful and obedient servant, The Author."]
ocm02060360 	The asylum; or, Alonzo and Melissa. An American tale, founded on fact. By I. Mitchell.	Jackson, Daniel	1811	['Author (text)']	['Generic/descriptive']	['The author.']	['Preface']	['Male']	['Male']	
ocm09838110 	Mrs. Leicester's school: or, the history of several young ladies, related by themselves.	Lamb, Charles	1810	['Author (text)']	['Initials']	['M. B.']	['Dedication']	['Female']	['Female']	
ocm06959518 	Zenobia, queen of Palmyra. A narrative, founded on history. In two volumes. By the author of patriarchal times. Vol. I.	O\'Keeffe, Adelaide	1824	['Author (text)']	['Reference to other works']	['By the author of patriarchal times.']	['Title page']	['Indeterminate']	['Female']	
ocm04300840 	The misfortunes of Elphin. By the author of Headlong Hall.	Peacock, Thomas Love	1829	['Author (text)']	['Refrence to other works']	['By the author of Headlong Hall.']	['Full title page']	['Indeterminate']	['Male']	
ocm08438237 	Headlong Hall.	Peacock, Thomas Love	1816	['Author (paratext)']	['Proper name']	['Eclectic Review.']	['Front']			
ocm02494528 	Maid Marian. By the author of Headlong Hall.	Peacock, Thomas Love	1822	['Author (text)']	['Reference to other works']	['By the author of Headlong Hall.']	['Title page']	['Indeterminate']	['Male']	
ocm06968795 	Nightmare Abbey: by the author of Headlong Hall.	Peacock, Thomas Love	1818	['Author (text)']	['Reference to other works']	['by the author of Headlong Hall']	['Title page']	['Indeterminate']	['Male']	
ocm10503613 	The Gil Blas of the revolution. By L. B. Picard. In three volumes. Vol. I.	Picard, L.-B	1825	['Author (text)']	['Proper name']	['L. B. Picard.']	['Full title page']	['Indeterminate']	['Male']	
ocm14032243 	Don Sebastian; or, the house of Braganza. An historical romance. In four volumes. By Miss Anna Maria Porter. Author of the Hungarian brothers.	Porter, Anna Maria	1809	['Author (text)']	['Proper name', 'Reference to other works']	['By Miss Anna Maria Porter. Author of the Hungarian brothers.']	['Full title page']	['Female']	['Female']	
ocm03596752 	The fast of St. Magdalen, a romance. By Miss Anna Maria Porter.	Porter, Anna Maria	1818	['Author (text)']	['Proper name']	['Miss Anna Maria Porter']	['Title-page']	['Female']	['Female']	
ocm06989179 	Honor O'Hara. A novel. In three volumes. By Miss A. M. Porter, author of ""The Hungarian brothers,"" ""The recluse of Norway,"" &c. &c. &c.	Porter, Anna Maria	1826	['Author (paratext)']	['Proper name']	['Esher, August, 1826.']	['Preface']	['Indeterminate']	['Unknown']	
ocm06977684 	The Hungarian Brothers. By Miss Anna Maria Porter. In three vols.	Porter, Anna Maria	1807	['Author (paratext)']	['Generic/Descriptive']	["In consequence of the author's sudden indisposition, the preface is written by a friend."]	['Preface']	['Indeterminate']	['Unknown']	
ocm01336923 	The Knight of St. John, a romance, by Miss Anna Maria Porter. Author of ""the recluse of Norway,"" &c. &c. &c.	Porter, Anna Maria	1817	['Author (text)']	['Proper name']	['By Miss Anna Maria Porter']	['Full title page']	['Female']	['Female']	['Author is referred to both by proper name and her other works.']
ocm06977863 	The lake of Killarney: a novel, in three volumes. By Anna Maria Porter, author of Octavia, Walsh Colville, &c. &c.	Porter, Anna Maria	1804	['Author (text)']	['Proper name']	['By Anna Maria Porter, author of Octavia, Walsh Colville, &c. &c.']	['Title page']	['Female']	['Female']	['Author is referred to both by her proper name and by reference to her other works.']
ocm06972377 	The recluse of Norway. By Miss Anna Maria Porter.	Porter, Anna Maria	1814	['Author (paratext)']	['Proper name']	['Anna Maria Porter.']	['Dedication']	['Female']	['Female']	
ocm06976739 	Roche-Blanche; or, the hunters of the Pyrenees. A romance. By Miss Anna Maria Porter, author of ""the village of Mariendorpt,"" &c.	Porter, Anna Maria	1822	['Author (text)']	['Proper name']	['Of your grateful humble servant, Anna Maria Porter']	['Dedication']	['Female']	['Female']	
ocm06972448 	The village of Mariendorpt. A tale. By Miss Anna Maria Porter, author of The fast of St. Magdalen, Knight of St. John, &c. &c. &c.	Porter, Anna Maria	1821	['Author (text)']	['Proper name']	['By Miss Anna Maria Porter. Author of The fast of St. Magdalen, Knight of St. John, &c. &c. &c.']	['Full title page']	['Female']	['Female']	
ocm63548219 	The village of Mariendorpt. A tale. By Miss Anna Maria Porter, author of The fast of St. Magdalen, Knight of St. John, &c. &c. &c.	Porter, Anna Maria	1821	['Author (text)']	['Proper name']	['By Miss Anna Maria Porter']	['Title page']	['Female']	['Female']	['Author is referred to both by her previous works and by her proper name.']
ocm47896198 	Manfrone; or, the one-handed monk. A romance. In four volumes. By Mary Anne Radcliffe, author of The mysterious Baron, &c. &c. Second edition. Vol. I.	Radcliffe, Ann Ward	1819	['Author (text)']	['Proper name']	['By Anne Radcliffe']	['Title page']	['Female']	['Female']	
ocm48799180 	Angelina. A novel. In three volumes. By Mary Robinson, author of Vancenza; The widow; Walsingham; Hubert de Sevrac; Natural daughter; The Sicilian lover; Sappho, &c. &c. Third Edition. Vol. I.	Robinson, Mary	1813	['Author (text)']	['Proper name']	['Mary Robinson']	['Title-page']	['Female']	['Female']	['Author is referred to both by her previous works as well as her proper name.']
ocm07026767 	The children of the abbey: a tale. In five volumes. By Regina Maria Roche. A new edition with plates. Vol. I.	Roche, Regina Maria	1807	['Author (text)']	['Proper name']	['By Regina Maria Roche']	['Title-page']	['Female']	['Female']	
ocm07026880 	Contrast. In three volumes. By Regina Maria Roche, author of the Children of the abbey; Discarded son; Vicar of Landsdown; Bridal of Dunamore; Tradition of the castle; Castle chapel, &c. &c.	Roche, Regina Maria	1828	['Author (paratext)']	['Proper name']	["I remain, with profound respect, Madam, your royal highness's most obedient and devoted humble servant, Regina Maria Roche."]	['Dedication']	['Female']	['Female']	
ocm07032000 	The Munster cottage boy. A tale. In four volumes. By Regina Maria Roche, author of The children of the abbey, Trecothick bower, Monastery of St. Columb, &c. &c.	Roche, Regina Maria	1820	['Author (text)']	['Proper name']	['By regina Maria Roche, author of The children of the abbey, Trecothick bower, Monastery of St. Columb, &c. &c.']	['Full title page']	['Female']	['Female']	['Authorship also indicated by reference to other works.']
ocn482476225	Nocturnal visit. A tale. In four volumes. By Maria Regina Roche, author of The Children of the Abbey, Maid of the Hamlet, Viacar of Lansdowne, and Clermont.	Roche, Regina Maria	1800	['Author (epigraph)']	['Proper name']	['Shakespeare.']	['Title page']	['Male']	['Male']	
ocm10448517 	Trecothick Bower ; or, the lady of the west country. A tale. In two volumes. By Regina Maria Roche, author of The children of the abbey; Discarded son; Houses of Osma and Almeria; Monastery of St. Colomb; Vicar of Lansdowne, &c. &c.	Roche, Regina Maria	1816	['Author (text)']	['Proper name']	['By Regina Maria Roche, author of the children of the abbey; dicarded son; houses of osma and almeria; monastery of st. colomb; vicar of lansdowne, &c. &c.']	['Full title page']	['Female']	['Female']	['Author is referred to both by her proper name and previous works.']
ocn482470676	The vicar of Lansdowne; or country quarters. In two volumes. By Regina Maria Roche, author of The Children of the Abbey, Maid of the Hamlet, Clermont, &c.	Roche, Regina Maria	1802	['Author (text)']	['Generic/descriptive']	['[...]do not cruelly crush the flattering hope, and stifle my poor bantlin on its first struggles into life.']	['Other']	['Indeterminate']	['Female']	
ocm18056772	The balance of comfort; or the old maid and married woman. A novel. In three volumes. By Mrs. Ross, author of The marchioness, The cousins, Family estate, Modern Calypso, Paired-not matched, Strangers of Lindenfeldt, France and England, &c.	Ross	1817	['Author (text)']	['Proper name']	['By Mrs. Ross']	['Full title page']	['Female']	['Female']	['Author is referred to both by her proper name and by her previous works.']
ocm07027666 	The marchioness!!! Or, ""the matured enchantress."" In three volumes. By Lady ---	Ross	1813	['Author (text)']	['Generic/Descriptive']	['By Lady ---']	['Full title page']	['Female']	['Female']	
ocm13310562 	Ringstead abbey; or, the stranger's grave. With other tales. By J. A. Sargant, author of ""A life of Archbishop Cranmer,"" &c. &c.	Sargant, J. A	1830	['Author (paratext)']	['Proper name']	['[...] by her faithful and humble servant, J. A. Sargant']	['Title-page']	['Indeterminate']	['Female']	
ocn892596217	Bardouc; or, the goat-herd of Mount Taurus: an eastern tale. Translated from the French of Adrien de Sarrazin.	Sarrazin, Adrien de	1815	['Author (text)']	['Generic/Descriptive']	['...the physician began a story which I now give to the public.']	['Introduction']	['Indeterminate']	['Male']	
ocm50917140 	Thornton abbey: a series of letters on religious subjects. Vol. I.	Satchel, John	1806	['Author (paratext)']	['Proper name']	['Well-wisher, Andrew Fuller.']	['Preface']	['Male']	['Male']	
ocm07032578 	Winter tales, or European nights entertainments by Maria Scott.	Scott, Maria	1825	['Editor (text)']	['Initials']	['M.S.']	['To the reader']	['Female']	['Female']	
ocm38981912 	The fortunes of Nigel. By the author of ""Waverly, Kenilworth,"" &c.	Scott, Walter	1822	['Author (paratext)']	['Proper name']	['Very sincerely and affectionately yours, &c. &c. Cuthbert Clutterbuck']	['Introduction']	['Male']	['Male']	['Authorship claim is made by a fictional character.']
ocn191257087	The fortunes of Nigel. by the author of ""Waverley, Kenilworth,"" &c.	Scott, Walter	1822	['Author (paratext)']	['Proper name']	['Very sincerely and affectionately yours, &c. &c. Cuthbert Clutterbuck']	['Introduction']	['Male']		['Authorship claim is made by a fictional character.']
ocm25074779 	The fortunes of Nigel. By the author of ""Waverly,"" ""Kenilworth,"" etc.	Scott, Walter	1822	['Author (paratext)']	['Proper name']	['Very sincerely and affectionately yours, &c. &c. Cuthbert Clutterbuck']	['Introduction']	['Male']	['Male']	['Authorship claim is made by a fictional character.']
ocm04635045 	The fortunes of Nigel, a romance, by the author of Waverley, Ivanhoe, &c. In two volumes. Vol. I.	Scott, Walter	1822	['Author (paratext)']	['Proper name']	['Cuthbert Clutterbuck.']	['Introduction']	['Male']		['Claim is by a fictional character.']
ocm08634631 	The ruling passion. A comic story, of the sixteenth century. Revived, revised, and edited, by Philip Francis Sidney, author of ""The hermit in York,"" and various other popular works.	Sidney, Philip Francis	1821	['Editor (text)']	['Proper name']	['Revived, revised, and edited by Philip Francis Sidney, author of ""The hermit in York,"" and various other popular works.']	['Full title page']	['Male']	['Male']	['Author is referred to both by his previous works and his proper name."']
ocm65625364 	A family story, in three volumes. By Mr. Smith. Vol. I.	Smith	1800	['Author (text)']	['Proper name']	['By Mr. Smith']	['Title page']	['Male']		
ocm31393385 	The Letters of a solitary wanderer: containing narratives of various description. By Charlotte Smith. Vol. I.	Smith, Charlotte	1800	['Author (paratext)']	['Proper name']	['Charlotte Smith']	['Preface']	['Female']	['Female']	
ocm00965816 	Tales of terror; with an introductory dialogue.		1801	['Author(text)']	['Generic/Descriptive']	['Author.']	['Introductory dialogue']	['Indeterminate']	['Male']	['Introductory dialogue is a dramatic dialogue written in verse between AUTHOR and FRIEND.']
ocm00742172 	Tales of wonder; written and collected by M. G. Lewis, Esq. M.P. author of the monk, castle spectre, love of gain, &c. In two volumes.	Lewis, M. G	1801	['Author (text)']	['Proper name']	['Written and collected by M. G. Lewis, Esq. M.P.']	['Title page']	['Male']	['Male']	['Also referred to as author of other works : author of the monk, castle spectre, love of gain, &c.']
ocm13379341 	The vallies; or, scenes and thoughts from secluded life.	Tempest, Basil	1827	['Editor (text)']	['Generic/descriptive']	['On perusing the transcript which I have made of some portion of the contents, that your wishes, with regard both to the revision and the arragnement of the papers[...]']	['Preface']	['Indeterminate']	['Unknown']	
ocm09930143 	The life of Pill Garlick; rather a whimsical sort of fellow.	Temple, Edmond	1813	['Author (text)']	['Proper name']			['Male']	['Male']	
ocn187451781	The Rockite, an Irish story. By Charlotte Elizabeth, author of Osric, The system, Consistency, &c. &c.	Charlotte Elizabeth	1829	['Author (text)']	['Proper name']	['By Charlotte Elizabeth']	['Title page']	['Female']	['Female']	
ocm70516068 	Characters at Brighton. A novel. In four volumes. By Anne Trelawney, author of the offspring of mortimer, &c. &c.	Trelawney, Anne	1808	['Author (text)']	['Proper name']	['By Anne Trelawney, author of the offspring of mortimer, &c. &c.']	['Full title page']	['Female']	['Female']	['Author is also referred to by her previous works.']
ocm10377134 	The vagabond. A novel. By George Walker.&#xA0;Dedicated to the Lord Bishop of Landaff. First American, from the fourth English edition, with notes.	Walker, George	1800	['Author (paratext)']	['Proper name']	['George Walker.']	['Dedication']	['Male']	['Male']	['Proper name']
ocm01180901 	Cottage on the cliff,&#xA0;a sea side story, by Catherine G. Ward, authoress of the mysterious marriage; family portraits; rose of Claremont: poems &c. &c.	Ward, Catherine G	1823	['Author (text)']	['Proper name']	['by Catherine G. Ward, authoress of---the rose of claremont,---the mysterious marriage,---family portraits,--- &c. &c. &c.']	['Full title pages']	['Female']	['Female']	['Author is referred to both by proper name and previous works.']
ocn187453083	The fisher's daughter. Or the wanderings of Wolf, and the fortunes of Alfred, being the sequel to that highly popular and admired work The Cottage on the Cliff. By Mrs. Catherine G. Ward. Authoress of the Mysterious Marriage, Family Portraits, Orphan Boy, Cottage on the Cliff, Poems, &c.	Ward, Catherine G	1824	['Author (text)']	['Proper name']	['by Mrs. Catherine G. Ward']	['Title page']	['Female']	['Female']	['Proper name', 'Reference to other works']
ocm22774772 	The forest girl, or the mountain hut: an original and interesting tale by Catherine G. Ward. Authoress of The mysterious marriage, Cottage on the cliff, The fisher's daughter, The thorn, &c. &c.	Ward, Catherine G	1826	['Author (text)']	['Proper name']	["By Catherine G. Ward, authoress of The mysterious marriage, Cottage on the cliff, The fisher's daughter, &c. &c."]	['Letter-press title page']	['Female']	['Female']	['Authorship also indicated by reference to other works.']
ocm21618027 	The advantages of education; or the history of Maria Williams. A tale for very young ladies. In two volumes. By the author of A gossip's story, A tale of the times, &c.	West, Jane	1803	['Author (text)']	['Generic/descriptive']	["As the author's design in composing the following pages[...]"]	['Title page']	['Female']	['Female']	
ocm43388336 	The Swiss family Robinson; or, adventures of a father and mother and four sons in a desert island: the genuine progress of the story forming a clear illustration of the first principles of natural history, and many branches of science which most immediately apply to the business of life. To which are added, notes of reference, explanatory of the subjects treated of. With plates, and a map of the island. Fifth edition.	Wyss, Johann David	1824	['Editor (text)']	['Generic/descriptive']	['I have presented the public with the part I had in my possession, of the journal of the Swiss pastor[...]']	['Postscript']	['Indeterminate']	['Unknown']	
429311	The blossoms of morality; intended for the amusement and instruction of young ladies and gentlemen. By the editor of The looking-glass for the mind. With forty-seven cuts, designed and engraved by I. Bewick. The fifth edition.	Johnson, R.	1810	['Author (text)']	['Reference to other works']	['By the editor of The looking-glass for the mind']	['Title page']	['Indeterminate']		
435903	The history of the renowned Prince Arthur, and his knights of the Round Table. Vol. I	Malory, Thomas	1816	['Printer (text)']	['Proper name']	['[...] I, William Caxton, simple person present this book following, which I have enterprised to imprint.']	['Preface']			
436163	The Irish emigrant. An historical tale founded on fact, by an Hibernian. Vol. I.		1817	['Author (paratext)']	['Generic/Descriptive']	['The following pages are published at the request of a friend. It is my humble request as a youth [...] that my imperfections may be glanced over in silence.']	['Preface']			
437873	The spirit of "the book;" or, memoirs of Caroline, Princess of Hasburgh, a political and amatory romance. In one volume. Edited by Thomas Ashe, Esq. First American from the third London edition.	Ashe, Thomas	1812	['Editor (text)']		['Edited by Thomas Ashe, Esq.']	['Title page']	['Male']	['Male']	
