id	title	author	date	type	transcription	notes	position	vol
431145	The heroick princes: or, The conscious lovers. Containing, I. A series of most surprising adventures of the magnanimous Prince Formidaur and Prince Florian. II. Formidaur falls in love with Zelinda. III. Believes her to be his own sister, and yet continues his suit to her. IV. The agonies thro' love and despair he is alternately thrown into upon that account, and the consequences of his passion. V. Florian marries Fidalme, whom he supposes to be his father's daughter by a second wife; was infinitely fond of her. VI. Kills her afterwards in disguise in a duel. VII. The dreadful misfortunes which followed his doing so. VIII. Several strange accidents and extraordinary events, which attended the princes after this, not to be paralell'd in history. IX. By a sudden and amazing turn of fortune, both the princes master all difficulties, and become very happy at last. With eight curious copper-plates. The third edition. [Price one shilling.]		1759	['Table of contents']		['A table of contents can be found on the title page of the work. Nine roman numerals appear, followed by a sentence of description. The work is divided into nine books.']	['Front']	
431188	The woman of honor.  In three volumes. Volume I.	Cleland, John	1768	['Footnotes']		['Appears on p. 57 of Vol. I; explains omission of letters from the text.']	['Middle']	['v.1']
431311	The adventures of a hackney coach. The third edition corrected.		1781	['Table of Contents']	['Contents']	['Gives chapter names and page numbers', 'Most chapter names between one and three words.', 'Most chapters are relatively short (under 10 pages).', '29 chapters total (chapters not numbered)']	['Front']	['v.2']
431356	The frolics of fancy, a familiar epistle, characteristic of Tristram Shandy, to Charles Reynolds, Esq; by Rowley Thomas. Second edition, with large additions.	Thomas, Rowley	1785	['Footnote']		["A footnote appearing on page 19 references the author's time as a clerk to John Ashby, Esq."]	['Middle']	
431370	The life of Cassem, the son of Hamid, a noble Arabian.  Translated from an Oriental manuscript.		1787	['Appendix']	['Appendix']	['Includes a letter', 'First lines read: "I hope it will not be thought impertinent here to subjoin a translation of Cassem\'s letter to Helim, his late preceptor. It was written a few days before his death, and contains his most private sentiments, which he freely unbosoms to his friend: for it seems he always had a tender regard for Helim, and communicated his thoughts to him with less reserve than to any of his preceptors."', 'Letter: "[...] Thou gavest me first to know the supreme goodness that made me; and didst teach my lisping infant tongue to celebrate the praises of the all-gracious Allah. Thy wisdom conducted me through the regions of immensity; shewed me the various systems that fill the unmeasured space, and taught me how the jarring elements were harmonized by the creator\'s all-powerful word."']	['Back']	
431897	The child of woe. A novel. By Mrs. Elizabeth Norman. In three volumes. Vol. I.	Norman, Elizabeth	1789	['Conclusion']	['The Conclusion.']	['The conclusion takes the form of a letter.']	['Back']	['v.3']
431923	The history of Sir Charles Grandison. In a series of letters published from the originals, by the editor of Pamela and Clarissa. In seven volumes. Vol. I	Richardson, Samuel	1754	['To the Reader']	['To the public.']	['This address to the public contains an account of the defense Mr. Faulkner presented in a legal battle between the bookseller Mr. Faulkner and Samuel Richardson. The essay is printed in such a way that "Mr. Faulkner\'s defense." is printed as an insert alongside the larger "Genuine history of the transaction"', 'This essay includes the running title "Address to the public." (verso) and "Address to the public." (recto).', 'Dated "London, Feb. I 1754"']	['Back']	['v.7']
431941	Euphrosyne : or, amusements on the road of life. By the author of the spiritual Quixote. The second edition. With large additions, from the tusculan vase at bath-easton, &c.	Graves, Richard	1776	['Character information']	['Dramatis Personae']	['Character information for "Echo and Narcissus." It also lets us know that the setting is "Arcadia."']	['Front']	
432037	Memoirs of a certain island adjacent to the kingdom of Utopia. Written by a celebrated author of that country. Now translated into English. Vol. I. The second edition.	Haywood, Eliza Fowler	1726	['Index']	['Key']	['Provides page numbers in the first column, names in the second, and a second name in the third column. Names in the third column typically only have a few letters; the rest are replaced by dashes. The index seems not only to point to the pages where characters are first introduced, but also to provide hints as to whom, in the real world, the fictional characters represent.']	['Back']	['v.1', 'v.2']
432054	The prince of Abissinia. A tale. In two volumes. Vol. I.	Johnson, Samuel	1759	['Table of contents']	['Contents. Vol. II.']	['Each chapter title acts as a short description of the contents of the chapter.']	['Front']	['v.2']
432067	Canterbury tales for the year 1797. By Harriet Lee.	Lee, Harriet	1797	['Conclusion']	["The Poet's Conclusion."]	['Reads: "The voice of my most favourite companion suddenly ceased, and I awoke -- yes, reader, courteous or uncourteous, I really awoke -- from a species of day-dreams to which I have all my life been subject: and if you should find this as pleasant as I have done, why we may hencefoward recite tales without going to Canterbury, and travel half the world over, without quitting our own dear fire-sides."', 'Initialed "S.L."']	['Back']	['v.3']
432069	Cecilia, or memoirs of an heiress. By the author of Evelina. The fourth edition. In five volumes. Vol. I.	Burney, Frances	1784	['Footnote']		['Footnotes can be found in Vol. I on p. 22 (attributes a quote to Shakespeare); in Vol. II on p. 49 (indexical), 133 (attributes a quoted line to Mason\'s Elfrida), 166 (attributes a quoted line to Smart); in Vol. IV on p. 167 (two footnotes appear: one clarifies a reference to a figure external to the novel, whereas the second attributes a quoted line to "Life of Crowley"); and in Vol. V on p. 82 (indexical),']	['Middle']	['v.1', 'v.2']
432071	Camilla: or, a picture of youth. By the author of Evelina and Cecilia. In five volumes. Vol. I.	Burney, Frances	1796	['Footnotes']		['On p. 354 of Vol. III and p. 312 and 482 in Vol. V, footnotes attribute quoted lines of text to Dryden, Shakespeare and Young.']	['Middle']	['v.3', 'v.5']
432074	The reverie: or, a flight to the paradise of fools. Published by the editor of The adventures of a guinea. In two volumes. Vol. I.	Johnstone, Charles	1763	['Errata']	['Errata']	['Has correction for the eleventh page of the first volume.']	['Back']	['v.2']
432087	The adventures of Peregrine Pickle. In which are included, memoirs of a lady of quality. In four volumes. Vol. I.	Smollett, Tobias George	1751	['Table of contents']	['The contents of the fourth volume.']	['Includes brief descriptions and pae numbers for chapters XCIV-CXIV.']	['Front']	['v.4', 'v.4']
432159	The foresters, an American tale: being a sequel to the history of John Bull the clothier.  In a series of letters to a friend.  Published according to act of Congress.  The second edition, revised and considerably enlarged.	Belknap, Jeremy	1796	['Postscript']	['Postscript.']	['Part of the fictional narrative; explains continuing and ever-growing presence of a "new species of rats".']	['Back']	
432288	The history of Ophelia. Published by the author of David Simple. In two volumes. Vol. I.	Fielding, Sarah	1750	['Introduction']	['Introduction']	['Written in the first person, the introduction is signed by Ophelia, and addresses "Your Ladyship," who evidently compelled the fictional character to write her account: "Your Ladyship had little compassion either on yourself or me, when you desired me to write you an exact account of every circumstance of my life, and even of my thoughts, or you did not consider the long detail into which this lead me [...] You expressly desire to know the impressions I recieved from the first view of customs so unlike what I had ever seen, at a time when they are become so familiar to me, that I almost forgot many of them were ever otherwise."']	['Front']	['v.1']
432290	A description of Millenium Hall, and the country adjacent: together with the characters of the inhabitants, and such historical anecdotes and reflections, as may excite in the reader proper sentiments of humanity, and lead the mind to the love of virtue.  By a gentleman on his travels.	Scott, Sarah	1762	['Advertisement']	['Advertisement.']	['"The publisher of this volume is under some difficulties; not from any apprehensions of losing by the book; for great part of the impression is bespoke; his anxiety arises from the author\'s addressing the volume to him, and making him a compliment in the beginning; which, as he is conscious he does not deserve, he hopes the reader will impute to its proper cause, namely, to the warmth of friendship, which is too apt to exhalt the object it esteems. [...]"']	['Front']	
432527	Amelia. By Henry Fielding, Esq; in four volumes. Vol. I.	Fielding, Henry	1752	['Footnotes']		['Some footnotes  explain historical or legal concepts as well as provide certian definitions. The majority, however, are translations of Greek or Latin text.', 'Footnotes appear on p.12, 19, 28, 30, 48, 256, 257, 259 of Vol. I; p. 258, 290, 291 of Vol. III, and p. 46, 47, 285, 288 of Vol. IV.']	['Middle']	['v.1', 'v.3', 'v.4']
432528	Arthur Mervyn; or, Memoirs of the Year 1793. By the author of Wieland; and Ormond, or The Secret Witness. Copy-right secured.	Brown, Charles Brockden	1799	['Preface']	['Preface']	['Signed, "C. B. B."', '"The evils of pestilence by which this city has lately been afflicted will probably form an aera in its history.  The schemes of reformation and improvement to which they will give birth, or, if no efforts of human wisdom can avail to avert the periodical visitations of this calamity, the change in manners and population which they will produce, will be, in the highest degree, memorable. [...]"']	['Front']	['v.1']
432561	Desmond. A novel, in two volumes. By Charlotte Smith. Volume I.	Smith, Charlotte Turner	1792	['Note']	['Note']	['Found in Vol. I on p. 162 after the end of a letter.', '"The latter part of this narrative is a sort of free translation of parts of a little pamphlet, entitled, "Historie d\'un malheureux Vassal de Bretagne, escrite par lui-meme," in which the excessive abuses to which the feudal system gave birth, are detailed."']	['Middle']	['v.1']
432907	An Arabian tale, from an unpublished manuscript: with notes critical and explanatory.	Beckford, William	1786	['Footnotes']		['The footnotes only appear in the endnotes.', 'Footnotes are located on p.216, 224, 235-237, 244, 247, 248, 256-258, 266, 269, 271, 272, 273, 274, 276, 277, 294, 295, 296-298, 299, 301, 303, 306, 308, 309-310, 314-315, 316, 317, 318, 319-320, 327.']	['Back']	
432908	Things as they are; or, the adventures of Caleb Williams. In three volumes. The second edition corrected. Vol. I.	Godwin, William	1796	['Postscript']	['Postscript.']	['First sentences read: "All is over. I have carried into execution my mediated attempt [...]"', 'Gives a continuation of plot after an attempt to return to a town in which the narrator was previously imprisoned.', 'Last paragraph reads: "I began these memoirs with the idea of vindicating my own character. I have now no character that I wish to vindicate: but I will finish them that thy story may be fully understood; and that, if those errors of thy life be known which thou so ardently desiredst to conceal, the world may at least not hear and repeat a half-told and mangled tale." Addresses a friend who has died.']	['Back']	['v.3']
432910	Memoirs of the year two thousand five hundred. Translated from the French, by W. Hooper, M.A.	Mercier, Louis-SeÌbastien	1795	['Footnotes']		['h Footnotes appear on the following pages: 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20,21, 22, 24, 25, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 48, 49, 50, 51, 54, 55, 56, 59,  62, 63, 64, 65, 68, 69, 70, 71, 72, 74, 75, 76, 77, 78, 79, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 95, 96, 97, 99, 100, 101, 104, 113, 114, 115, 116, 117, 118, 119, 120, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 134, 135, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 153, 154, 155, 156, 160, 170, 171, 172, 173, 174, 175, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 210, 211, 216-218, 220, 221-222, 223, 224, 225-226, 226-227, 228, 229, 230-232, 232-233, 234, 235-236, 244-245, 248-249, 251, 254, 255, 256-258, 259, 260, 261-262, 262-263, 264-265, 266-267, 269-270, 270-271, 272, 274, 276, 277, 278, 279-280, 280-281, 282, 283, 284, 285, 286, 287, 288-289, 291, 292, 293, 294, 295-296, 297, 298-299, 300-302, 305, 306-307, 308, 309, 312-313, 317-318, 318-319, 320, 321, 322, 323-324, 324-325, 326, 328-329, 335, 337, 342, 344-345, 346, 348, 349, 350, 352-353, 354, 355, 359, 360.  The work is heavily footnoted, with multiple footnotes on most pages.']	['Front', 'Middle']	
432911	The democrat; or intrigues and adventures of Jean le Noir, from his inlistment as a drummer in General Rochembeau's army, and arrival at Boston, to his being driven from England in 1795, after having borne a conspicous part in the French Revolution, and after a great variety of enterprizes, hazards, and escapes during his stay in England, where he was sent in quality of democratic missionary. In two volumes. Vol. I	Pye, Henry James	1795	['Footnotes']		['Foonotes appear in Vol. I on pages 18, 22, 71, and 128; and in Vol. II on pages 3, 11, 18, 37, 129, 155, 156.']	['Middle']	['v.1', 'v.2']
432913	Henrietta. By the author of The female Quixote. In two volumes. Vol. I.	Lennox, Charlotte	1758	['Table of contents']	['The contents of the second volume.']	['Book III contains chapters I-XI; Book IV contains chapters I-VII, and Book V contains chapters I-XII.', 'The chapter description for Book IV, Chap. I is in verse.']	['Front']	['v.1']
435701	The history of the Countess of Dellwyn. In two volumes. By the author of David Simple. Vol. I.	Fielding, Sarah	1759	['Note']	['N.B.']	['On p. 273, a note appears which clarifies an element of an advertisement that appears transcribed in the text.']	['Middle']	['v.1']
435716	Moral and political dialogues: being the substance of several conversations between divers eminent persons of the past and present age; digested by the parties themselves, and now first published from the original mss with critical and explanatory notes by the editor.	Hurd, Richard	1759	['Postscript']	['Post-script.']	['Begins: "While these sheets were in the press, and when the greater part of them had been printed off, the new history of England under the house of Tudor came forth, and chanced to fall into the hands of the editor.  It was amusing to him to observe, in this work, a design carried on, with no small art, to advance that very system of policy which the concluding dialogues in this collection seemed effectually to have overthrown."']	['Back']	
435902	Pharsamond: or, the new knight-errant. In which is introduced the story of the fair anchoret, with that of Tarmiana and her unfortunate daughter. Written originally in French, by Monsieur de Marivaux, member of the French Academy in Paris: author of The life of Marianne, &c. Translated by Mr Lockman. Volume the first.	Marivaux, Pierre Carlet de Chamblain de	1750	['Errata']	['Errata']	['Contains errata for both volumes I and II.']	['Front']	['v.2']
436337	The adventures of Mr. George Edwards, a creole.  The second edition.	Hill, John	1751	['Table of contents']	['Contents.']	['The table of contents divides the work into Books, each of which is further divided into briefly described chapters.', 'Book the first "[contains] about as much business as the first act of a comedy," and consists of chapters I-VIII.  Book the second sees the hero "[commence] as a man of pleasure," and is divided into chapters I-VIII.  Book the third sees "the hero [make] great advances toward becoming a philosopher of the first class," and is also divided into chapters I-VIII.  The fourth and final book demonstrates how the hero "does not et a bit nearer his mistress, than where we just now left him," and is divided into chapters I-XVI.']	['Front']	
436392	Letters from an old man to a young prince; with the answers.  Translated from the Swedish.  To which are prefixed those of Her present Majesty to her son.  Vol. I.  The second edition.	Tessin, Carl Gustaf	1759	['Letter']	['Lettres de la Reine au Prince Gustave.']	['Contains two letters in French, and their translations.']	['Front']	['v.1']
436460	London courtship; or, a new road to matrimony. Consisting of original letters which passed between a celebrated young lady of the city of London and several of her suitors. ***If any persons should entertain any doubt whether these letters are really original he may recieve full satisfaction by calling at the publisher's.		1759	['Footnotes']		['A footnote marked with three asteriks appears on the title page below the publication information: "***If any persons should entertain any doubt whether these letters are really original he may recieve full satisfaction by calling at the publisher\'s."']	['Front']	
436547	Tartarian tales: or, a thousand and one quarters of hours. Written in French by the celebrated Mr. Guelletee, author of the Chinese, Mogul, and other tales. The whole now the first time translated into English, by Thomas Flloyd.	Gueullette, Thomas-Simon	1759	['Footnotes']		['Footnotes that describe the world external to the novel appear on pages 1, 5, 15, 18, 19, 20, 21, 26, 35, 44, 45, 48, 68, 71, 73, 74, 77, 78, 79, 86, 87, 92, 99, 100, 101, 103, 106, 120, 123, 129, 132, 143, 147, 150, 152, 157, 159, 193, 198, 217, 225, 228, 232, 245, 253, 259, 267, 272, 273, 278, 285, 286,  304, 310, 320, 333, 347, 355, 359, 361, and 363. Many of these footnotes provide geographical and/or cultural information.', 'Footnotes that offer translations, definitions, or linguistic explanations appear on pages 5, 7, 8, 35, 37, 82, 108, 137, 138, 143, 145, 157, 159, 207, 216, 254, and 319.', 'A footnote primarily characterized by editorial voice appears on p. 87.', 'Footnotes which expand upon a story within the text (typically myths) can be found on pages 251, 252, 273, and 359.', 'On p. 289, a footnote references "a collection of fables" that "resemble very much those the Greeks have left us of Aesop."']	['Middle']	
436624	Jemima and Louisa.  In which is contain'd, several remarkable incidents relating to two ladies of distinguish'd families and fortunes.  In a series of letters.  By a lady.	Lady	1759	['Conclusion']	['Conclusion.']	["Conclusion follows up on life of characters after the novel's letters end."]	['Back']	
437046	The beau-philosopher; or, the history of the Chevalier de Mainvillers. Translated from the French original.	Mainvilliers, Genu-Soalhat	1751	['Footnotes']		['Footnotes that describe the external world appear on pages 28, 31, 36, 49, 61, 65, 109, 113, 120, and 188.', 'Footnotes that reference other works appear on pages 39, 54, 237, and 257.', 'Footnotes that offer editorial explanation or commentary appear on pages 62, 93, and 101.', 'Footnotes that provide translations or definitions appear on pages 62 and 65.', 'A footnote extending the fictional world of the novel appears on page 197.']	['Middle']	
437114	Travels into several remote nations of the world.  In four parts.  By Lemuel Gulliver, first a surgeon, and then a captain of several ships.	Swift, Jonathan	1759	['Footnotes']		['Footnotes can be found on pages 9, 10-11, 19, 21, 23-4, 28-9, 32, 37, 40-1, 43, 50-2, 61, 64, 79, 94-5, 97, 115, 123-4, 128, 130, 132, 134-5, 141-4, 149, 155, 167-8, 173-6, 180-1, 184-97, 206, 211-2, 214-5, 219-24, 232-3, 247, 249-50, 254, 262, 264, 269-70, 284, 291-2, and 298.']	['Middle']	
437463	The adventures of a rake. In the character of a public orator. Interspersed with several serious and comic pieces, pronounced before some polite audiences with great applause, and published at their request. In two volumes. By R. Lewis. Vol. I.	Lewis, R	1759	['Footnotes']		['Attributional footnotes appear in Vol. I on p. 4, 206, 207, and in Vol. II on p. 95, 121, 125.', 'Footnotes which provide definitions or translations of text appear in Vol. I on p. 207.', 'Footnotes which reference the world external to the novel appear in Vol. I on p. 209 and in Vol. II on p. 66, 69, 127, 241.', 'Footnotes which extend the fictionality of the work appear in Vol. I on p. 211.', 'Footnotes which provide content directly from other sources appear in Vol. II on p. 47, 48, 69, 225, 238-239.', 'Indexical footnotes appear in Vol. II on p. 137.']	['Middle']	['v.1', 'v.2']
437476	The history of Pompey the Little: or, the life and adventures of a lap-dog.  The second edition.	Coventry, Francis	1751	['Table of contents']	['Contents.']	['The table of contents divides the text into Book I (containing chapters I-XIV) and Book II (chapters I-XVIII).  Each chapter listing is accompanied by a brief description and a page number.']	['Front']	
437634	The history of Pompey the Little.  Or, the life and adventures of a lap-dog.	Coventry, Francis	1751	['Advertisement']	["The Editor's Advertisement."]	['Reads: "When I gave the first Part of the Peruvian Letters to the Publick, I did not dare to flatter myself that they would meet with so favourable an Acceptance as they have been honoured with. The Defects of Stile, the ingenuous simplicity, and the tender Sentiments which animated Zilia, and alone dictated all that she wrote the first Year of her Misfortunes; all appeared to me of a Character too opposite to the Prejudices of our Nation, for me to think it would amuse the French. Reasons so plausible would have diverted me from this Enterprize, if I had entertained the same Fears with Regard to the Sequel which I now publish, but which was of Necessity preceded by that, which appeared to found the Taste of the Publick. The Reader, however, will see with a single Glance, how much Preference is due to this Sequel. In the first Part of these Letters Zilia had not yet changed any thing but her Dress; But he will find in this a greater Progress than he could have expected from an Indian Capacity. The Princess Royal of Cusco looks no longer for the Peruvian Virgin behind the Glass, and her Reason\'s too much enlightened to refuse her Arm to a Physician. Her stile is corrected with as much Care as she was capable of bestowing on it, and her civilized Pen knows how to throw a Lustre upon whatever her Imagination furnishes. This is the Author\'s own Opinion, in a Letter which he wrote, and in which he discovers a tender Predelection for this Sequel."', 'Sequel of the Letters written by a Peruvian Princess']	['Middle']	
437635	The history of a woman of quality: or, the adventures of Lady Frail. By an impartial hand.	Hill, John	1751	['Footnotes']		['A footnote appears on p. 8-9 commenting on the origin of the phrase "rosy neck." An editorial remark occurs at the note\'s conclusion: "If thou shouldst be unlucky enough to ask, gentle reader, to what purpose serves this note? we shall answer thee in the sarcastic way, by asking thee, To what end serve all other notes but to shew the author\'s reading?"', 'A footnote appears on p. 46-47 which begins: "We are apt to suspect, that the terrible fury of the modern race of critics will fall as foul upon our living earth, as upon the rosy neck we have before been at the pains of vindicating from them." Concludes: "For the reason and necessity of this note, see the very learned Mr. Warburton\'s Shakespeare, variis locis."', 'Both footnotes provide word and phrase origin, references to other works, and editorial commentary.']	['Middle']	
437679		Coventry, Francis	1751	['Table of contents']	['Contents.']	['The table of contents divides the text into Book I (containing chapters I-XIV) and Book II (chapters I-XVIII).  Each chapter listing is accompanied by a brief description and a page number.']	['Front']	
437859	The history of Miss Betsy Thoughtless, in four volumes. Vol. I.	Haywood, Eliza Fowler	1751	['Table of contents']	['Contents to the fourth volume.']	['Lists chapters I-XXIV with page numbers and brief descriptions (example: "Chap. I --- Contains, among other particulars, an example of forgiving goodness and generousity, worthy the imitation of as many as shall read it.").']	['Front']	['v.4']
438000	The disinterested nabob, a novel: interspersed with genuine descriptions of India, its manners and customs. Vol I.		1787	['Dedication']	['To their high mightinesses, the reviewers.']	['Transcription of the first sentence: "High and mighty, we humbly presume to place the following sheets under your protection, entreating for the same all liberality and candor." The dedication is signed "And your petitioners, etc."', 'The running title of dedication is "Dedication."']	['Front']	
438528	The fortunate country maid.  Being the entertaining memoirs of the present celebrated Marchioness of L---- V----: who, from a cottage, through a great variety of diverting adventures, became a lady of the first quality in the court of France, by her steady adherence to the principles of virtue and honour.  Wherein are display'd the various and vile artifices employ'd by men of intrigue for seducing young women.  With suitable reflections.  From the French of the Chevalier de Mouhy.  Vol. II.  The fifth edition, corrected.	Mouhy, Charles de Fieux	1758	['Footnote']		['A footnote on page 75 of Vol. II cites an author, M. de Marivaux.']	['Middle']	['v.2']
439063	The gentleman and lady of pleasure's amusement: in eighty-eight questions, with their answers, on love and gallantry. To which are added, The adventures of Sophia; with The history of Frederick and Caroline. [Price three shillings.]		1759	['Footnotes']		['A footnote which provides an explanatory definition to a word in a selection of verse appears on p. 200, in "The adventures of Sophia."']	['Middle']	
440169	The fourth volume of letters writ by a Turkish spy, who liv'd five and forty years undiscover'd at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. First translated into Italian, afterward, into French, and now into English. The tenth edition.	Marana, Giovanni Paolo	1734	['Table of contents']	["A table of the letters and matters contain'd in this volume. Vol. VII."]	['Table is broken down by book and letter.']	['Front']	['v.7']
440172	The history of Sir Roger and his son Joe.  In two volumes.  Vol. I. (Price six shillings bound.)		1757	['Table of contents']	['Contents of the second volume.']	['Contains descriptions of chapters I-']	['Front']	['v.2']
440183	The eight volumes of letters writ by a Turkish spy, who liv'd five and forty years undiscover'd at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. Translated into Italian, from thence into English. And now published with a large historical preface and index to illustrate the whole. By the translator of the first volume.	Marana, Giovanni Paolo	1730	['Table of contents']	['A table of the letters and matters contained in this volume. Vol. VIII.']	['Table broken up by book and letter.']	['Front']	['v.8']
59364	Abstract. A character from life. In two volumes. Vol. I.		1797	['To the reader']	['Advice to the reader.']	['Transcription: "Conjugal weakness is not one of the many predominant weaknesses which characterize the present aera." Section running title reads "Preface."']	['Front']	['v.2']
1816799	The platonic lovers: consisting of original letters, in prose and verse, that pass'd between an English lady, and an English gentleman in France, under the borrow'd names of Clio and Strephon; who took affection to each other, by reading accidentally one another's occasional compositions. With a critical essay; containing some remarks upon the nature of epistolary and elegiac poetry; and on the most beautiful passages in these epistles. By the ingenious Mr. John Porter. The third edition, corrected.	Fowke, Martha	1732	['Essay']	['A critical essay containing some remarks upon the nature of epistolary and elegiack poetry, and the most beautiful passages in the epistles of Clio and Strephon.']	['Transcription: "The editor of the forgoing poems being pleased to pass a compliment upon my judgment, first defired me to give my opinion of this performance."']	['Back']	
105751	The wreath of friendship; or A return from India. A novel, in a series of letters. In three volumes. Vol. I.		1790	['Footnote']		['On p. 119. Transcription: "A late writer compares it [\'old-maidism\'] to a blighted tree upon an open common."']	['Middle']	['v.2']
266593	Secret memoirs of the late Mr. Duncan Campbel, the famous deaf and dumb gentleman. Written by himself, who ordered they should be publish'd after his decease. To which is added, an appendix, by way of vindication of Mr. Duncan Campbel, against that groundless aspersion cast upon him, that he but pretended to be deaf and dumb.	Campbell, Duncan	1732	['Appendix']	['An appendix by way of vindication of Mr. Duncan Campbel.']	['Transcription: "If it be justly accounted dishourable to speak more of people than we know they deserve, it is likewise so, in some measure, not to correct those that do."']	['Back']	
300954	Miscellanea aurea: or, The golden medley. Consisting of I. A voyage to the mountains of the moon under the Aequator, or Parnassus reform'd. II. The fortunate shipwreck, or, a description of New Athens, being an account of the laws, manners, religion, and customs of that country; by Morris Williams, Gent. who resided there above twenty years. III. Alberoni ,or a vindication of that Cardinal. IV. The secret history of the amours of Don Alonzo, Duke of Lerma, Grandee of Spain. V. The Garden of Adonis, or love to no purpose; being above twenty copies of verses and love-letters, by a lady. VI. Mahomet no impostor, written in Arabick by Abdulla Mahumed Omar. VII. An account of bad and good women, ancient and modern. Among which is the story of the Spartan dame, the subject of Mr. Southern's play.  With several other epistolary essays in prose and verse: by Mr. Milton, the Lady W--- Mr. Philips, Mr. Killegrew, Author of the Chit Chat, and several others.		1720	['Postscript']	['Postscript.']	['On page 78. Transcription: "I have a word or two to add by way of postscript."']	['Middle']	
316107	The genuine letters of Mary Queen of Scots, to James Earl of Bothwell: found in his secretary's closet after his decease; and now in the possession of a gentleman of Oxford. Discovering the greatest and most secret transactions of her time. Translated from the French originals by Edward Simmonds, late of Christ's -Church College, Oxford. Never before made publick. To which is added remarks on each letter, with an abstract of her life. In a letter to the bookseller, from an unknown hand. The second edition. 	Mary	1726	['Errata']		['Shares page with "To the bookseller." Transcription: "Errata. Page 10. Line 3. for mirror, read minion."']	['Front']	
553887		Rowe, Elizabeth Singer	1700	['Table of Contents']		['On title page. Transcription: "Letter I. From Laura to Aurelia; first inveighing against the pleasures of a rural life, then representing her brother as an infidel"']	['Front']	
1812432	Love-letters from King Henry VIII. to Anne Boleyn: some in French, and some in English. To which are added, translations of those written in French. With an appendix, containing two letters from Anne Boleyn, to Cardinal Wolsey; with her last to Henry the VIIIth.	Henry	1714	['Other']		['Textual citations and dates inserted into outside margin in preface and appendix.']	['Front', 'Back']	
5427451	Love-letters between a certain late nobleman and the famous Mr. Wilson: discovering the true history of the rise and surprising grandeur of that celebrated Beau.		1723	['Preface']	['The preface.']	['Transcription: "It is to be expected that upon the reading the title of these letters, the curious will not be a little alarm\'d at a piece of history which has lain so long in the dark, and is now, more by chance than any other means, coming to a fair and open light."']	['Front']	
6134731	A new voyage to the Island of Fools, representing the policy, government, and present state of the Stultitians. By a noble Venetian. Inscrib'd to the right honourable, the lord Ferdinando. Translated from the Italian.	Noble Venetian	1713	['Poem']	["An elegy upon the death of the most renown'd general war, by a disbanded officer."]	['Located pp. 59-62. Transcription: "I that have often sung of feats of arms,"']	['Back']	
105310	The adventures of John of Gaunt, Duke of Lancaster. By James White, Esq. Author of Earl Strongbow, Conway Castle, &c. Vol. I.	White, James,	1790	['Footnotes']		['pg.59 "A coin worth ten shillings."']	['Middle']	['v.2']
105325	Pictures of life: or, a record of manners, physical and moral, on the close of the eighteenth century. Translated from the French. In two volumes. Vol. I.	Restif de La Bretonne,	1790	['Footnote']	['"A catechism to teach needy noblemen the art of living at Court*."']	['p.87; This severe satire, at first sight, might be construed into a general reflection upon courts and courtiers, and upon those sycophants who have sullied the press by writings calculated to lead the minds of youth to simulation, fraud, deceit, and false appearances of every kind, as the sure means of advancing themselves in the palaces of princes;', 'Note from the translator']	['Middle']	['v.1']
105757	The perfidious guardian; or, vicissitudes of fortune, exemplified in the history of Lucretia Lawson. In two volumes. Vol I.		1790	['Preface']	['Preface']	['"\'I cannot positively publish a book without a preface,\' says the bookseller to the author--\'it will never do--one might as well give a new play without a prologue, a song without a symphony, or a----in short, a preface is on of those useful nothings that cannot be dispensed with.\'"', 'Running title in this section says "Preface." on both recto and verso.', 'Interesting quote - "It has often been alleged as an objection to novels, that they are all fiction--which is in some measure true, but I cannot perceive that there is any crime in giving scope to the imagination, provided it is not loosed beyond the bounds of decency and probability, and does not raise the passions to a degree of criminality.--I believe it will be different to prove that the quickness and velocity of the animal spirits is any iniquity."']	['Middle']	['v.1']
105786	Celestina. A novel. In four volumes. By Charlotte Smith. Vol. I.	Smith, Charlotte Turner,	1791	['Footnote']	["The ptarmigan,* bursting from it's healthy covert, or the sea fowl screeming from the rocks, were the only sounds that broke these murmurs"]	['A bird of the grous kind, common in the highlands of Scotland.']	['Middle']	['v.3']
105799	Romance of the forest: interspersed with some pieces of poetry. By the authoress of "A Sicilian romance," &c. In three volumes. Vol. I.	Radcliffe, Ann Ward,	1791	['Advertisement']	['Advertisement.']	['"It is proper to mention that some of the little poems inserted in the following pages have appeared, by permission of the author, in the Gazetteer."', 'The advertisement page has been glued to the back of the title page']	['Front']	['v.1']
