id	title	author	date	other works	nouns	adjectives	places	persons	verbs	material objects	adverbs
379988	Tales from real life. By T. S. Arthur. Containing Bell Martin, Family pride, Mary Ellis, Alice Melville, Pride and principle.	Arthur, T. S	1851	['Alice Melleville', 'Alice Melville', 'Bell Martin', 'Family pride', 'Mary Ellis', 'Pride and principle', 'Pride or principle', 'T. S. Arthur']	['Life', 'Tale']	['Real']			['Contain']		
380015	{dollar}100 prize tale! The gipsey: or, the robbers of Naples. [Illustration and caption.] By Lieutenant Murray, Author of 'Fanny Campbell,' 'The Spanish Musketeer,' 'Roderick the Rover,' etc. etc.	Ballou, Maturin Murray	1847	['Fanny Campbell', 'Roderick the Rover', 'The Spanish Musketeer']	['Author', 'Dollar', 'Gipsey', 'Love', 'Pride', 'Prize', 'Robber', 'Story', 'Tale', '{dollar}100']	['100']	['Naples']	['Lieutenant Murray']			
380133	Sketches of life and character. By T. S. Arthur. Illustrated with sixteen engravings and a portrait of the author.	Arthur, T. S	1853		['Author', 'Character', 'Engraving', 'Life', 'Portrait', 'Sketch']	['Sixteen']		['T. S. Arthur']	['Illustrate']	['Engraving', 'Portrait']	
380167	Ellen Parry; or, trials of the heart. By Olivia.	Olivia, Briggs, Emily Edson	1850		['Heart', 'Trial']			['Ellen Parry', 'Olivia']			
380188	Tales of married life. By T. S. Arthur. Containing Married and single. Sweethearts and wives. Lovers and husbands.	Arthur, T. S	1850	['Fanny Dale; or, the first year after marriage', 'Insubordination', 'Lovers and husbands', 'Married and single', 'Six nights with the Washingtonians', 'Sweethearts and wives']	['Author', 'Celibacy', 'Life', 'Marriage', 'Sweetheart', 'Tale', 'Wife']	['Married', 'Single']		['T. S. Arthur']	['Contain', 'Contrast']		
380228	The young artist; or, the dream of Italy. By T. S. Arthur.	Arthur, T. S	1850		['Artist', 'Dream']	['Young']	['Italy']	['T. S. Arthur']			
380231		Arthur, T. S	1850	['Agnes; or, the possessed, a revelation of mesmerism', "Insubordination; or, the shoemaker's daughters", 'Love in a cottage', 'Love in high life', 'Lucy Sanford, a story of the heart', 'Mary Moreton; or, the broken promise']	['Author', 'Change', 'Daughter', 'Debtor', 'Life', 'Volume']	['Complete', "Debtor's"]		['T. S. Arthur']			
380237	The belle of the bowery.	Bradbury, Osgood	1849		['Belle', 'Bowery']						
380249	Riches have wings; or, a tale for the rich and poor. By T. S. Arthur. Author of ""Keeping up appearances,"" the ""Young music teacher,"" ""Lady at home,"" etc.	Arthur, T. S	1849	['Keeping up appearances', 'Lady at home', 'The young music teacher']	['Author', 'Poor', 'Rich', 'Riches', 'Tale', 'Wing']			['T. S. Arthur']	['Have']		
380526	Plays prose and poetry. By Charlotte M. S. Barnes.	Barnes, Charlotte Mary Sanford	1848		['Century', 'Confession', 'Fact', 'Forest', 'Part', 'Play', 'Poetry', 'Princess', 'Prose', 'Tragedy']	['Historical', 'Three', 'Two']		['Charlotte M. S. Barnes', 'Octavia Bragaldi']	['Found']		['Ago']
380622	Shandy M'Guire ; or, tricks upon travellers: being a story of the north of Ireland. By Paul Peppergrass, esq.	Peppergrass, Paul	1848		['North', 'Story', 'Traveller', 'Trick']		['Ireland']	['Paul Peppergrass, esq.', "Shandy M'Guire"]	['Be']		
380625	4th. Edition----Immense Success! Mary Bean: or, the mysterious murder. With the sequel.	J. A. B.	1850		['Edition', 'Event', 'Factory girl', 'Factory life', 'Girl', 'Life', 'Murder', 'Sequel', 'Story', 'Success', 'Temptation', 'Trial']	['4th', 'Domestic', 'Factory', 'Fourth', 'Illustrative', 'Immense', 'Mysterious', 'Recent']	['Manchester']	['Mary Bean', 'Miss J. A. B.']	['Found']		
380629	The adventures of Harry Franco, a tale of the great panic. In two volumes. Vol. II.	Franco, Harry	1839		['Adventure', 'Panic', 'Tale', 'Volume']	['Great', 'Two']		['Harry Franco']			
380672	Zoraida, or the witch of Naumkeag. [Illustration]. By Egbert Augustus Cowslip, esq.	Barker, B	1845		['Esq.', 'Tale', 'Time', 'Witch']	['Olden']	['Naumkeag']	['Egbert Augustus Cowslip, esq.', 'Zoraida']			
380676	The stolen wife: an American romance. By the author of ""The tailor's apprentice,"" and ""The little pilgrims.""	Arthur, T. S	1843	['The little pilgrims.', "The tailor's apprentice"]	['Author', 'Romance', 'Wife']	['American', 'Stolen']					
380729	The wife: a story for my young countrywomen. By T. S. Arthur, author of ""The maiden.""	Arthur, T. S	1845	['The maiden']	['Author', 'Countrywomen', 'Story', 'Wife']	['Young']		['T. S. Arthur']			
380752	Sketches of green mountain life; with an autobiography of the author. By Miss Elizabeth Allen.	Allen, Elizabeth	1846		['Author', 'Autobiography', 'Life', 'Miss', 'Mountain', 'Sketch']	['Green']		['Miss Elizabeth Allen']			
380846	Fourth edition. Price 25 cents. A romance of the sea-serpent, or the icthyosaurus. Also, a collection of the ancient and modern authories, with letters from distinguished merchants and men of science. [epigraph].	Batchelder, Eugene	1850		['Authority', 'Cent', 'Collection', 'Edition', 'Ichthyosaurus', 'Letter', 'Men', 'Merchant', 'Price', 'Romance', 'Science', 'Sea-Serpent']	['25', 'Ancient', 'Distinguished', 'Modern']	['Fourth']	['Eugene Batchelder']		['Letter']	
427580	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume III.	Fielding, Henry	1814		['Contents', 'Edition', 'Volume', 'Volumes', 'Works', 'essay', 'genius', 'life']	['New', 'honourable', 'right']		['Arthur Murphy', 'Henry Fielding', 'Lady Mary Wortley Montague']			
427644	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume II.	Fielding, Henry	1814		['Edition', 'Farce', 'Justice', 'Lottery', 'Opera', 'Rape', 'Songs', 'Table', 'Theatre', 'Trap', 'Volumes', 'Works', 'contents', 'essay', 'genius', 'life']	['New']	['Drury-Lane', 'Grub-street', 'Hay-Market', 'Theatre-Royal']	['Arthur Murphy', 'Henry Fielding', 'Scriblerus Secundus']	['Caught', 'acted']		
427785	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume IV.	Fielding, Henry	1814		['Chambermaid', 'Edition', 'Election', 'Epistle', 'Farce', 'Gallant', 'Grace', 'Man', 'Tragedy', 'Volumes', 'Wisdom:', 'Works', 'acts', 'comedy', 'common sense', 'death', 'essay', 'garter', 'genius', 'husbands', 'life', 'order', 'plays', 'rehearsal', 'satire', 'servants', 'times']	['Intriguing', 'New', 'Old', 'Universal', 'Unmasked', 'different', 'dramatic', 'honourable', 'noble', 'right']	['Chesterfield', 'Drury-Lane', 'Marlborough', 'Theatre-Royal']	['Arthur Murphy', 'Charles', 'Duke', 'Earl', 'Henry Fielding', 'Knight', 'Mrs. Clive', 'Pasquin', 'Philip', 'Theatre-Royal', 'Virgin']	['Taught', 'performed']		
427894	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume V.	Fielding, Henry	1814	["Jupiter's descent on Earth"]	['Comedy', 'Contents', 'Dramatis Personae', 'Edition', 'Fathers', 'Introduction', 'Man', 'May', 'Register', 'Volume', 'Volumes', 'Wedding-day', 'Works', 'comedy', 'essay', 'genius', 'interlude', 'life', 'servants', 'word', 'year']	['Good-Natured', 'Historical', 'New', 'originally', 'vulgarly', 'wise']	['Drury-Lane', 'Hay-Market']	['Apollo', 'Arthur Murphy', 'Esquire', 'Eurydice', 'Henry Fielding', 'Juno', 'Jupiter', 'Mercury', 'Mr. John Lunn', 'New Theatre', 'Theatre-Royal']	['acted', 'between']		
428009	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume VI.	Fielding, Henry	1815	['Don Quixote']	['Adventures', 'Edition', 'History', 'Volumes', 'Works', 'essay', 'genius', 'imitation', 'life', 'manner']	['New']		['Arthur Murphy', 'Cervantes', 'Henry Fielding', 'Joseph Andrews', 'Mr. Abraham Adams']			
428027	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume VII.	Fielding, Henry	1815		['Commissioners', 'Edition', 'History', 'Lords', 'Volumes', 'Works', 'essay', 'foundling', 'genius', 'life', 'volumes']	['New', 'honourable']	['Treasury']	['Arthur Murphy', 'George Littleton, Esq.', 'Henry Fielding', 'Tom Jones']			
428064	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume VIII.	Fielding, Henry	1815		['Edition', 'History', 'Volumes', 'Works', 'essay', 'foundling', 'genius', 'life', 'volumes']	['New']		['Arthur Murphy', 'Henry Fielding', 'Tom Jones']			
428066	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume IX.	Fielding, Henry	1815		['Contents', 'Edition', 'History', 'Volume', 'Volumes', 'Works', 'essay', 'foundling', 'genius', 'life', 'volumes']	['New']		['Arthur Murphy', 'Henry Fielding', 'Tom Jones']			
428071	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume X.	Fielding, Henry	1816		['Contents', 'Edition', 'Volume', 'Volumes', 'Works', 'essay', 'genius', 'life']	['New']		['Amelia', 'Arthur Murphy', 'Henry Fielding', 'Ralph Allen']			
428076	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume XI.	Fielding, Henry	1816		['Contents', 'Edition', 'Volume', 'Volumes', 'Works', 'essay', 'genius', 'life']	['New']		['Amelia', 'Arthur Murphy', 'Henry Fielding']			
428108	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume XII.	Fielding, Henry	1816		['Causes', 'Charge', 'Contents', 'Dedication', 'Edition', 'Felons', 'History', 'Inquiry', 'June', 'Laws', 'Life', 'Poor', 'Provision', 'Punishment', 'Thursday', 'Volumes', 'Works', 'city', 'essay', 'evil', 'genius', 'increase', 'liberty', 'life', 'peace', 'present', 'proposals', 'robbers', 'sessions', 'vices']	['Late', 'New', 'freely', 'growing', 'honourable', 'impartially', 'largely', 'late', 'reigning', 'right']	['Great Britain', 'Westminster']	['Arthur Murphy', 'Grand Jury', 'Henry Fielding', 'Lord High Chancellor', 'Mr. Jonathan Wild the Great', 'Philip Lord Hardwicke']	['delivered', 'examined', 'exposed', 'remedying']		
428124	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume XIII.	Fielding, Henry	1816		['Classics', 'Contents', 'Dedication', 'Edition', 'Journal', 'Journey', 'Patriot', 'Public', 'Volume', 'Volumes', 'Voyage', 'Works', 'World', 'essay', 'genius', 'life', 'next', 'world']	['British', "Fielding's", 'New', 'True']	['Lisbon']	['Arthur Murphy', 'Henry Fielding', 'Jacobite', 'John Trott-Plaid']			
428147	The Works of Henry Fielding, Esq. With an essay on his life and genius, by Arthur Murphy, Esq. A New Edition, in Fourteen Volumes. Volume XIV.	Fielding, Henry	1816	['David Simple']	['Abstract', 'Affliction', 'Characters', 'Chrysipus', 'Classics', 'Comment', 'Contents', 'Conversation', 'Dialogue', 'Edition', 'Essay', 'Essays', 'Fragment', 'Friends', 'Journal', 'Letter', 'Letters', 'Loss', 'Nothing', 'Observations', 'Part', 'Patriot', 'Preface', 'Remedy', 'Transactions', 'Volume', 'Volumes', 'Works', 'characters', 'essay', 'genius', 'knowledge', 'life', 'men', 'others', 'year']	['British', 'Familiar', "Fielding's", 'New', 'Philosophical', 'Principal', 'True']	['Covent-Garden', 'Cynic', 'Demosthenes', 'Germany', 'Great Britain']	['Alexander the Great', 'Arthur Murphy', 'Censor', 'David Simple', 'Diogenes', 'Heer Rottenscrach', 'Henry Fielding', 'Jacobite', 'John Trott-Plaid', 'Lord Bolingbroke', 'Olynthiac', 'Sir Alexander Drawcansir']			
440209	Illustrations of lying, in all its branches.  By Amelia Opie.  In two volumes.  Vol I	Opie, Amelia	1825		['Branch', 'Illustration', 'Volume']	['Two']		['Amelia Opie']	['Lie']		
440230	The man of feeling.  A new edition.	Mackenzie, Henry	1800		['Edition', 'Feeling', 'Man']	['New']					
440246	The wars of the gulls; an historical romance. In three chapters. Chap I. Shewing how, and with whom the gulls went to war. Chap. II. Shewing how the gulls make the deep to boil like a pot. Chap. III. Shewing how a certain doughty general of the gulls goes forth to play the game of hull-gull in upper Canada. 	Bigelow, Jacob	1812		['Chapter', 'Deep', 'Game', 'General', 'Gull', 'Hull-gull', 'Pot', 'Romance', 'War']	['Doughty', 'Historical', 'Upper']	['Upper Canada']		['Boil', 'Go', 'Make', 'Play', 'Shew', 'Show']	['Pot']	
440270	The empire of the Nairs; or, the rights of women. An utopian romance, in twelve books. By James Lawrence, author of The bosom friend, Love, an allegory, etc. In four volumes. Vol. I. Second edition.	Lawrence, James	1813	['Love, an allegory', 'The bosom friend']	['Allegory', 'Author', 'Book', 'Edition', 'Empire', 'Friend', 'Love', 'Nairs', 'Right', 'Romance', 'Volume', 'Woman']	['Bosom', 'Four', 'Second', 'Twelve', 'Utopian']		['James Lawrence']			
440290	A few days in Athens, being the translation of a Greek manuscript discovered in Herculaneum. By Frances Wright, author of ""views of society and manners in America.""	Wright, Frances,	1822	['Views of society and manners in America']	['Author', 'Day', 'Manner', 'Manuscript', 'Society', 'Translation', 'View']	['Few', 'Greek']	['America', 'Athens', 'Herculaneum']	['Discover', 'Frances Wright']		['Manuscript']	
440294	Adsonville: or marrying out. A narrative tale.		1824		['Tale']	['Narrative']	['Adsonville']		['Marry']		['Out']
440295	Amabel; or, memoirs of a woman of fashion. By Mrs. Hervey, author of The Mourtray family, &c. In four volumes. Vol. I.	Hervey, Elizabeth	1814	['The Mourtray family']	['Author', 'Family', 'Fashion', 'Memoir', 'Volume', 'Woman']	['Four']		['Amabel', 'Mourtray', 'Mrs. Hervey']		['Memoir']	
440296	An antidote to the miseries of human life: in the history of the widow Placid and her daughter Rachael. The first American, from the second London, Edition. 	Corp, Harriet	1808		['Antidote', 'Daughter', 'History', 'Life', 'Misery', 'Widow']	['American', 'First', 'Human', 'Second']	['Rachael', 'Widow Placid']	['London']			
440305	Elizabeth, or, the exiles of Siberia, translated by Mrs. Meeke.  	Cottin, Madame (Sophie),	1814		['Exile', 'Fact', 'French', 'Tale']	['Founded', 'Translated']	['Siberia']	['Elizabeth', 'Madame de Cottin', 'Mrs. Meeke']	['Found', 'Translate']		
440308	Glenarvon. In three volumes. Vol. I. Third Edition.	Lamb, Caroline,	1816		['Edition', 'Volume']	['Third', 'Three']	['Glenarvon']				
440315	Illustrations of lying, in all its branches. By Amelia Opie. From the second London edition. 	Opie, Amelia	1827		['Branch', 'Edition', 'Illustration']	['All', 'Second']	['London']	['Amelia Opie']	['Lie']		
440316	Illustrations of lying in all its branches.  By Amelia Opie.	Opie, Amelia	1829		['Branch', 'Illustration']			['Amelia Opie']	['Lie']		
440320	Third edition. Life high & low. By the author of The Greeks, Pigeons, Fashion, To night, Ton, Modern belles, Modern beaux, Dress and address, &c. Embellished with humorous colored plates. 	Author of The Greeks	1819	['Dress and address', 'Fashion', 'Modern beaux', 'Modern belles', 'Pigeons', 'The Greeks', 'To night', 'Ton']	['Address', 'Author', 'Beau', 'Belle', 'Dress', 'Fashion', 'Greek', 'Life', 'Pigeon', 'Plate']	['Colored', 'Coloured', 'Embellished', 'High', 'Humorous', 'Low', 'Modern']					
440321	The surprising adventures of Bampfylde Moore Carew, king of the beggars containing his life a dictionary of the Cant Language and many entertaining particulars of that extraordinary man. A new edition corrected & much improved.		1812		['Adventure', 'Beggar', 'Dictionary', 'Edition', 'King', 'Language', 'Life', 'Man', 'Particular']	['Cant', 'Containing', 'Corrected', 'Entertaining', 'Extraordinary', 'Improved', 'Many', 'New', 'Surprising']		['Bampfylde Moore Carew']			
440332	Modern chivalry, containing the adventures of a captain, and Teague O'Regan, his servant.	Brackenridge, H. H	1825		['Adventure', 'Captain', 'Chivalry', 'Servant']	['Modern']		['H. H. Brackenridge', "Teague O'Regan"]	['Contain']		
440333	Simple Tales: by Mrs. Opie. In four volumes. Vol. I. 	Opie, Amelia	1806		['Tale', 'Volume']	['Four', 'Simple']		['Mrs. Opie']			
440334	New tales.  By Mrs. Opie.  In four volumes.  Vol. I.	Opie, Amelia	1818		['Tale']	['New']		['Mrs. Opie']			
440354	A few days in Athens, being the translation of a Greek manuscript discovered in Herculaneum. By Frances Wright, author of ""views of society and manners in America.""	Wright, Frances,	1822	['Views of society and manners in America']	['Author', 'Day', 'Manner', 'Manuscript', 'Society', 'Translation', 'View']	['Few', 'Greek']	['America', 'Athens', 'Herculaneum']	['Discover', 'Frances Wright']		['Manuscript']	
440357	Adsonville: or marrying out. A narrative tale.		1824		['Tale']	['Narrative']	['Adsonville']		['Marry']		['Out']
440358	Amabel; or, memoirs of a woman of fashion. By Mrs. Hervey, author of The Mourtray family, &c. In four volumes. Vol. I.	Hervey, Elizabeth	1814	['The Mourtray family']	['Author', 'Family', 'Fashion', 'Memoir', 'Volume', 'Woman']	['Four']		['Amabel', 'Mourtray', 'Mrs. Hervey']		['Memoir']	
440360	An antidote to the miseries of human life: in the history of the widow Placid and her daughter Rachael. The first American, from the second London, Edition. 	Corp, Harriet	1808		['Antidote', 'Daughter', 'History', 'Life', 'Misery', 'Widow']	['American', 'First', 'Human', 'Second']	['Rachael', 'Widow Placid']	['London']			
440369	Elizabeth, or, the exiles of Siberia, translated by Mrs. Meeke.  	Cottin, Madame (Sophie),	1814		['Exile', 'Fact', 'French', 'Tale']	['Founded', 'Translated']	['Siberia']	['Elizabeth', 'Madame de Cottin', 'Mrs. Meeke']	['Found', 'Translate']		
440372	Glenarvon. In three volumes. Vol. I. Third Edition.	Lamb, Caroline,	1816		['Edition', 'Volume']	['Third', 'Three']	['Glenarvon']				
440378	Illustrations of lying, in all its branches. By Amelia Opie. From the second London edition. 	Opie, Amelia	1827		['Branch', 'Edition', 'Illustration']	['All', 'Second']	['London']	['Amelia Opie']	['Lie']		
440379	Illustrations of lying in all its branches.  By Amelia Opie.	Opie, Amelia	1829		['Branch', 'Illustration']			['Amelia Opie']	['Lie']		
440385	Third edition. Life high & low. By the author of The Greeks, Pigeons, Fashion, To night, Ton, Modern belles, Modern beaux, Dress and address, &c. Embellished with humorous colored plates. 	Author of The Greeks	1819	['Dress and address', 'Fashion', 'Modern beaux', 'Modern belles', 'Pigeons', 'The Greeks', 'To night', 'Ton']	['Address', 'Author', 'Beau', 'Belle', 'Dress', 'Fashion', 'Greek', 'Life', 'Pigeon', 'Plate']	['Colored', 'Coloured', 'Embellished', 'High', 'Humorous', 'Low', 'Modern']					
440386	The surprising adventures of Bampfylde Moore Carew, king of the beggars containing his life a dictionary of the Cant Language and many entertaining particulars of that extraordinary man. A new edition corrected & much improved.		1812		['Adventure', 'Beggar', 'Dictionary', 'Edition', 'King', 'Language', 'Life', 'Man', 'Particular']	['Cant', 'Containing', 'Corrected', 'Entertaining', 'Extraordinary', 'Improved', 'Many', 'New', 'Surprising']		['Bampfylde Moore Carew']			
440382	Modern chivalry, containing the adventures of a captain, and Teague O'Regan, his servant.	Brackenridge, H. H	1825		['Adventure', 'Captain', 'Chivalry', 'Servant']	['Modern']		['H. H. Brackenridge', "Teague O'Regan"]	['Contain']		
440394	Simple Tales: by Mrs. Opie. In four volumes. Vol. I. 	Opie, Amelia	1806		['Tale', 'Volume']	['Four', 'Simple']		['Mrs. Opie']			
440395	New tales.  By Mrs. Opie.  In four volumes.  Vol. I.	Opie, Amelia	1818		['Tale']	['New']		['Mrs. Opie']			
440400	The pilgrim's progress from this world to that which is to come: delivered under the similitude of a dream. By John Bunyan. Johnson's edition.	Bunyan, John	1805		['Dream', 'Edition', 'Pilgrim', 'Progress', 'Similitude', 'World']	['Delivered', 'That', 'This']		['John Bunyan', 'Johnson']	['Come']		
440404	Rasselas, Prince of Abyssinia. A tale. By Dr. Johnson.	Johnson, Samuel	1831		['Prince', 'Tale']		['Abyssinia']	['Dr. Johnson', 'Rasselas']			
440406	Reginald Dalton. By the author of Valerius, and Adam Blair. In three volumes. Vol. I	Lockhart, J.G. (John Gibson),	1823	['Adam Blair', 'Valerius']	['Author', 'Volume']	['Three']		['Adam Blair', 'Reginald Dalton', 'Valerius']			
440409	Temper, or domestic scenes: a tale, in three volumes, by Mrs. Opie. Vol. I.	Opie, Amelia	1812		['Scene', 'Tale', 'Temper', 'Volume']	['Domestic', 'Three']		['Mrs. Opie']			
440412	Farmer of New-Jersey; or, a picture of domestic life. A tale. By the translator of Buonaparte's campaign, author of Ferdinand and Elizabeth, &c. &c.	Davis, John	1800	["Buonaparte's Campaign", 'Ferdinand and Elizabeth']	['Author', 'Campaign', 'Farmer', 'Life', 'Picture', 'Tale', 'Translator']	['Domestic']	['New Jersey', 'New-Jersey']	['Buonaparte', 'Elizabeth', 'Ferdinand']			
440417	The philosophical wanders: or, the history of the Roman tribune, and the Priestess of Minerva: exhibiting the vicissitudes that diversify the fortunes of nations and individuals. By John Bigland, author of ""the historical and geographical view of the world;"" ""letters on ancient and modern history,"" &c. &c.  	Bigland, John	1811	['Letters on ancient and modern history', 'The historical and geographical view of the world']	['Author', 'Fortune', 'History', 'Individual', 'Letter', 'Nation', 'Priestess', 'Tribune', 'Vicissitude', 'View', 'Wanderer', 'World']	['Ancient', 'Geographical', 'Historical', 'Modern', 'Philosophical', 'Roman']		['Priestess of Minerva']	['Diversify', 'Exhibit']	['Letter']	
440419	The Quakers; a tale. By Elizabeth B. Lester.	Lester, Elizabeth B	1818		['Quaker', 'Tale']			['Elizabeth B. Lester']			
440420	The quakers; a tale.  By Elizabeth B. Lester.	Lester, Elizabeth B	1817		['Quaker', 'Tale']			['Elizabeth B. Lester']			
440421	The quakers; a tale. By Elizabeth B. Lester.	Lester, Elizabeth B	1818		['Quaker', 'Tale']			['Elizabeth B. Lester']			
440423	The history of Tom Jones, a foundling. By Henry Fielding, Esq. In four volumes. Vol. I.	Fielding, Henry	1818		['Esq.', 'Foundling', 'History', 'Volume']	['Four']		['Henry Fielding', 'Tom Jones']			
440424	The two wealthy farmers; or the history of Mr. Bragwell. Part II. [Price 4 cents or 2s. 4d. per. doz.]	More, Hannah	1800		['Farmer', 'History', 'Part']	['Two', 'Wealthy']		['Mr. Bragwell']			
1295841	Secret history; or, the horrors of St. Domingo, in a series of letters, written by a lady at Cape Francois, to Colonel Burr, late Vice-President of the United States, principally during the command of General Rochambeau.	Hassal, Mary	1808		['Colonel', 'Command', 'General', 'History', 'Horror', 'Lady', 'Letter', 'President', 'Series', 'Vice-President']	['Late', 'Secret', 'Vice']	['Cape Francois', 'St. Domingo', 'United States']	['Colonel Burr', 'General Rochambeau']	['Write']	['Letter']	['Principally']
1337190	Rosa; or, American genius and education.		1810		['Education', 'Genius']	['American']		['Rosa']			
1361816	The pioneers, or the sources of the Susquehanna; a descriptive tale. By the author of ""Precaution."" In two volumes. Vol. I.	Cooper, James Fenimore	1823	['Precaution']	['Author', 'Pioneer', 'Source', 'Tale', 'Volume']	['Descriptive', 'Two']	['Susquehanna']				
1361817	The pioneers, or the sources of the Susquehanna; a descriptive tale. By the author of ""Precaution."" In two volumes. Vol. I.	Cooper, James Fenimore	1823	['Precaution']	['Author', 'Pioneer', 'Source', 'Tale', 'Volume']	['Descriptive', 'Two']	['Susquehanna']				
1724557	Precaution, a novel. In two volumes. Vol. I.	Cooper, James Fenimore	1820		['Novel', 'Precaution', 'Volume']	['Two']					
1740351	Bracebridge hall, or the humourists. A medley, by Geoffrey Crayon, Gent. In two volumes. Vol. I.	Irving, Washington	1822		['Gent.', 'Humourist', 'Medley', 'Volume']	['Two']	['Bracebridge Hall']	['Geoffrey Crayon, Gent.']			
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823		['Tale', 'Time', 'Volume', 'West', 'Wilderness']	['Two']	['Braddock']				
1786548	Tadeuskund, the last king of the Lenape. An historical tale.	Hentz, Nicholas Marcellus	1825		['King', 'Lenape', 'Tale']	['Historical', 'Last']		['Tadeuskund']			
1805125	Errata; or, the works of Will. Adams. A tale by the author of Logan, Seventy-six, and Randolph. In two volumes.--Vol. II.	Neal, John	1823	['Logan', 'Randolph', 'Seventy-six']	['Author', 'Errata', 'Tale', 'Volume', 'Work']	['Two']		['Will. Adams']			
194546	The history of Elenor Williams. By the author of the ""Orphan Sisters,"" and the ""Old Soldier."" First published by the Christian Tract Society. No. X.	M. A. P	1820	['The Old Soldier', 'The Orphan Sisters']	['Author', 'History', 'Society', 'Tract']	['Christian']	['Christian Tract Society', 'Elenor Williams']		['Publish']		['First']
2427580	Gotham and the Gothamites, a medley.	Judah, Samuel B. H	1823		['Gothamite', 'Medley']		['Gotham']				
3573558	Narrative of Emily Graham. Second edition.		1824		['Edition', 'Narrative']	['Second']		['Emily Graham']			
3454989	The templar. To which is added, the tales of Passaic. By a gentleman of New-York.		1822		['Gentleman', 'Tale', 'Templar']		['New York', 'New-York', 'Passaic']		['Add']		
3455066	Edmund and Margaret; or sobriety and faithfulness rewarded.		1822		['Faithfulness', 'Sobriety']			['Edmund', 'Margaret']	['Reward']		
3455155	History of Constantius and Pulchera; or, virtue rewarded.		1821		['History', 'Virtue']	['Rewarded']		['Constantius', 'Pulchera']	['Reward']		
3455357	The rebels, or Boston before the revolution. By the author of Hobomok.	Child, Lydia Maria Francis	1825	['Hobomok']	['Author', 'Rebel', 'Revolution']		['Boston']				
3455848	The elixir of moonshine; being a collection of prose and poetry, by the mad poet. A great proportion of which has never before been published.	Clarke, McDonald	1822		['Collection', 'Elixir', 'Moonshine', 'Poet', 'Poetry', 'Proportion', 'Prose']	['Great', 'Mad']			['Be', 'Publish']		['Before', 'Never']
3456688	The spy; a tale of the neutral ground. By the author of              ""Precaution."" In two volumes. Vol. I. Second edition.	Cooper, James Fenimore	1822	['Precaution']	['Author', 'Edition', 'Ground', 'Spy', 'Tale', 'Volume']	['Neutral', 'Second', 'Two']					
3457680	The pilot; a tale of the sea. By the author of The pioneers, &c. &c. In two volumes....Vol.I.	Cooper, James Fenimore	1823	['The Pioneers']	['Author', 'Pilot', 'Sea', 'Tale', 'Volume']	['Two']					
3459911	Salmagundi; or, the whim-whams and opinions of Launcelot Langstaff, esq. and others. Third edition. Volume I.	Irving, Washington	1820		['Edition', 'Esq.', 'Opinion', 'Other', 'Salmagundi', 'Volume', 'Whim-wham']	['Third']		['Launcelot Langstaff, Esq.']			
3464706	Koningsmarke, the long finne, a story of the new world. In two volumes. Vol. I.	Paulding, James Kirke	1823		['Finne', 'Story', 'Volume', 'World']	['Long', 'New', 'Two']		['Koningsmarke', 'Long finne']			
3466573	L.... family at Washington; or a winter in the metropolis.	Watterston, George	1822		['Family', 'Metropolis', 'Winter']		['Washington']	['L....']			
3468177	The valley of Shenandoah: or, memoirs of the Graysons. In two volumes.--Vol. I.	Tucker, George	1824		['Memoir', 'Valley', 'Vol.', 'Volume']	['Two']	['Shenandoah']	['Grayson']			
3469522	Hobomok, a tale of early times. By an American.	Child, Lydia Maria Francis	1824		['American', 'Tale', 'Time']	['American', 'Early']		['Hobomok']			
3469776	Yorktown: an historical romance. In two volumes. Volume I.	Cushing, E. L	1826		['Romance', 'Volume']	['Historical', 'Two']	['Yorktown']				
3469781	Francis Berrian, or the Mexican Patriot. In two volumes. Vol. I.	Flint, Timothy	1826		['Patriot', 'Volume']	['Mexican', 'Two']		['Francis Berrian']			
