id	title	author	date	a	d	1	b	2	c	x	v
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Nanum cujusdam Atlanta vocamus:---Aethopem cygnum: parvam              extortanque puellam--- Europen. Canibus pigris scabieque vetusta--- Laevibus, et sicca              lambentibus ora lucernae,--- Nomen erit pardus, tigris, leo; si quid adhue est--- Quod              fremat in terris violentius.']		['Sat. viii']	['Satire 8']	['Juv.']	['Juvenal']	['Epigraph to Tuesday, January 14 in ""The              Convent-garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Ambubaiarum collegia, pharmacopolae,---Mendici, mimi, balatrones;              hoc genus omne.']	['The flute-girls’ guilds, the drug-quacks, beggars, actresses,              buffoons, and all that breed.']		['Satire II']	['Hor.']	['Horace']	['Epigraph to ""Tuesday, January 28"" in ""The              Convent-garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['A motley mixture! in long wigs, in bags,--- In silks, in crapes, in              garters, and in rags.']		['Dunciad.']	['The Dunciad.']		['Alexander Pope']	['Epigraph to ""Tuesday, January 28"" in ""The              Convent-garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Dic quibus in terris, et eris mihi magnus Apollo.']	['Tell me in what lands—and to me be great Apollo']		['Eclogues']	['Virg.']	['Virgil']	['Epigraph to ""Saturday, February 1"" in ""The              Convent-garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Tell in what clime these people did appear,---And you shall be the              laureat of next year.']						['Epigraph to ""Saturday, February 1"" in ""The              Convent-garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['At nostori proavi Plautinos et numeros, et--- Laudavere sales;              nimium patienter urtrumque,---Ne dicam stulte, mirati.']	["In former times this tasteless, silly town---Too fondly prais'd Tom              d'Ursey and Tom Brown."]					['Epigraph to ""Tuesday, February 4"" in ""The              Convent-garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Credite. Posteri.']	['Let posterity take my word for it.']			['Hor.']	['Horace']	['Epigraph to ""Saturday, February 29"" in ""The              Convent-garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Es miserorum, ut malevolentes sint stque invideant              bonis.']	['It is a miserable state to be malevolent, and to envy good              men.']			['Plaustus.']	['Plaustus']	['Epigraph to ""Saturday, March 14"" in ""The              Convent-garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Epigraph is in Ancient Greek and cannot be              transcribed.']				['Homer']		['Epigraph to ""Saturday, March 21"" in ""The              Convent-garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	["Here is not allow'd,---That worst of tyrants, an usurping crowd.---              To one sole monarch Jove commits the sway;--- His are the laws, and him let all              obey."]				['Pope.']	['Alexander Pope']	['Epigraph to ""Saturday, March 21"" in ""The              Convent-garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Nimirum sapere est abjectis utile nugis,---Et tempestivum, pueris              concedere ludum.']	['Trifling pursuits true wisdom casts away;--- And leaves to children              all their childish play.']		['Epistles']	['Hor.']	['Horace']	['Epigraph to ""Tuesday, March 24"" in ""The Convent              Garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Odi prosanum vulgus.']	['I hate profane rascals.']			['Hor.']	['Horace']	['Epigraph to ""Saturday, April 23"" in ""The Convent              Garden""', 'Same epigraph is used in ""Saturday, June 20"" with a different              translation"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Natio comaeda est.']	['We are a nation of players.']		['The satires of Juvenal and Persius.']	['Juvenal.']	['Juvenal']	['Epigraph to ""Tuesday, April 28"" in ""The Convent              Garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Epigraph is in Ancient Greek and cannot be              transcribed']				['Anacreon.']	['Anacreon']	['Epigraph to ""Saturday, May 2"" in ""The Convent              Garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Scilicet in vulgus manent exempla regentum.']	['The creatures will endeavour to ape their betters.']			['Claudian.']	['Claudian']	['Epigraph to ""Saturday, May 9"" in ""The Convent              Garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Me literulas stulti docuere parentes.']	['My father was a fool,---When he sent me to school.']	['Mart.']	['Martial']			['Epigraph to ""Tuesday, May 26"" in ""The Convent              Garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['O bone, ne te---Frustrere, insanis et tu.']	['My good friend, do not deceive thyself; for with all thy charity,              thou also art a silly fellow.']		['Satires']	['Hor.']	['Horace']	['Epigraph to ""Tuesday, June 2"" in ""The Convent              Garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Heu plebes scelerata!']	['O ye wicked rascallions!']		['Punica IX']	['Sil. Ital.']	['Silius Italicus']	['Epigraph to ""Saturday, June 13"" in ""The Convent              Garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Epigraph is in Ancient Greek and cannot be              transcribed.']	['O thou greatest of all the deities,---Modern              impudence!']			['Menander.']	['Menander']	['Epigraph to ""Tuesday June 16"" in ""The Convent              Garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Odi prosanum vulgus.']	['I hate the mob.']			['Hor.']	['Horace']	['Epigraph to ""Saturday, June 20"" in ""The              Convent-garden""', 'Same epigraph is used in ""Saturday, April 23"" with a different              translation"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Hae tibi erunt artes']	['These must be your golden rules.']		['Aeneid']	['Virg.']	['Virgil']	['Epigraph to ""Saturday, June 27"" in ""The Convent              Garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Quid dignum tanto feret hic promissor hiatu?']	['What will this gascoon be able to perform after this              puff?']			['Hor.']	['Horace']	['Epigraph to ""Saturday, July 4"" in ""The Convent              Garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['His juventus orta parentibus---Infecit aequor sanguine              punico.']	['Such were the heroes of that glorious reign,---That humbled to the              dust the pride of Spain.']		['Carmen VI']	['Hor.']	['Horace']	['Epigraph to ""Saturday, July 11"" in ""The Convent              Garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Juvat integros accedere fontes,---Atque haurire.']	['It is pleasant to handle---An untouched subject.']		['Perum Naturae']	['Lucretius.']	['Lucretius']	['Epigraph to ""Saturday, July 18"" in ""The Convent              Garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Hoc fonte derivata.']	['These are the sources.']			['Hor.']	['Horace.']	['Epigraph to ""Saturday, July 25"" in ""The Convent              Garden"']	['v.10']
161049-1	The works of Henry Fielding, esq; with the life of the author. A new              edition, in ten volumes. To which is now added, The fathers; or, The good-natured man.              Vol. I.	Fielding, Henry	1784	['Illachrymabiles---Urgentur, ignotique longa---Nocte, carent quia              vato sacro.']	['Without a tear they fall, without a name,--- Unless some sacred bard              records their fame.']		['Odes']	['Hor.']	['Horace']	['Epigraph to ""Saturday, August 15"" in ""The Convent              Garden"']	['v.10']
162471	The errors of innocence, in two volumes. Vol. I.	Lee, Harriet	1786	["For tho' I will not practise to deceive,---yet, to avoid deceit, I mean to learn."]			['King John Act I. Scene I.']	['Shakespeare.']	['Shakespeare, William']	['Epigraph located on title pages of both volumes.']	['v.1', 'v.2']
1724557	Precaution, a novel. In two volumes. Vol. I.	Cooper, James Fenimore	1820	["Be wise to day, 'tis madness to defer---To-morrow's caution may arrive too late."]			['The complaint; or night thoughts on life, death, and immortality']		['Edward Young']	['First line of epigraph appears to be taken from the Young poem; second line is perhaps written by the author of the text. First line of epigraph found on The Poetry Foundation: http://www.poetryfoundation.org/poems-and-poets/poems/detail/45596']	['v.1', 'v.2']
1740351	Bracebridge hall, or the humourists. A medley, by Geoffrey Crayon, Gent. In two volumes. Vol. I.	Irving, Washington	1822	['Under this cloud I walk, gentlemen. I am a traveller, who, having surveyed most of the terrestrial angles of this globe, am hither arrived, to peruse this little spot.']		['Christmas Ordinary']	['The Christmas Ordinary, A private show, scene vii']		['W.R. Master of Arts']		['v.1', 'v.2']
1751561	Love and madness. A story too true. In a series of letters between parties, whose names would perhaps be mentioned, were they less known, or less lamented.	Croft, Herbert	1780	['Governor. Who did the bloody deed?---Oroonoko. The deed was mine.---Bloody I know it is, and I expect---Your laws should tell me so. Thus, self-condemned,---I do resign myself into your hands,---The hands of justice.']		['Oroonoko.']	['Oroonoko: or, the royal slave']		['Aphra Behn']	['Located title page']	
1751561	Love and madness. A story too true. In a series of letters between parties, whose names would perhaps be mentioned, were they less known, or less lamented.	Croft, Herbert	1780	['---I pray you, in your letters,---when you shall these unlucky deeds relate,---Speak of me as I am. Nothing extenuate, [...]']		['Othello.']	['Othello']		['William Shakespeare']	['Located verso facing first page of main text']	
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	['War and love have various cares;-- --- War sheds blood, and love sheds tears,--- War has swords, and love has darts,--- war breaks heads, and love breaks hearts']			['War and Love a Canzonet']	["M'Carrocher."]	["James M'Henry"]	['Located title page']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["As slow our ship her foamy track,---against the wind was cleaving,---her trembling pendant still look'd back---to that ear sile 'twas leaving;---so loth we part from all we love,---so turn our hearts where'er we rove,---to those we've left behind us!"]			['As slow our ship']	['Moore']	['Thomas Moore']	['Located chapter 1']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["Now to yon mourner go,---mark the hot tears that from his eyelids flow,---and smothered sighs that all his breast dilate-- ---speak not--for comfort doth on silence wait-- ---but thou poor wido'd bird that quivering seest,---at one fel swoop thy dwelling desolate,---oh! what shall comfort thee, though o'er thy nest,---in vain may'st chirp and call for thy lost mate--"]				['Bromiey']		['Located chapter 2']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["The sculptor's art can mould the form,---can give its shape a mein and grace,---yet cannot give that godlike charm,---the music breathing from the face.---the form Prometheus' hand had wrought---remained a lump of lifeless clay,---until the gleaming heaven he sought,---and fir'd the clod with heavenly ray."]				['Anonymous.']		['Located chapter 3']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["If thou art parentless, my daughter, hear me!---Childless I live, and never can have offspring;---but in my heart for thee a parent's love---I long have cherish'd--for  mother then,---Oh! do thou take me, and thou never shalt,---while beats this heart that loves thy gentleness,--know what it is to feel a mother's loss."]				['Savelabour.']		['Located chapter 4']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["Lo! to the desert bend their venturous way,---a daring band, regardless of each toil;---beneath a youthful leader's valiant sway,---to rear their standard in a distant soil,---and open out an epire which might tame the lawless wild to cultur'd arts of peace,---bid the bleak waste the boon of plenty claim,---and cause th' accursed reign of savage times to cease!"]				['Savelabour']		['Located chapter 5']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["Mark yonder the captive! his doom is decreed,---his merciless foes to the faggot have bound him:---no pity they give; the poor white man must bleed,---while they raise the wild enorus of triumph aroung him-- ---But who speaks his freedom? What strange one is he?---Who bursts from the mountain-top down to his side?---'Tis the mocker of fortune, the fearless and free,---Whose deep-piercing ken through its mazes can see.--"]		['Basket of Scraps']				['Located chapter 6']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["A merry day, my boys, we'll have,---and form a happy quorum;--- confound the dog who would be grave,---while grog inspires we'll frisk it out,---just as the whim may please us;---and daddy Care will kick about,---till he no more can teaze us."]				['Savelabour.']		['Located chapter 7']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["Creation's God! with thought elate,---thy hand divine I see---impressed on scenes where all is great,---where all is full of thee!---In every scene, where every hour---sheds some terrific grace,---in nature's vast o'erwhemling power,---thee, thee, my god! I trace."]			['A Hymn Written Among the Alps']	['Helena Maria Williams.']	['Helen Maria Williams']	['Located chapter 8']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["'Tis the nobility of nature, which---survives through all vicissitude of time---and fall of states; that pure and innate love---of human kind, which prompts the generous soul---to ospitable deeds, which bids it ask---the lone and friendless for its welcome guest."]		['Basket of Scraps']				['Located chapter 9']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["Around the bowl of vanished years,---we talk of joyous seeming;===and smiles that might as well be tears,---so soft, so sad's their beaming;---till memory brings us back again,---each early tie that twin'd us,---how sweet's the cup that circles then,---to those we've left behind us!"]			['As slow our ship']	['Moore.']	['Thomas Moore']	['Located chapter 10']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	['I see the flowers and spreading trees,---I hear the wild birds singing;---but what a weary wight can can please,---and care his bosom ringing!---Fain, fain would I my griefs impart,---yet dare na for your anger;---but secret love will break my heart,---if I conceal it langer.']			['Craigie-Burn Wood second version']	['Burns.']	['Robert Burns']	['Located chapter 11']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["She felt his flame, but deep within her breast---in bashful coyness, or in maiden pride---the soft return conceal'd; save when it stole---in side-long glances from her downcast eye,---or from her swelling soul instifl'd sighs.---Touch' by the scene, no stranger to his vows,---he fram'd a melting lay to try her heart;---and if an infant passion struggl'd there,---to all that passion forth. Thrice happy swain!---A lucky chance, that oft decides the fate---of mighty monarchs, then decided thine."]			['The seasons, summer']	['Thomson']	['James Thomson']	['Located chapter 12']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	['O woman! in our hours of ease,---uncertain, coy, and hard to please,---and variable as the shade---by the light quivering aspen made;---when pain and anguish wrung the brow,---a ministering angel thou!']			['Marmion']	['Scott.']	['Sir Walter Scott']	['Located chapter 13']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	['Speed, speed for your freedom, the war dogs are out;---their scent is a sure one, it marks out your path;---speek, speed for your safety, I hear the fierce shout---of the foes who are panting for blood intheir wrath!']		['Basket of Scraps']				['Located chapter 14']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["Survey his front, where wisdom sits serene,---and the bright flashing of his fearless eye;---that gallant port, that majesty of mien,---which promise deeds of unsurpass'd emprise,---such as to minstrelsy its fondest theme supplies,---and gains the palm the world may not deny."]		['Basket of Scraps']				['Located chapter 15']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["There is a tie, whose magic force---the power of lengthen'd years defies;---there is a thought whose staless course---a dearer tide of life supplies---than gives to other thoughts their source;---and days of gloom may intervene,---like ocean's wave its flight to stay,---and distance climes may come between-- ---they cannot--must not--check its way!---and there's a cord which love entwines---uncounsciously round kindred hearts,---which length of absence but refines,---and death alone for ever parts!"]		['Basket of Scraps']				['Located chapter 16']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["He came to the cot of the wild mountaneer,---and gladly its inmates receiv'd him;---he came with a tale which he told without fear,---and freely and well they believ'd him;---he came with a heart that was blithesome and gay,---and he wot not of love that could bind him---but when from that cottage he went far away,---he left his gay heart there behind him."]		['Basket of Scraps']				['Located chapter 17']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["There is a high and mystic spell,---with which great minds supremely sway---o'er those of grosser mould;---whose nameless potency obey-- --- the coward nd the bold,---nor of its source aright the history can tell.---on human fate in darkest hour,---its beams of light can fall,---and some its intellectual power,---before whose dazzling beam they cower,---the might of magic call."]		['Basket of Scraps']				['Located chapter 18']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["Danger is glory's fancied world,---whose golden sands and amber seas---to dastards are unknown;---where never tributary breeze---their banner has unfurl'd---and to that wild and brilliant zone,which vulgar souls can never know,---which vulgar souls can never know---the sons of glory call their own,---tis theirs, adn theirs alone to go,---till through long years of pain and toil,---they reach its shore---they tread its soil;---then on their native land, its splendours they bestow."]		['Basket of Scraps']				['Located chapter 19']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["How dear is the heart-warming throb of delight,---when after long seasons of abscence and pain,---the maid he adores greets the fond lover's sight,---and close to his bosom he clasps her again."]				['Savelabour']		['Located chapter 20']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["This shadowy desert, unfrequented woods,---I better brook than flourishing peopled towns.---Here I can sit alsone unseen of any,---and to the nightingale's complaining notes---tune my distresses and record my woes.---Oh! thou that dost inhabi in my breast,---leave not the mansion tenantess;---lest growing ruinous, the building fall,---and leave no memory of what it was."]			['Two gentle men of verona, act 5, scene 4']	['Shakespeare.']	['William Shakespeare']	['Located chapter 21']	['v.1']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["Then might you see on earth the warriors lie.---whose limbs robust could every toil defy;---inur'd the weight of ponderous arms to bear---deep in their flesh the hidden furies prey.--"]			['Jerusalem Delivered']	['Tasso']	['Torquato Tasso']	['Located chapter 1']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["Oh, Anna! thin'st thout time or space---can ever change a love like mine;---can from my mem're 'er efface---charms there impress'd so deep as thine!---No; I may suffer and repine,---while round my head lefes tempest roll'---to death itself I may resign,---but thou shalt triumph in my soul!"]				['Savelabour']		['Located chapter 2']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["'Tis love like this, in young and faithful hearts---the nearest bliss to heaven on earth imparts'---for holy, sweet, and full, without alloy,---nought but the fear of parting to annoy,---if time would only cease his onward flight,---nor wing away those moments of delight,---when mutual happiness eah throb attunes,---and heart with heart, and soul with soul communes,---when fearless joy wafts free o'er passion's wave,---with the first feelings sacred nature gave,---the fall's dread curse would threaten then in vain,---and paradise would bloom on earth again!"]				['Waltham']		['Located chapter 3']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["Beneath a moving shade of fruits and flowers,---onward they march to Hymen's sacred bowers:---with lifted torch he lights the festive train---sublime, and leads them in his golden chain;---joins the fond pair, indulgent to their vows,---and hides, with mystic veil, their blushing brows."]			['The Botanic Garden ""The Economy of Vegitation""']	['Darwin']	['Erasmus Darwin']	['Located chapter 4"']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["So peaceful rests without a stone, a name,---what once had beauty, titles, wealth, and fame.---How lov'd, how honour'd once, avails thee not,---to whome related, or by whom begot'---a heap of dust alone remains of thee,---'tis all thou art, and all the proud shall be."]			['Elegy to the memory of an unfortunate lady']	['Pope']	['Alexander Pope']	['Located chapter 5']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["What! shall the foes whom oft our arms have humbled---now triumph o'er us wit himpuity,---and scorn that power at which they oft have trmbled!---no, no, by heavens! we are as brave as ever,---and soon the proud destroyers of our brethren---shall feel that we have weapons to avenge them."]				['Savelabour']		['Located chapter 6']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["Yet cautious as in foeman's land,---Lord Marmion's order speeds the band,---some opener ground to gain;---and scarce a furlong had they rode,---when thinner trees, receding show'd,---a little woodland plain.---Just in that advantageous glade,---the halting troops a line had made---as forth from the opposing shade---issued a gallant train."]			['Marmion and the Lord of the Isles']	['Scott']	['Sir Walter Scott']	['Located chapter 7']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["At length the fresh'ning western blast,---aside the shroud of battle cast;---and first the ridgeo fmingled spears,---above teh bright'ning cloud appears;---and in the smoke the pennon's flew,---as in the storm the white sea mew,---then mark'd they, dashing broad and far,---the broken billows of the war-- ---wide rose the battle on the plain,---crests rose, and stoop'd, and rose again."]			['Marmion a Tale of Flodden Field']	['Scott']	['Sir Walter Scott']	['Located chapter 8']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	['Oh! thou pale orb that silent shines,---while care-untroubled mortals sleep?---Thou seest a wretch that inly pines,---and wanders here to wail and weep!---With wo I nightly vigils keep,---beneath thy wan unwarming beam;---and mourn in lamentation deep,---how life and love are but a dream.']			['The Lament']	['Burns']	['Robert Burns']	['Located chapter 9']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["Sooner shall the eagle of ehaven be torn from the stream of his roaring wind, when he sees the dun prey before him, the young sons of the bounding roe; than thou, O'Cathmore, be turned from the strife of renown."]			['Temora VII']	['Ossian']	['Ossian']	['Located chapter 10']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["To tell red Flodden's dismal tale,---and raise the universal wail;---tradition, legend, tune and song,---shall many an age that wail prolong;---still from the sire, the son shall hear,---of the stern strife and carnage drear---of FLodden's fatal field;---when shiver'd was fair Scotland's spear,---and broken was her shield."]			['Marmion a Tale of Flodden Field']	['Scott']	['Sir Walter Scott']	['Located chapter 11']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["ANd when my nightly couch I try,---sore harass'd out with pain and grief---my toil-beat nerves, and tear-worn eye,---keep watching with the nightly thief:---or, if I slumber, fancy chief, reigns haggard-wild in sore affright:---e'en day, all bitter, brings relief from such a horror-breathing night."]			['The Lament']	['Burns']	['Robert Burns']	['Located chapter 12']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["Curse on his perjured art, dissembling smooth!---are honour, virtue, concience all exiled!---Is there no pity, no relenting ruth,---points to the parents fondling o'er their child,---then paints the ruin'd maid, and their distraction wild?"]			["The Cotter's Saturday Night"]	['Burns']	['Robert Burns']	['Located chapter 13']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	['And now he pours his choice of fear,---in secret on Matilda\'s ear;---""Consent,a nd all this dread array,---like morning dream shall pass away;---I give the word--thou know\'st the rest.""']			['Rokeby']	['Scott']	['Sir Walter Scott']	['Located chapter 14"']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	['Ask me not what the maiden feels,---left in that dreadful hour alone;---perchance her reason stoops or reels-- ---perchance a courage not her own---braces her mind to desperate tone.']			['Marmion the Battle']	['Scott']	['Sir Walter Scott']	['Located chapter 15']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["Sweet but of the Wilderness! emblem of all---that remains in this desolate heart,---the fabric of bliss to its centre may fall,---but patience shall never depart!---Though the wilds of enchantment, al vernal and bright,---in the days of delusion, by fancy combin'd,---with the vanishing phantoms of love and delight,---abandon my soul like a dream of th enight,---and leave but a desert behind--"]			['Lines written on visiting a scene in Argyleshire']	['Campbell']	['Thomas Campbell']	['Located chapter 16']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	["Farewell, thou fair day; thou green earth, and ye skies,---now gay with the bright setting sun;---farewell loves and friendships, ye dear tender ties,---our race of existence is run!---Thou grim king of terrors! thou life's gloomy foe,---go frighten the coward and slave;---go teach them to tremble, fell tyrant but know,---no terrors hast thou for the brave!"]			['The Song of Death']	['Burns']	['Robert Burns']	['Located chapter 17']	['v.2']
1783632	The wilderness; or Braddock's times. A tale of the west. In two volumes. Vol. I.	M\'Henry, James	1823	['Thou power supreme, whose mighty scheme,---these woes of mine fulfil,---here, firm I rest, they must be best,---because they are thy will.---Then all I want (Oh, do thou grant!)---this one request of mine,---since to enjoy thou dost deny,---assist me to resign.']			['Winter']	['Burns']	['Robert Burns']	['Located chapter 18']	['v.2']
