id	title	author	date	a	b	x	v
ocn482476225	Nocturnal visit. A tale. In four volumes. By Maria Regina Roche, author of The Children of the Abbey, Maid of the Hamlet, Viacar of Lansdowne, and Clermont.	Roche, Regina Maria	1800	['Harriet Bowers Mumford']	['Ink']	['P.1 below title.']	['v.4']
ocm10448517 	Trecothick Bower ; or, the lady of the west country. A tale. In two volumes. By Regina Maria Roche, author of The children of the abbey; Discarded son; Houses of Osma and Almeria; Monastery of St. Colomb; Vicar of Lansdowne, &c. &c.	Roche, Regina Maria	1816	['Mr. M-']	['Pencil']	['Located on first page of chapter i in v.1 and chapter xvi in v.2', 'Inscription is difficult to read.']	['v.1', 'v.2']
ocn482470676	The vicar of Lansdowne; or country quarters. In two volumes. By Regina Maria Roche, author of The Children of the Abbey, Maid of the Hamlet, Clermont, &c.	Roche, Regina Maria	1802	['Miss Harriet Watson']	['Pencil']	['Top of back free endpaper']	
ocm50917140 	Thornton abbey: a series of letters on religious subjects. Vol. I.	Satchel, John	1806	['W. Gordon']	['Ink']	['Located on full title page']	['v.1', 'v.2', 'v.3']
ocm13312753 	Truckleborough Hall; a novel. In three volumes.	Scargill, William Pitt	1827	["James Nack's copy"]	['Pencil']	['Located on recto of first front free endpaper']	['v.1']
ocm07032578 	Winter tales, or European nights entertainments by Maria Scott.	Scott, Maria	1825	['B. H-- BN. 1828']	['Ink']	['Recto of first front free endpaper', 'Partially illegible']	
ocm38981912 	The fortunes of Nigel. By the author of ""Waverly, Kenilworth,"" &c.	Scott, Walter	1822	['Harry M--- Peover Hall']	['Ink']	['Located on front paste-down endpaper.']	['v.3']
ocn191257087	The fortunes of Nigel. by the author of ""Waverley, Kenilworth,"" &c.	Scott, Walter	1822	['J. T. Newton']	['Ink']	['Located on title page']	
ocm08634631 	The ruling passion. A comic story, of the sixteenth century. Revived, revised, and edited, by Philip Francis Sidney, author of ""The hermit in York,"" and various other popular works.	Sidney, Philip Francis	1821	['H. W. Moore 19th October 1869']	['Ink']	['Located on the second front free endpaper']	['v.1']
ocm07075573 	The banished man. A novel. By Charlotte Smith. In four volumes. Volume I.	Smith, Charlotte	1794	['-Y-']	['Ink']	['Front paste-down endpaper between bookplates.']	['v.1', 'v.2', 'v.3', 'v.4']
ocm07075706 	Celestina. A novel. In four volumes. By Charlotte Smith. Vol. I.	Smith, Charlotte	1791	['Charlotte Mary Peters']	['Ink']	['Located on full title page']	['v.1']
ocm07075724 	Desmond. A novel, in three volumes. By Charlotte Smith. Volume I.	Smith, Charlotte	1792	['G. JC[...] G M']	['Ink']	['Located at top and bottom of half-title page. Some markings illegible.']	['v.1']
ocm07085107 	Emmeline, the orphan of the castle. By Charlotte Smith. In four volumes. Vol. I.	Smith, Charlotte	1788	['Anne Evelyn July 1788']	['Ink']	['Located on full title page.']	['v.1', 'v.2', 'v.3', 'v.4']
ocm31393385 	The Letters of a solitary wanderer: containing narratives of various description. By Charlotte Smith. Vol. I.	Smith, Charlotte	1800	['A. W. Huller --- 23 Decr. 1953']	['Pencil']	['Located at top of front free endpaper.']	['v.4', 'v.5']
ocm24584830 	Montalbert a novel. By Charlotte Smith. In two volumes. Vol. I.	Smith, Charlotte	1795	['Christina Dick.']	['Ink']	['Located at top of pg. 1']	['v.2']
ocn913379713	The romance of real life. By Charlotte Smith. In three volumes. Vol. I.	Smith, Charlotte	1787	['J. R. Slark(?)']	['Ink']	['Located on the half title page.']	['v.1', 'v.2', 'v.3']
ocm00965816 	Tales of terror; with an introductory dialogue.		1801	['Sherborne 1 Oct: 28']	['Pencil']	['Reverse frontispiece']	
ocm00742172 	Tales of wonder; written and collected by M. G. Lewis, Esq. M.P. author of the monk, castle spectre, love of gain, &c. In two volumes.	Lewis, M. G	1801	['Illegible']	['Ink']	['Title page', 'A name and a date are faintly visible.']	['v.1', 'v.2']
ocm13379341 	The vallies; or, scenes and thoughts from secluded life.	Tempest, Basil	1827	['LM from RMB November 14 1827']	['Ink']	['Located on second front free endpaper']	['v.1']
ocn187451781	The Rockite, an Irish story. By Charlotte Elizabeth, author of Osric, The system, Consistency, &c. &c.	Charlotte Elizabeth	1829	['With the authors most affectionate regards to her valued friend The rev John Gregg— Earnestly praying that his labours of love may be abundantly blessed to dear Ireland and that many many souls may be given to him as a crown of rejoicing from among the great multitude of his hitherto neglected countrymen—-“Fear not, O lord, rejoice and be glad: for the lord will do great things.” --- “Wherefore, my beloved brethren, be ye stedfast, unmovable, always abounding in the work of the Lord: for as much as ye know that your labor is not in vain in the Lord.” --- June 23—1830']	['Ink']	['Located on front free endpaper.']	
ocm10377134 	The vagabond. A novel. By George Walker. Dedicated to the Lord Bishop of Landaff. First American, from the fourth English edition, with notes.	Walker, George	1800	['Johanne']	['Pencil']	['Located on verso rear free endpaper.']	
ocm22774772 	The forest girl, or the mountain hut: an original and interesting tale by Catherine G. Ward. Authoress of The mysterious marriage, Cottage on the cliff, The fisher's daughter, The thorn, &c. &c.	Ward, Catherine G	1826	['M. C. Gidley']	['Ink']	['Located on inner margine of pg.3']	
ocm59222208 	The woman of genius. In three volumes.		1821	['Miss Susanna Coke']	['Ink']	['Recto of second front free endpaper']	['v.1', 'v.2', 'v.3']
ocm43388336 	The Swiss family Robinson; or, adventures of a father and mother and four sons in a desert island: the genuine progress of the story forming a clear illustration of the first principles of natural history, and many branches of science which most immediately apply to the business of life. To which are added, notes of reference, explanatory of the subjects treated of. With plates, and a map of the island. Fifth edition.	Wyss, Johann David	1824	['Arthur Edward Somerset the gift of his Mamma --- Jany. 1st 1824']	['Ink']	['Located on front paste-down endpaper']	
429935	Caroline: or, the history of Miss Sedley. By a young lady. In two volumes. Vol. I.	Young lady	1787	['R.C Lester Lewis']	['Ink']	['Located on front pastedown']	
430720	The shepherdess of Aranville: a romance.  Translated from the French of M. Liomin.  And dedicated by permission to her Royal Highness the Duchess of York.	Liomin, Louis-Augustin	1794	['John C. Mendenhall 1927']	['Ink']	['Located on the recto of the half title.']	
430778	Roman stories: or, the seven wise mistresses of Rome. Containing seven days entertainment in many pleasant and witty tales or stories. Wherein the treachery of evil counsel is discover'd, the innocence of harmless virgins clear'd, and the wisdom of seven women display'd; being a full account of all that has been written on the subject. Translated from the Italian, and embellish'd with many cuts. The twenty:first edition.	Howard, Thomas	1700	['Thomas Howard']	['Pencil']	['Located on the title page above the translation claim.']	
430787	The labyrinths of life. A novel. By the author of Excessive sensibility, and Fatal follies. In four volumes. Vol. I.	Pigott, Harriet	1791	['John * B * Johnston']	['Ink']	['Inscription appears to be made with a stamp.', 'Inscription appears between volume designation and publisher\'s information on the full title page of Vol. I, Vol. III, and Vol. IV; and between the words "life" and "a novel" in Vol. II.']	['v.1', 'v.2', 'v.3', 'v.4']
431007	The new Clarissa: a true history. By Madame de Beaumont. Volume the first.	Leprince de Beaumont	1769	['Edward Westby']	['Ink']		['v.1', 'v.2']
431311	The adventures of a hackney coach. The third edition corrected.		1781	['David Morse. Nov. 15, 1847.']	['Ink']	['Found on upper-right hand corner of title page.']	['v.1']
431370	The life of Cassem, the son of Hamid, a noble Arabian.  Translated from an Oriental manuscript.		1787	["B. Bryant's [illegible] Cassem the son of Hamid", 'B. Bryant Bezaliel Bryant']	['Ink']	['The first inscription ("B. Bryant\'s [illegible] Cassem the son of Hamid") is found on the verso side of the title page. The second ("B. Bryant Bezaliel Bryant") is found on the recto side of the page facing p. 36.']	
432054	The prince of Abissinia. A tale. In two volumes. Vol. I.	Johnson, Samuel	1759	['[Unintelligible]']	['Ink']	['Although it is faded perhaps beyond recognition, a name is inscribed on the title page.']	['v.1']
432069	Cecilia, or memoirs of an heiress. By the author of Evelina. The fourth edition. In five volumes. Vol. I.	Burney, Frances	1784	['[Unintelligible]']	['Ink']	['On the verso of the last page of the text.']	['v.5']
432071	Camilla: or, a picture of youth. By the author of Evelina and Cecilia. In five volumes. Vol. I.	Burney, Frances	1796	['H:R.H Duke of York']	['Pen']	['Appears at the top of the title page']	['v.1']
432074	The reverie: or, a flight to the paradise of fools. Published by the editor of The adventures of a guinea. In two volumes. Vol. I.	Johnstone, Charles	1763	['John Pickmere']	['Ink']	['Located on the first page of the main text.']	['v.2']
432087	The adventures of Peregrine Pickle. In which are included, memoirs of a lady of quality. In four volumes. Vol. I.	Smollett, Tobias George	1751	['To [Marsh] Wilmot. J Williams. given by Sir [illegible] Wilmot.']	['Ink']	['Found on the front pastedown']	['v.3']
432159	The foresters, an American tale: being a sequel to the history of John Bull the clothier.  In a series of letters to a friend.  Published according to act of Congress.  The second edition, revised and considerably enlarged.	Belknap, Jeremy	1796	['For Winthrop Sargent [illegible] at Cincinatti by the author.']	['Ink']	['Located on the page facing the title page.']	
432290	A description of Millenium Hall, and the country adjacent: together with the characters of the inhabitants, and such historical anecdotes and reflections, as may excite in the reader proper sentiments of humanity, and lead the mind to the love of virtue.  By a gentleman on his travels.	Scott, Sarah	1762	['Martha Parker [illegible] 1762']	['Ink']	['Located on the recto of front free end paper, just above University of Pennsylvania bookplate.']	
432527	Amelia. By Henry Fielding, Esq; in four volumes. Vol. I.	Fielding, Henry	1752	['W Watts']	['Ink']	['Name created by a stamp pressed onto the title page below the publishing information of volumes one, two, and four but above "Amelia" of volume three.']	['v.1', 'v.2', 'v.3', 'v.4']
432528	Arthur Mervyn; or, Memoirs of the Year 1793. By the author of Wieland; and Ormond, or The Secret Witness. Copy-right secured.	Brown, Charles Brockden	1799	['Charles B. Brown']	['Ink']	['TP']	['v.1']
432907	An Arabian tale, from an unpublished manuscript: with notes critical and explanatory.	Beckford, William	1786	['T Sanderson']	['Ink']	['Located on the recto of the page directly before the full title page.']	
432908	Things as they are; or, the adventures of Caleb Williams. In three volumes. The second edition corrected. Vol. I.	Godwin, William	1796	['Henry H. Bonnell']	['Ink']	['Located on the top of the back free endpaper, all volumes.']	
432911	The democrat; or intrigues and adventures of Jean le Noir, from his inlistment as a drummer in General Rochembeau's army, and arrival at Boston, to his being driven from England in 1795, after having borne a conspicous part in the French Revolution, and after a great variety of enterprizes, hazards, and escapes during his stay in England, where he was sent in quality of democratic missionary. In two volumes. Vol. I	Pye, Henry James	1795	['[illegible]']	['Ink']	['The signature appears on the upper righthand corner of the title page.']	['v.1']
432913	Henrietta. By the author of The female Quixote. In two volumes. Vol. I.	Lennox, Charlotte	1758	['Ann Jefferson']	['Ink']	['Located on verso side of page facing the title page.']	['v.1', 'v.2']
435716	Moral and political dialogues: being the substance of several conversations between divers eminent persons of the past and present age; digested by the parties themselves, and now first published from the original mss with critical and explanatory notes by the editor.	Hurd, Richard	1759	['[illegible]']	['Ink']	['Located on the recto of the front free endpaper.']	
435792	Injured innocence, a narrative founded on fact. Interspersed with a variety of incidents instructive and entertaining, [Price one shilling.]		1759	['George [illegible]']	['Ink']	['Appears on top of front pastedown.']	
436163	The Irish emigrant. An historical tale founded on fact, by an Hibernian. Vol. I.		1817	['Matilda Kimper']	['Ink']	['Located on the title page.']	['v.1']
436392	Letters from an old man to a young prince; with the answers.  Translated from the Swedish.  To which are prefixed those of Her present Majesty to her son.  Vol. I.  The second edition.	Tessin, Carl Gustaf	1759	['Tho. Hogg']	['Ink']	['Located in the top right corner of the title page.']	['v.1', 'v.3']
436460	London courtship; or, a new road to matrimony. Consisting of original letters which passed between a celebrated young lady of the city of London and several of her suitors. ***If any persons should entertain any doubt whether these letters are really original he may recieve full satisfaction by calling at the publisher's.		1759	['W.A.C.']	['Ink']	['Appears on the verso of the title page.']	
437046	The beau-philosopher; or, the history of the Chevalier de Mainvillers. Translated from the French original.	Mainvilliers, Genu-Soalhat	1751	['K. [d]. [g].']	['Pencil']	['Located at the bottom of the full title page.']	
437114	Travels into several remote nations of the world.  In four parts.  By Lemuel Gulliver, first a surgeon, and then a captain of several ships.	Swift, Jonathan	1759	['Nicholas [Combes] 1[8]36']	['Ink']	["Located at the bottom of the final page of the publisher's note to the reader."]	
437679		Coventry, Francis	1751	['Jane [Long] 18[47]']	['Ink']	['Located on the recto of the front free endpaper.']	
438528	The fortunate country maid.  Being the entertaining memoirs of the present celebrated Marchioness of L---- V----: who, from a cottage, through a great variety of diverting adventures, became a lady of the first quality in the court of France, by her steady adherence to the principles of virtue and honour.  Wherein are display'd the various and vile artifices employ'd by men of intrigue for seducing young women.  With suitable reflections.  From the French of the Chevalier de Mouhy.  Vol. II.  The fifth edition, corrected.	Mouhy, Charles de Fieux	1758	['H. Lawrence']	['Ink']	['Located at the top right of the title page.']	['v.2']
438976	Paul's letters to his kinsfolk. Second edition.	Scott, Walter	1816	['J.M. Sinclair --- 1817.']	['Pen']	['Located on the top of the verso side of the free endpaper whose recto side faces the half-title page.']	
440169	The fourth volume of letters writ by a Turkish spy, who liv'd five and forty years undiscover'd at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. First translated into Italian, afterward, into French, and now into English. The tenth edition.	Marana, Giovanni Paolo	1734	['Clarence Bigland 1785']	['Ink']	['Appears on verso of first front endpaper.']	['v.4', 'v.5']
440172	The history of Sir Roger and his son Joe.  In two volumes.  Vol. I. (Price six shillings bound.)		1757	['Logi[e]almond']	['Ink']	['Located on the front pastedown.']	['v.1']
440183	The eight volumes of letters writ by a Turkish spy, who liv'd five and forty years undiscover'd at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. Translated into Italian, from thence into English. And now published with a large historical preface and index to illustrate the whole. By the translator of the first volume.	Marana, Giovanni Paolo	1730	['Clarence Bigland']	['Ink']	['Appears on verso of first front endpaper.']	['v.3']
1816799	The platonic lovers: consisting of original letters, in prose and verse, that pass'd between an English lady, and an English gentleman in France, under the borrow'd names of Clio and Strephon; who took affection to each other, by reading accidentally one another's occasional compositions. With a critical essay; containing some remarks upon the nature of epistolary and elegiac poetry; and on the most beautiful passages in these epistles. By the ingenious Mr. John Porter. The third edition, corrected.	Fowke, Martha	1732	['Elizabeth Barbor']	['Ink']	['On title page']	
105751	The wreath of friendship; or A return from India. A novel, in a series of letters. In three volumes. Vol. I.		1790	['[illegible]']	['Ink']	['What appears to be a signature written three times and crossed out, pp. 146-7.']	['v.2']
266593	Secret memoirs of the late Mr. Duncan Campbel, the famous deaf and dumb gentleman. Written by himself, who ordered they should be publish'd after his decease. To which is added, an appendix, by way of vindication of Mr. Duncan Campbel, against that groundless aspersion cast upon him, that he but pretended to be deaf and dumb.	Campbell, Duncan	1732	['George Chandler']	['Ink']	['On title page']	
5427451	Love-letters between a certain late nobleman and the famous Mr. Wilson: discovering the true history of the rise and surprising grandeur of that celebrated Beau.		1723	['1956 (89194) Ritchie Fd']	['Pencil']	['On back free end paper']	
104966	Euphemia. By Mrs. Charlotte Lennox. In four volumes. Vol I.	Lennox, Charlotte,	1790	['James Elstob']	['Ink']	['Front of first page']	['v.4']
105375	Delia, a pathetic and interesting tale. In two volumes. Vol. I	Pilkington,	1790	['R--- M-------']	['Ink']	['Found on recto side of free endpaper at front', 'Signature is illegible, only the first letters can be made out.']	['v.2']
105442	The Fair Hibernian.		1790	['Jane Hamilton']	['Ink']	['Inscription found on title page as well as first page of novel.']	
105757	The perfidious guardian; or, vicissitudes of fortune, exemplified in the history of Lucretia Lawson. In two volumes. Vol I.		1790	['Mary B Johnston 1798']	['Ink']	['Found on p.50', 'The "B" may have been added later, as it is in darker ink and does not quite fit with the rest of the signature.']	['v.1']
105799	Romance of the forest: interspersed with some pieces of poetry. By the authoress of "A Sicilian romance," &c. In three volumes. Vol. I.	Radcliffe, Ann Ward,	1791	["Mrs Smith's Romance of Forest"]	['Ink']	['Recto of page before title page.']	['v.3']
106440	The history of the adventures of Joseph Andrews, and his friend Mr. Abraham Adams. Written in imitation of the manner of Cervantes, author of Don Quixote. By Henry Fielding, Esq. In two volumes. Vol I.	Fielding, Henry,	1791	['Joshua Prideaux']	['Ink']	['Full title page']	['v.1']
1718855	The castle of Otranto, a gothic story: Translated by William Marshall, Esq. From the original Italian of Onuphrio Muralto, Canon of the Church of St. Nicholas, at Otranto, embellished with superb engravings.	Walpole, Horace,	1790	['Hiester H Muhlenberg']	['Ink']	['Written on front endpaper attached to front cover as well as top right corner of title page.']	
245174	The hermit: Or, the unparalleled sufferings and surprizing adventures, of Philip Quarll, an Englishman: Who was discovered by Mr. Dorrington, a Bristol merchant, upon an uninhabited island, in the South-sea; where he lived above fifty years, without any human assistance. Containing I. His Conference with those who found him out; to whom he recites the most material circumstances of his life; as, that he was born in the parish of St. Giles, educated by the charitable contribution of a lady, and put 'prentice to a locksmith. II. How he left his master, and took up with a notorious house-breaker, who was hanged; how, after his escape, he went to sea a cabin-boy, married a famous whore, listed himself a common soldier, turned a singing-master, and married three wives, for which he was tried and condemned, at the Baily. III. How he was pardoned by K. Charles II. turned merchant, and was shipwrecked on a desolate island on the coast of Mexico. With a curious frontispiece.	Longueville, Peter,	1790	['Bickersteth, 1968.']	['Ink']	['Written on bookplate on back free end paper.']	
3167542	The pleasing companion, a collection of fairy tales, calculated to improve the heart; the whole forming a system of moral precepts and examples, for the conduct of youth through life: containing Princess Hebe & Anguiletta, Graciosa and Percinet, Story of Finetta, Princess of Carpilona, Story of the white cat, Yellow dwarf, Pidgeon and dove, Young and handsome, Ornamented with elegant cuts. [note: following "youth through life" all commas were added by the cataloger for ease of reading]		1790	['A. C. Macdonald 1842']	['Ink']	['Inscription found on recto of frontispiece page.']	
59599	Dinarbas; a tale: being a continuation of Rasselas, Prince of Abissinia.	Knight, Ellis Cornelia,	1790	['R Sanders']	['Ink']	['Title page']	
70825	The hermit of Snowden: or Memoirs of Albert and Lavinia. Taken from a faithful copy of the original manuscript, which was found in the hermitage, by the late Rev. Dr. L---- and Mr. ----, in the year 17**.	Ryves, Elizabeth,	1790	['Jean Manders 25th November. 1790.']	['Ink']	['Found on first page of chapter 1']	
70976	The devil upon two sticks in England: being a continuation of Le Diable Boiteux of Le Sage. The third edition. Vol I.	Combe, William,	1791	['Illegible']	['Pencil']	['Backside of front cover of volume six']	['v.6']
87388	A sentimental journey through France and Italy, by Mr. Yorick. In two volumes.	Sterne, Laurence.	1790	['Mary Ann Lawrence.']	['Ink']	['Middle']	['v.1']
87406	Historic tales. A novel.		1790	['C.M. Leffenqueb (Difficult to decipher last name)']	['Pencil']	['Recto of front free end paper']	
87543	Ela, or the delusions of the heart. A tale, founded on facts. To which is added, Henry and Emma: a poem. By Mathew Prior, Esq. And the deserted village. By Dr. Goldsmith.	Burke,	1790	['Willoughby Lynde, Book']	['Ink']	['Inscription found on the top of the verso of the half title page of the work.']	
88231	The history of Miss Meredith: a novel. Dedicated by permission, to the most noble the Marchioness of Salisbury. By Mrs. Parsons. The third edition.	Parsons,	1791	['B.E.A. Morris Pwllheli']	['Ink']	['Found on title page.']	
89527	The man of feeling.	Mackenzie, Henry,	1791	['J.C Edwards May 30th 1870.']	['Ink']	['First page of introduction']	
983422	The devil upon two sticks in England: being a continuation of Le Diable Boiteux of Le Sage. Vol. I.	Combe, William,	1790	['JS Sotheron']	['Ink']	['Full title page']	['v.4']
984504	Memoirs of the Bloomsgrove family. In a series of letters to a respectable citizen of Philadelphia. Containing sentiments on a mode of domestic education, suited to the present state of society, government, and manners, in the United States of America: and on the dignity and importance of the female character. Interspersed with a variety of interesting anecdotes. By Enos Hitchcock, D. D. Vol. I.	Hitchcock, Enos,	1790	["Sanders Lansing's"]	['Ink']	['pg. 9']	['v.2']
995147	The maid of Kent. Vol. I.		1790	['From the Author']	['Ink']	['Found on recto of first page']	['v.1']
105778	Celestina. A novel. In three volumes. by Charlotte Smith. Vol. I.	Smith, Charlotte Turner,	1791	['"Sawbish"']	['Pencil']	['recto of first leaf, v.3', 'The transcription in sub-field $a of the inscription is a guess']	
105799	The romance of the forest: interspersed with some pieces of poetry. By the authoress of "A Sicilian romance," &c. In three volumes. Vol. I.	Radcliffe, Ann Ward,	1791	['Eliza Sykes September 6 94']	['Ink']	['Recto of front free end paper']	['v.3']
107684	A simple story. In two volumes. By Mrs. Inchbald. Vol. II.	Inchbald,	1791	['[Illegible] H [Illegible]']	['Pencil']	['Full title page.', 'The inscription is mostly erased and barely visible.']	['v.2']
107693	Hermione: or, the orphan sisters. A novel. In two volumes. Vol. I.	Lennox, Charlotte,	1791	['Joseph F. [illegible]']	['Ink']	['Significantly faded inscription found on verso of front free endpaper.']	['v.1']
167109	The school for widows. A novel. In three volumes. By Clara Reeve, author of The Old English Baron, &c &c. Volume the first.	Reeve, Clara,	1791	['Eliz Bateman"']	['Ink']	['Front free endpaper (recto)']	['v.3']
4324025	The history of little Grandison. By M. Berquin, author of The Children's Friend.	Cambon,	1791	['Eliz Harris 1797']	['Ink']	['Recto of first leaf', 'Verso of title page']	
6436279	Frederick and Alicia; or, the sorrows of love. A novel, in two volumes. Containing the character of an honourable gentleman, too well known by the nobility, and others. By the author of Lord Winworth, and several approved of publications. Vol. I.	Author of Lord Winworth.	1791	['Ann Davies']	['Ink']	['Half title page']	['v.1']
86522	Anecdotes of the Delborough family. A novel. In five volumes. Vol. I. By Mrs. Gunning.	Gunning,	1792	['C Renlor']	['Ink']	['Full title page', 'The first initial is difficult to decipher, and could possibly be an "E" or another letter altogether. The first letter of the presumably last name of the inscriber is also difficult to decipher, as are the third and sixth letters, but they are likely "r"s or "n"s. The fourth letter could also be a "t".', 'First Reviewer\'s Note: The inscription could also be "E. Nenlor." The first initial is quite ambiguous, however.', "Second Reviewer's Note: E Newton? This could be E. Newton Harvey, 1887-1959, an American zoologist and leading authority on bioluminescence, who both attended and taught at the University of Pennsylvania."]	['v.5']
86529	The fool of quality; or, the history of Henry Earl of Moreland. In five volumes. By Mr Brooke. Vol. I.	Brooke, Henry,	1792	['A--- Moore']	['Ink']	['pg.3; I assume it says Anne Moore based on looking at a similar inscription in the other volumes']	['v.5']
87752	The romance of the forest: interspersed with some pieces of poetry. In three volumes. Vol. I. The third edition. By Ann Radcliffe, author of "A Sicilian romance," &c.	Radcliffe, Ann Ward,	1792	['John C. Mendenhall']	['Ink']	['Recto of front free endpaper']	['v.1']
88231	The history of Miss Meredith: A novel. Dedicated, by permission, to the most noble the Marchioness of Salisbury. By Mrs. Parsons.	Parsons,	1791	['Mary Anne Chapman']	['Ink']	['Title page']	
88746	Tales, translated from the French of M. Marmontel. Consisting of Tales of an evening, and The honest Breton. Vol. I.	Marmontel, Jean François,	1792	['Sitgreaves']	['Ink']	['Top lefthand corner of full title page']	['v.2']
88976	Lady Jane Grey: An historical tale. In two volumes. Vol. I.		1791	['S [illegible] Wright']	['Ink']	['Located at top of front free end paper.']	['v.1']
989749	The works of Laurence Sterne. Complete in eight volumes. Containing, I. Tristram Shandy, and the political romance. II. Sentimental Journey, with the continuation. III. The Koran....IV. Letters....V. Sermons. With an account of the life and writings of the author. Volume the first.	Sterne, Laurence,	1790	['Joseph K. Skilling']	['Pencil']	['Recto of free back endpaper']	['v.8']
9910103893503681	The Farmer's Daughter, of Essex. Being a history of the life and sufferings of Miss Clarisa Dalton. By William Penn.	Penn, James,	1793	['P. Slome']	['Ink']	['Cover page']	
105332	Solyman and Fatima; or, the sceptic convinced. An eastern tale. By T. Wright.	Wright, T.,	1792	['London']	['Pencil']	['Located on back endpaper.']	
105343	Frederica Risberg, a German story, in two volumes. Vol. I.		1793	['Mrs. Von Hagen 1800']	['Ink']	['Full Title Page']	['v.2']
105778	Celestina. A novel. In three volumes. By Charlotte Smith. Vol. I.	Smith, Charlotte Turner,	1791	['"Elizabeth..LeConte"']	['Ink']	['Located on page 1. Inscription is a stamp.']	['v.3']
105984	Wanley Penson; or, the melancholy man: A miscellaneous history. In three volumes. Vol. I.	Sadler, Robert,	1792	['Henry Constable May 13th 1835']	['Pencil']	['Recto of second free front endpaper']	['v.3']
106874	Fitzroy; or, impulse of the moment. A novel. In two volumes. By Maria Hunter. Vol. I.	Hunter, Maria.	1792	['Maria Phelips 1792']	['Ink']	['Found on full title page of v.2--p.197']	['v.2']
106874	Fitzroy; or, impulse of the moment. A novel. In two volumes. By Maria Hunter. Vol. I.	Hunter, Maria.	1792	['John C. Mendenhall 1927']	['Pencil']	['Front pasted endpaper of volume 1']	['v.1']
1713627	The new Robinson Crusoe: an instructive and entertaining history. Translated from the French. In two volumes. Vol. I.	Campe, Joachim Heinrich,	1792	['Ellen P Gilbert']	['Pencil']	['Located on back endpaper attached to back cover. This inscription is faint, and difficult to decipher. It is possible that there are more words written above this inscription.']	
1800316	The expedition of Little Pickle; or, the pretty plotter.		1792	['Jeff Barclay']	['Pencil']	['Inscription found on verso of front free end paper.']	
72552	The adventures of Peregrine Pickle. In which are included, memoirs of a lady of quality. In four volumes  Vol. I.	Smollett, T.	1793	['Geo: De: Keim']	['Ink']	['On full title page']	['v.4']
72584	The minstrel; or, anecdotes of distinguished personages in the fifteenth century. In three volumes. Vol. I.		1793	['Rebecca Williams']	['Ink']	['Title page']	['v.3']
992422	Cecilia, or memoirs of an heiress. By the author of Evelina. In five volumes. Vol: I.	Burney, Fanny,	1791	['Henry H. Bonnell']	['Ink']	['Located on verso of second back free endpaper.', 'This is the name of the person who donated the novel.']	['v.5']
105358	Rosina: a novel. In three volumes. By the author of Delia, an interesting tale. In four volumes. Vol. I.	Pilkington,	1793	['Feb 9th 1827. July 9th 1830.']	['Pencil']	['Inscription found on back endpaper.']	['v.3']
106703	Juliana Ormeston: or, the fraternal victim. In two volumes. By Mrs. Harley, author of The Countess of Henebon; Castle of Mowbray; St. Bernard's Priory, &c. Vol. I.	Harley,	1793	['G.M.L']	['Ink']	['Found opposite the bookplate.']	['v.2']
1800344	Frederica: or The memoirs of a young lady. A novel, in two volumes. By a Lady. Dedicated to Her Royal Highness the Dutchess of York. Vol. I.	Lady.	1792	['Rebecca Roberts.']	['Ink']	['Full title page']	['v.2']
24968	The farmer's friend, or the history of Mr. Charles Worthy. Who, from being a poor orphan, rose, through various scenes of distress and misfortune, to wealth and eminence, by industry, economy and good conduct. Interspersed with many useful and entertaining narratives, suited to please the fancy, improve the understanding, and mend the heart. By Enos Hitchcock, D.D. Author of "Memoirs of the Bloomsgrove Family."	Hitchcock, Enos,	1793	['Benefit st Free Chapel']	['Ink']	['Inscription found on recto of front free end paper.']	
9931442723503681	The expedition of Humphry Clinker. By Tobias Smollet, M.D. With plates by T. Rowlandson. Vol. I.	Smollett, T.	1793	['A Bowmaker']	['Ink']	['Located on recto of second front free endpaper.']	['v.1']
9946378533503681	The loves of Camarúpa and Cámalatà, an ancient Indian tale. Elucidating the customs and manners of the Orientals. In a series of adventures of Rajah Cámarúpa, and his companions. Translated from the Persian by William Franklin, Lieutenant on the Honourable the East India Company's Bengal Establishment.	Taḣsīn al-Dīn.	1793	['C Rohrbach Gotha 24. Mai 1886.']	['Ink']	['Inscription is found on upper righthand corner of half title page. On the lower righthand corner, there is an underlined "A." written in the same pen.']	
86640	The fool of quality; or, the history of Henry Earl of Moreland. In five volumes. By Mr Brooke. Vol. I.	Brooke, Henry,	1792	['John Burkett']	['Type']	['Inside of front cover']	['v.5']
991053283503681	The banished man. A novel. By Charlotte Smith. In four volumes. Volume I.	Smith, Charlotte Turner,	1794	['Eliz: Bateman']	['Ink']	['Found on recto of front free end paper']	['v.4']
991053303503681	The wanderings of Warwick. By Charlotte Smith.	Smith, Charlotte Turner,	1794	['Maria Bume Feb ry 26th 1794']	['Ink']	['First page of main text.']	
991053303503681	Wanderings of Warwick. By Charlotte Smith.	Smith, Charlotte Turner,	1794	['John C. Mendenhall April 1927']	['Ink']	['Recto of first front free endpaper']	
