id	title	author	date	a	b	c	d
ocm02060360 	The asylum; or, Alonzo and Melissa. An American tale, founded on fact. By I. Mitchell.	Jackson, Daniel	1811	['First-person']	['Third-person', 'Letters']	['Theatrical dialogue', 'Poems']	['The first chapter is in third person while the rest of the text is in first person. It serves as a frame narrative for the main text.', 'Wanted poster and wedding invitation']
ocm09838110 	Mrs. Leicester's school: or, the history of several young ladies, related by themselves.	Lamb, Charles	1810	['First-person']	['Letters']		
ocm06959518 	Zenobia, queen of Palmyra. A narrative, founded on history. In two volumes. By the author of patriarchal times. Vol. I.	O\'Keeffe, Adelaide	1824	['Third-person']	['First-person']		
ocm04300840 	The misfortunes of Elphin. By the author of Headlong Hall.	Peacock, Thomas Love	1829	['First-person']	['Dramatic dialogue']	['Poems']	
ocm08438237 	Headlong Hall.	Peacock, Thomas Love	1816	['Third-person']	['Dramatic dialogue']	['Poems']	['Song lyrics']
ocm02494528 	Maid Marian. By the author of Headlong Hall.	Peacock, Thomas Love	1822	['Third-person']			['Several ballads and songs are found throughout the novel.']
ocm06968795 	Nightmare Abbey: by the author of Headlong Hall.	Peacock, Thomas Love	1818	['Third-person']	['Dramatic dialogue']		
ocm13440754 	The adventures of the six princesses of Babylon, in their travels to the temple of virtue: an allegory. Dedicated, by permission, to her Royal Highness the Princess Mary.	Peacock, Lucy	1785	['Third-person']			
ocm10503613 	The Gil Blas of the revolution. By L. B. Picard. In three volumes. Vol. I.	Picard, L.-B	1825	['Third-person']	['Letters']		['Occasional quotations of poetry.']
ocm17381477 	Robert and Adela: or, the rights of women best maintained by the sentiments of nature. In three volumes. Volume I.	Pigott, Harriet	1795	['Epistolary']		['Poems']	
ocm14032243 	Don Sebastian; or, the house of Braganza. An historical romance. In four volumes. By Miss Anna Maria Porter. Author of the Hungarian brothers.	Porter, Anna Maria	1809	['Third-person']	['Letters']	['Poems']	
ocm03596752 	The fast of St. Magdalen, a romance. By Miss Anna Maria Porter.	Porter, Anna Maria	1818	['Third-person']		['Poems']	
ocm06989179 	Honor O'Hara. A novel. In three volumes. By Miss A. M. Porter, author of ""The Hungarian brothers,"" ""The recluse of Norway,"" &c. &c. &c.	Porter, Anna Maria	1826	['Third-person']			
ocm06977684 	The Hungarian Brothers. By Miss Anna Maria Porter. In three vols.	Porter, Anna Maria	1807	['Third-person']		['Poems']	
ocm01336923 	The Knight of St. John, a romance, by Miss Anna Maria Porter. Author of ""the recluse of Norway,"" &c. &c. &c.	Porter, Anna Maria	1817	['Third-person']			
ocm06977863 	The lake of Killarney: a novel, in three volumes. By Anna Maria Porter, author of Octavia, Walsh Colville, &c. &c.	Porter, Anna Maria	1804	['Third-person']	['Letters']	['Poems']	
ocm49835584 	Octavia. By Anna Maria Porter. In three volumes.	Porter, Anna Maria	1798	['Third-person']	['Letters']	['Poems']	
ocm06972377 	The recluse of Norway. By Miss Anna Maria Porter.	Porter, Anna Maria	1814	['Third-person']		['Poems']	
ocm06976739 	Roche-Blanche; or, the hunters of the Pyrenees. A romance. By Miss Anna Maria Porter, author of ""the village of Mariendorpt,"" &c.	Porter, Anna Maria	1822	['Third-person']			['Songs']
ocm06972448 	The village of Mariendorpt. A tale. By Miss Anna Maria Porter, author of The fast of St. Magdalen, Knight of St. John, &c. &c. &c.	Porter, Anna Maria	1821	['Third-person']	['Letters']	['Poems']	
ocm63548219 	The village of Mariendorpt. A tale. By Miss Anna Maria Porter, author of The fast of St. Magdalen, Knight of St. John, &c. &c. &c.	Porter, Anna Maria	1821	['Third-person']	['Letters']	['Poems']	
ocm47896198 	Manfrone; or, the one-handed monk. A romance. In four volumes. By Mary Anne Radcliffe, author of The mysterious Baron, &c. &c. Second edition. Vol. I.	Radcliffe, Ann Ward	1819	['Third-person']			
ocm05062980 	A Sicilian romance. By the authoress of The castles of Athlin and Dunbayne. In two volumes. Volume I.	Radcliffe, Ann Ward	1790	['Third-person']	['Letters', 'First-person']	['Poems']	
ocm27442362 	Destination: or, memoirs of a private family by Clara Reeve, author of ""The old English baron,"" &c. &c.	Reeve, Clara	1799	['First-person']	['Letters']		
ocm24619819 	The old English baron: a gothic story. By Clara Reeve. A new edition.	Reeve, Clara	1784	['Third-person']	['Letters']		
ocm48799180 	Angelina. A novel. In three volumes. By Mary Robinson, author of Vancenza; The widow; Walsingham; Hubert de Sevrac; Natural daughter; The Sicilian lover; Sappho, &c. &c. Third Edition. Vol. I.	Robinson, Mary	1813	['Epistolary']		['Poems']	
ocm07021553 	Hubert de Servac, a romance, of the Eighteenth century; by Mary Robinson, author of Poems, Angelina, The Sicilian lover, The widow, &c. &c. &c. In three volumes, vol. I.	Robinson, Mary	1796	['Third-person']			
ocm50543021 	The natural daughter. With portraits of the Leadenhead family. A novel. By Mrs. Robinson, author of poems, Walsingham, The false friend, &c. &c. &c.	Robinson, Mary	1799	['Third-person']		['Poems']	
ocm07020267 	Walsingham; or, the pupil of nature. A domestic story. By Mary Robinson, author of Angelina--Hubert de Sevrac--The widow--Vancenza, &c. &c. &c. In four volumes. Vol. I.	Robinson, Mary	1797	['First-person']	['Letters']	['Poems']	['Text begins with a series of letters that serve as a frame for the main narrative.']
ocm07026767 	The children of the abbey: a tale. In five volumes. By Regina Maria Roche. A new edition with plates. Vol. I.	Roche, Regina Maria	1807	['First-person']	['Third-person', 'Letters']	['Poems']	
ocm07026880 	Contrast. In three volumes. By Regina Maria Roche, author of the Children of the abbey; Discarded son; Vicar of Landsdown; Bridal of Dunamore; Tradition of the castle; Castle chapel, &c. &c.	Roche, Regina Maria	1828	['Third-person']	['Letters']		
ocm07032000 	The Munster cottage boy. A tale. In four volumes. By Regina Maria Roche, author of The children of the abbey, Trecothick bower, Monastery of St. Columb, &c. &c.	Roche, Regina Maria	1820	['Third-person']	['Letters']	['Poems']	
ocn482476225	Nocturnal visit. A tale. In four volumes. By Maria Regina Roche, author of The Children of the Abbey, Maid of the Hamlet, Viacar of Lansdowne, and Clermont.	Roche, Regina Maria	1800	['Third-person']	['Letters']		['Poems from other authors quoted in the narration of the text', 'Epigraph before each chapter']
ocm10448517 	Trecothick Bower ; or, the lady of the west country. A tale. In two volumes. By Regina Maria Roche, author of The children of the abbey; Discarded son; Houses of Osma and Almeria; Monastery of St. Colomb; Vicar of Lansdowne, &c. &c.	Roche, Regina Maria	1816	['Third-person']			
ocn482470676	The vicar of Lansdowne; or country quarters. In two volumes. By Regina Maria Roche, author of The Children of the Abbey, Maid of the Hamlet, Clermont, &c.	Roche, Regina Maria	1802	['Third-person']		['Poems']	
ocm18056772	The balance of comfort; or the old maid and married woman. A novel. In three volumes. By Mrs. Ross, author of The marchioness, The cousins, Family estate, Modern Calypso, Paired-not matched, Strangers of Lindenfeldt, France and England, &c.	Ross	1817	['Third-person']	['Letters']		
ocm07027666 	The marchioness!!! Or, ""the matured enchantress."" In three volumes. By Lady ---	Ross	1813	['Third-person']	['Letters']	['Poems']	
ocm13310562 	Ringstead abbey; or, the stranger's grave. With other tales. By J. A. Sargant, author of ""A life of Archbishop Cranmer,"" &c. &c.	Sargant, J. A	1830	['Third-person']			
ocn892596217	Bardouc; or, the goat-herd of Mount Taurus: an eastern tale. Translated from the French of Adrien de Sarrazin.	Sarrazin, Adrien de	1815	['Third-person']			
ocm50917140 	Thornton abbey: a series of letters on religious subjects. Vol. I.	Satchel, John	1806	['Epistolary']	['Third-person']		
ocm13312753 	Truckleborough Hall; a novel. In three volumes.	Scargill, William Pitt	1827	['First-person']	['Letters']	['Poems']	
ocm38981912 	The fortunes of Nigel. By the author of ""Waverly, Kenilworth,"" &c.	Scott, Walter	1822	['Third-person']			
ocn191257087	The fortunes of Nigel. by the author of ""Waverley, Kenilworth,"" &c.	Scott, Walter	1822	['Third-person']	['Dramatic dialogue']		
ocm25074779 	The fortunes of Nigel. By the author of ""Waverly,"" ""Kenilworth,"" etc.	Scott, Walter	1822	['Third-person']			
ocm04635045 	The fortunes of Nigel, a romance, by the author of Waverley, Ivanhoe, &c. In two volumes. Vol. I.	Scott, Walter	1822	['Third-person']	['Dramatic dialogue']	['Poems']	
ocn265013947	Siberian anecdotes, a novel. In three volumes. Containing real histories and living characters.		1783	['Third-person']			
ocm08634631 	The ruling passion. A comic story, of the sixteenth century. Revived, revised, and edited, by Philip Francis Sidney, author of ""The hermit in York,"" and various other popular works.	Sidney, Philip Francis	1821	['Third-person']			
ocm07075573 	The banished man. A novel. By Charlotte Smith. In four volumes. Volume I.	Smith, Charlotte	1794	['First-person']	['Letters']	['Poems']	
ocm07075706 	Celestina. A novel. In four volumes. By Charlotte Smith. Vol. I.	Smith, Charlotte	1791	['Third-person']	['Letters']	['Poems']	
ocm07075724 	Desmond. A novel, in three volumes. By Charlotte Smith. Volume I.	Smith, Charlotte	1792	['Epistolary']		['Poems']	
ocm07085107 	Emmeline, the orphan of the castle. By Charlotte Smith. In four volumes. Vol. I.	Smith, Charlotte	1788	['Third-person']	['Letters']		
ocm07075758 	Ethelinde, or the recluse of the lake. By Charlotte Smith. In five volumes. Vol. I.	Smith, Charlotte	1789	['Third-person']	['Letters']	['Poems']	
ocm65625364 	A family story, in three volumes. By Mr. Smith. Vol. I.	Smith	1800	['Third-person']			
ocm31393385 	The Letters of a solitary wanderer: containing narratives of various description. By Charlotte Smith. Vol. I.	Smith, Charlotte	1800	['First-person']	['Letters']	['Poems']	
ocm06883452 	Marchmont: a novel. By Charlotte Smith. In four volumes. Vol. I.	Smith, Charlotte	1796	['Third-person']	['Letters']	['Poems']	
ocn877490859	Montalbert. A novel. By Charlotte Smith. In three volumes. Vol. I.	Smith, Charlotte	1795	['Third-person']	['Letters']	['Poems']	['Journal entries']
ocm24584830 	Montalbert a novel. By Charlotte Smith. In two volumes. Vol. I.	Smith, Charlotte	1795	['Third-person']		['Poems']	
ocn228749189	The old manor house. A novel, in four volumes. By Charlotte Smith. Vol. I.	Smith, Charlotte	1793	['Third-person']	['Letters']	['Poems']	
ocm07071452 	The republican's mistress; a novel founded upon facts. By Charlotte Smith.	Smith, Charlotte	1821	['Third-person']	['Letters']		
ocn913379713	The romance of real life. By Charlotte Smith. In three volumes. Vol. I.	Smith, Charlotte	1787	['Third-person']			
ocn252091768	The wanderings of Warwick. By Charlotte Smith.	Smith, Charlotte	1794	['Third-person']		['Poems']	
ocm00965816 	Tales of terror; with an introductory dialogue.		1801	['Third-person']	['Dramatic dialogue']	['Poems']	['The narrative is written entirely in couplets.']
ocm00742172 	Tales of wonder; written and collected by M. G. Lewis, Esq. M.P. author of the monk, castle spectre, love of gain, &c. In two volumes.	Lewis, M. G	1801	['Third-person']	['Dramatic dialogue']	['Poems']	['All tales are written in verse.']
ocm13379341 	The vallies; or, scenes and thoughts from secluded life.	Tempest, Basil	1827	['Epistolary']		['Poems']	
ocm09930143 	The life of Pill Garlick; rather a whimsical sort of fellow.	Temple, Edmond	1813	['First-person']	['Dramatic dialogue', 'Letters']	['Poems', 'Ballads']	['Epigraph']
ocn187451781	The Rockite, an Irish story. By Charlotte Elizabeth, author of Osric, The system, Consistency, &c. &c.	Charlotte Elizabeth	1829		['Third-person']		
ocm70516068 	Characters at Brighton. A novel. In four volumes. By Anne Trelawney, author of the offspring of mortimer, &c. &c.	Trelawney, Anne	1808	['Third-person']	['Letters']		
ocm10377134 	The vagabond. A novel. By George Walker. Dedicated to the Lord Bishop of Landaff. First American, from the fourth English edition, with notes.	Walker, George	1800	['Third-person']			
ocm01180901 	Cottage on the cliff,&#xA0;a sea side story, by Catherine G. Ward, authoress of the mysterious marriage; family portraits; rose of Claremont: poems &c. &c.	Ward, Catherine G	1823	['Third-person']			
ocm78001274 	The daughter of St. Omar. A novel. In two volumes. by Catharine G. Ward.	Ward, Catherine G	1810	['Third-person']	['Letters']		
ocn187453083	The fisher's daughter. Or the wanderings of Wolf, and the fortunes of Alfred, being the sequel to that highly popular and admired work The Cottage on the Cliff. By Mrs. Catherine G. Ward. Authoress of the Mysterious Marriage, Family Portraits, Orphan Boy, Cottage on the Cliff, Poems, &c.	Ward, Catherine G	1824	['Epistolary']	['Letters']	['Poems']	
ocm22774772 	The forest girl, or the mountain hut: an original and interesting tale by Catherine G. Ward. Authoress of The mysterious marriage, Cottage on the cliff, The fisher's daughter, The thorn, &c. &c.	Ward, Catherine G	1826	['Third-person']	['Letters']	['Poems']	
ocm21618027 	The advantages of education; or the history of Maria Williams. A tale for very young ladies. In two volumes. By the author of A gossip's story, A tale of the times, &c.	West, Jane	1803	['First-person']	['Letters']	['Poems']	
ocm59222208 	The woman of genius. In three volumes.		1821	['Third-person']	['Letters']	['Poems']	
ocm43388336 	The Swiss family Robinson; or, adventures of a father and mother and four sons in a desert island: the genuine progress of the story forming a clear illustration of the first principles of natural history, and many branches of science which most immediately apply to the business of life. To which are added, notes of reference, explanatory of the subjects treated of. With plates, and a map of the island. Fifth edition.	Wyss, Johann David	1824	['First-person']	['Dramatic dialogue']		
428936	Daphnis: A Poetrical, Paftoral Novel. Tranflated from the German of Mr. Gessner, The celebrated Author of the Death of Abel. By an English Gentleman, who refided feveral Years at Hamburgh. To which is prefixed, a Prefatory Difcourfe on the Origin and Ufe of Pastoral Poetry.	Gessner, Salomon	1776	['Third-person']			
429311	The blossoms of morality; intended for the amusement and instruction of young ladies and gentlemen. By the editor of The looking-glass for the mind. With forty-seven cuts, designed and engraved by I. Bewick. The fifth edition.	Johnson, R.	1810	['Third-person']	['Letters']		['Each chapter is an independent narrative']
429368	Rural poems. Translated from the original German, of M. Gesner.	Gessner, Salomon	1796	['Dramatic dialogue']	['First-person', 'Second-person', 'Third-person']		['Author categorizes narrative form as prose-like poetry']
429890	Monimia.  A novel.  In two volumes.  Vol. I.		1791	['Epistolary']			
429935	Caroline: or, the history of Miss Sedley. By a young lady. In two volumes. Vol. I.	Young lady	1787	['Epistolary']		['Poetry']	
430516	The rise and surprising adventures of Donald M'Gregor. A  novel. Vol. I. The second edition.		1765	['Third-person']	['First-person']		
430656	The lady's miscellany. Being a collection of novels: calculated to promote a noble and generous love in both sexes. Vol. I.		1760		['First-person', 'Third-person', 'Letters']	['Poems']	['Each chapter is a unique narrative with its own narrative form.']
430658	The english merchant: or the fatal effects of speculation in the funds: a novel, by Thomas Bolas. In two volumes. Vol. I.	Bolas, Thomas	1795	['Epistolary']			
430719	The new novelist; or, entertaining chronicle. Containing the works of the most eminent authors, admired for their literary production.		1795		['First-person', 'Letters', 'Third-person']	['Poems']	
430720	The shepherdess of Aranville: a romance.  Translated from the French of M. Liomin.  And dedicated by permission to her Royal Highness the Duchess of York.	Liomin, Louis-Augustin	1794	['Third-person']			
430778	Roman stories: or, the seven wise mistresses of Rome. Containing seven days entertainment in many pleasant and witty tales or stories. Wherein the treachery of evil counsel is discover'd, the innocence of harmless virgins clear'd, and the wisdom of seven women display'd; being a full account of all that has been written on the subject. Translated from the Italian, and embellish'd with many cuts. The twenty:first edition.	Howard, Thomas	1700	['Third-person']	['Letters']	['Poems']	['Included in the text are multiple speeches, a court ruling, and an epitaph.']
430787	The labyrinths of life. A novel. By the author of Excessive sensibility, and Fatal follies. In four volumes. Vol. I.	Pigott, Harriet	1791	['Epistolary']		['Poems']	
430829	Love in excess; or the fatal enquiry, a novel.  Part the first.  By Mrs. Haywood.  The third edition corrected.	Haywood, Eliza Fowler	1721	['Third-person']	['Letters']	['Poems']	
431003	The history of Eliza. Written by a friend. In two volumes. Vol. I.	Friend	1767	['Third-person']	['First-person', 'Letters']		
431005	The history of Charlotte Villars: a narrative founded on truth. Interspersed with a variety of incidents, instructive and entertaining.	Mukins, Isaac	1756	['Third-person']			
431007	The new Clarissa: a true history. By Madame de Beaumont. Volume the first.	Leprince de Beaumont	1769	['Epistolary']			['A list appears on p. 176 of Vol. II, projecting total membership in one of three classes: "the children of the state" or "those who were taken by vagabonds"; "young persons who take religous orders through infancy, persuasion, force, laziness, and other such motives"; and "this last class." The list seems to be related to a larger conversation on monasteries and religion.']
431145	The heroick princes: or, The conscious lovers. Containing, I. A series of most surprising adventures of the magnanimous Prince Formidaur and Prince Florian. II. Formidaur falls in love with Zelinda. III. Believes her to be his own sister, and yet continues his suit to her. IV. The agonies thro' love and despair he is alternately thrown into upon that account, and the consequences of his passion. V. Florian marries Fidalme, whom he supposes to be his father's daughter by a second wife; was infinitely fond of her. VI. Kills her afterwards in disguise in a duel. VII. The dreadful misfortunes which followed his doing so. VIII. Several strange accidents and extraordinary events, which attended the princes after this, not to be paralell'd in history. IX. By a sudden and amazing turn of fortune, both the princes master all difficulties, and become very happy at last. With eight curious copper-plates. The third edition. [Price one shilling.]		1759	['Third-person']	['First-person']		
431188	The woman of honor.  In three volumes. Volume I.	Cleland, John	1768	['Epistolary']			
431311	The adventures of a hackney coach. The third edition corrected.		1781	['First-person']	['Letters']	['Poetry']	
431313	The horrors of Oakendale abbey. By the author of Elizabeth.	Carver	1797	['Third-person']	['First-person', 'Letters']		
431356	The frolics of fancy, a familiar epistle, characteristic of Tristram Shandy, to Charles Reynolds, Esq; by Rowley Thomas. Second edition, with large additions.	Thomas, Rowley	1785	['Epistolary']		['Poems']	
431370	The life of Cassem, the son of Hamid, a noble Arabian.  Translated from an Oriental manuscript.		1787	['Third-person']			
431897	The child of woe. A novel. By Mrs. Elizabeth Norman. In three volumes. Vol. I.	Norman, Elizabeth	1789	['First-person']		['Poetry']	
431923	The history of Sir Charles Grandison. In a series of letters published from the originals, by the editor of Pamela and Clarissa. In seven volumes. Vol. I	Richardson, Samuel	1754	['Epistolary']	['Dramatic dialogue']	['Poems']	['Lists']
431941	Euphrosyne : or, amusements on the road of life. By the author of the spiritual Quixote. The second edition. With large additions, from the tusculan vase at bath-easton, &c.	Graves, Richard	1776	['Verse']	['Letters', 'First-person']	['Theatrical dialogue']	
432037	Memoirs of a certain island adjacent to the kingdom of Utopia. Written by a celebrated author of that country. Now translated into English. Vol. I. The second edition.	Haywood, Eliza Fowler	1726	['First-person']	['Third-person', 'Letters']	['Poetry']	
432054	The prince of Abissinia. A tale. In two volumes. Vol. I.	Johnson, Samuel	1759	['Third-person']	['Dramatic dialogue']		
432067	Canterbury tales for the year 1797. By Harriet Lee.	Lee, Harriet	1797	['Third-person']	['Letters', 'First-person']	['Poetry']	
432069	Cecilia, or memoirs of an heiress. By the author of Evelina. The fourth edition. In five volumes. Vol. I.	Burney, Frances	1784	['Third-person']	['Letters']	['Poetry', 'Theatrical dialogue']	
432071	Camilla: or, a picture of youth. By the author of Evelina and Cecilia. In five volumes. Vol. I.	Burney, Frances	1796	['Third-person']	['Letters']	['Poetry']	
432074	The reverie: or, a flight to the paradise of fools. Published by the editor of The adventures of a guinea. In two volumes. Vol. I.	Johnstone, Charles	1763	['Third-person']		['Poems']	
432087	The adventures of Peregrine Pickle. In which are included, memoirs of a lady of quality. In four volumes. Vol. I.	Smollett, Tobias George	1751	['Third-person']	['Letters', 'First-person']	['Poems']	
432088	Hermsprong; or, man as he is not. A novel. In three volumes. By the author of Man as he is. Vol. I.	Bage, Robert	1796	['Third-person']	['Letters', 'Dramatic dialogue']	['Poems']	
432159	The foresters, an American tale: being a sequel to the history of John Bull the clothier.  In a series of letters to a friend.  Published according to act of Congress.  The second edition, revised and considerably enlarged.	Belknap, Jeremy	1796	['Epistolary']	['Dramatic dialogue']	['Poems']	
432288	The history of Ophelia. Published by the author of David Simple. In two volumes. Vol. I.	Fielding, Sarah	1750	['First-person']	['Letters']	['Verse']	
432290	A description of Millenium Hall, and the country adjacent: together with the characters of the inhabitants, and such historical anecdotes and reflections, as may excite in the reader proper sentiments of humanity, and lead the mind to the love of virtue.  By a gentleman on his travels.	Scott, Sarah	1762	['First-person']	['Letters']	['Poems']	
432527	Amelia. By Henry Fielding, Esq; in four volumes. Vol. I.	Fielding, Henry	1752	['Third-person']	['Letters']	['Poems']	
432528	Arthur Mervyn; or, Memoirs of the Year 1793. By the author of Wieland; and Ormond, or The Secret Witness. Copy-right secured.	Brown, Charles Brockden	1799	['First-person']			
432561	Desmond. A novel, in two volumes. By Charlotte Smith. Volume I.	Smith, Charlotte Turner	1792	['Epistolary']		['Verse']	
432907	An Arabian tale, from an unpublished manuscript: with notes critical and explanatory.	Beckford, William	1786	['Third-person']		['Poems']	
432908	Things as they are; or, the adventures of Caleb Williams. In three volumes. The second edition corrected. Vol. I.	Godwin, William	1796	['First-person']	['Third-person', 'Letters']		
432910	Memoirs of the year two thousand five hundred. Translated from the French, by W. Hooper, M.A.	Mercier, Louis-SeÌbastien	1795	['First-person']		['Poems']	
432911	The democrat; or intrigues and adventures of Jean le Noir, from his inlistment as a drummer in General Rochembeau's army, and arrival at Boston, to his being driven from England in 1795, after having borne a conspicous part in the French Revolution, and after a great variety of enterprizes, hazards, and escapes during his stay in England, where he was sent in quality of democratic missionary. In two volumes. Vol. I	Pye, Henry James	1795	['Third-person']	['First-person']	['Poems']	
432913	Henrietta. By the author of The female Quixote. In two volumes. Vol. I.	Lennox, Charlotte	1758		['First-person', 'Letters', 'Third-person']		
435701	The history of the Countess of Dellwyn. In two volumes. By the author of David Simple. Vol. I.	Fielding, Sarah	1759	['Third-person']	['First-person']	['Poetry']	
435716	Moral and political dialogues: being the substance of several conversations between divers eminent persons of the past and present age; digested by the parties themselves, and now first published from the original mss with critical and explanatory notes by the editor.	Hurd, Richard	1759	['Third-person', 'Dramatic dialogue']	['Letters']	['Poems']	
435792	Injured innocence, a narrative founded on fact. Interspersed with a variety of incidents instructive and entertaining, [Price one shilling.]		1759	['Third-person']			
435902	Pharsamond: or, the new knight-errant. In which is introduced the story of the fair anchoret, with that of Tarmiana and her unfortunate daughter. Written originally in French, by Monsieur de Marivaux, member of the French Academy in Paris: author of The life of Marianne, &c. Translated by Mr Lockman. Volume the first.	Marivaux, Pierre Carlet de Chamblain de	1750	['Third-person']	['First-person', 'Letters']		
435903	The history of the renowned Prince Arthur, and his knights of the Round Table. Vol. I	Malory, Thomas	1816	['Third-person']	['First-person']		
436163	The Irish emigrant. An historical tale founded on fact, by an Hibernian. Vol. I.		1817	['Third-person']	['First-person', 'Letters']	['Poems']	
436337	The adventures of Mr. George Edwards, a creole.  The second edition.	Hill, John	1751	['Third-person']	['First-person', 'Letters']		
436392	Letters from an old man to a young prince; with the answers.  Translated from the Swedish.  To which are prefixed those of Her present Majesty to her son.  Vol. I.  The second edition.	Tessin, Carl Gustaf	1759	['Epistolary']		['Poems']	
436460	London courtship; or, a new road to matrimony. Consisting of original letters which passed between a celebrated young lady of the city of London and several of her suitors. ***If any persons should entertain any doubt whether these letters are really original he may recieve full satisfaction by calling at the publisher's.		1759	['Epistolary']			
436547	Tartarian tales: or, a thousand and one quarters of hours. Written in French by the celebrated Mr. Guelletee, author of the Chinese, Mogul, and other tales. The whole now the first time translated into English, by Thomas Flloyd.	Gueullette, Thomas-Simon	1759		['First-person', 'Third-person']		
436624	Jemima and Louisa.  In which is contain'd, several remarkable incidents relating to two ladies of distinguish'd families and fortunes.  In a series of letters.  By a lady.	Lady	1759	['Epistolary']	['Third-person']		
437046	The beau-philosopher; or, the history of the Chevalier de Mainvillers. Translated from the French original.	Mainvilliers, Genu-Soalhat	1751	['First-person']	['Letters', 'Second-person']		
437114	Travels into several remote nations of the world.  In four parts.  By Lemuel Gulliver, first a surgeon, and then a captain of several ships.	Swift, Jonathan	1759	['First-person']			
437463	The adventures of a rake. In the character of a public orator. Interspersed with several serious and comic pieces, pronounced before some polite audiences with great applause, and published at their request. In two volumes. By R. Lewis. Vol. I.	Lewis, R	1759	['First-person']	['Letters']	['Poetry']	
437476	The history of Pompey the Little: or, the life and adventures of a lap-dog.  The second edition.	Coventry, Francis	1751		['Third-person', 'First-person', 'Letters']		
437634	The history of Pompey the Little.  Or, the life and adventures of a lap-dog.	Coventry, Francis	1751		['Third-person', 'First-person', 'Letters']		
437635	The history of a woman of quality: or, the adventures of Lady Frail. By an impartial hand.	Hill, John	1751	['Third-person']			
437679		Coventry, Francis	1751		['Third-person', 'First-person', 'Letters']		
437859	The history of Miss Betsy Thoughtless, in four volumes. Vol. I.	Haywood, Eliza Fowler	1751	['Third-person']	['First-person', 'Letters']		
437873	The spirit of "the book;" or, memoirs of Caroline, Princess of Hasburgh, a political and amatory romance. In one volume. Edited by Thomas Ashe, Esq. First American from the third London edition.	Ashe, Thomas	1812	['Epistolary']		['Poems']	
438000	The disinterested nabob, a novel: interspersed with genuine descriptions of India, its manners and customs. Vol I.		1787	['Epistolary']		['Poems']	
438528	The fortunate country maid.  Being the entertaining memoirs of the present celebrated Marchioness of L---- V----: who, from a cottage, through a great variety of diverting adventures, became a lady of the first quality in the court of France, by her steady adherence to the principles of virtue and honour.  Wherein are display'd the various and vile artifices employ'd by men of intrigue for seducing young women.  With suitable reflections.  From the French of the Chevalier de Mouhy.  Vol. II.  The fifth edition, corrected.	Mouhy, Charles de Fieux	1758	['First-person']	['Letters']		
438976	Paul's letters to his kinsfolk. Second edition.	Scott, Walter	1816	['Epistolary']		['Poetry']	
439063	The gentleman and lady of pleasure's amusement: in eighty-eight questions, with their answers, on love and gallantry. To which are added, The adventures of Sophia; with The history of Frederick and Caroline. [Price three shillings.]		1759				
440169	The fourth volume of letters writ by a Turkish spy, who liv'd five and forty years undiscover'd at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. First translated into Italian, afterward, into French, and now into English. The tenth edition.	Marana, Giovanni Paolo	1734	['Epistolary']		['Poems']	['Epitaph']
440172	The history of Sir Roger and his son Joe.  In two volumes.  Vol. I. (Price six shillings bound.)		1757	['First-person']	['Letters']		
440183	The eight volumes of letters writ by a Turkish spy, who liv'd five and forty years undiscover'd at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. Translated into Italian, from thence into English. And now published with a large historical preface and index to illustrate the whole. By the translator of the first volume.	Marana, Giovanni Paolo	1730	['Epistolary']	['First-person']	['Poems']	['Speeches']
59364	Abstract. A character from life. In two volumes. Vol. I.		1797	['Epistolary']			
1816799	The platonic lovers: consisting of original letters, in prose and verse, that pass'd between an English lady, and an English gentleman in France, under the borrow'd names of Clio and Strephon; who took affection to each other, by reading accidentally one another's occasional compositions. With a critical essay; containing some remarks upon the nature of epistolary and elegiac poetry; and on the most beautiful passages in these epistles. By the ingenious Mr. John Porter. The third edition, corrected.	Fowke, Martha	1732	['Epistolary']		['Poems', 'Theatrical dialogue']	
105751	The wreath of friendship; or A return from India. A novel, in a series of letters. In three volumes. Vol. I.		1790	['Epistolary']	['First-person']		
266593	Secret memoirs of the late Mr. Duncan Campbel, the famous deaf and dumb gentleman. Written by himself, who ordered they should be publish'd after his decease. To which is added, an appendix, by way of vindication of Mr. Duncan Campbel, against that groundless aspersion cast upon him, that he but pretended to be deaf and dumb.	Campbell, Duncan	1732	['First-person']	['Letters']		
300954	Miscellanea aurea: or, The golden medley. Consisting of I. A voyage to the mountains of the moon under the Aequator, or Parnassus reform'd. II. The fortunate shipwreck, or, a description of New Athens, being an account of the laws, manners, religion, and customs of that country; by Morris Williams, Gent. who resided there above twenty years. III. Alberoni ,or a vindication of that Cardinal. IV. The secret history of the amours of Don Alonzo, Duke of Lerma, Grandee of Spain. V. The Garden of Adonis, or love to no purpose; being above twenty copies of verses and love-letters, by a lady. VI. Mahomet no impostor, written in Arabick by Abdulla Mahumed Omar. VII. An account of bad and good women, ancient and modern. Among which is the story of the Spartan dame, the subject of Mr. Southern's play.  With several other epistolary essays in prose and verse: by Mr. Milton, the Lady W--- Mr. Philips, Mr. Killegrew, Author of the Chit Chat, and several others.		1720	['Epistolary']		['Poems']	
