id	title	author	date	a	b	v	x
432528	Arthur Mervyn; or, Memoirs of the Year 1793. By the author of Wieland; and Ormond, or The Secret Witness. Copy-right secured.	Brown, Charles Brockden	1799	['Pencil']	['Words']	['v.2']	['On page 225, the word "still" appears at the bottom of the page.']
432907	An Arabian tale, from an unpublished manuscript: with notes critical and explanatory.	Beckford, William	1786	['Ink']	['Words']		['Directly below the inscription in the front end paper is a handwritten note dated "1897": "The translator of this work was [illegible] [Henley?] D.D. [7?] S.A. Professor of Moral Philosophy at Williamsburg College in Virginia and afterwards principal of his [HEIC\'s] College at Hartford.  He died in 181 [sic]. Beckford published the original in -- French at Paris and [illegible] in 1787. He declared that he never knew "the party who was the first -- translator of Vathek into English" but this may be doubted, or is, perhaps, an equivocation. Other editions were published in 1809 -- 1815 and 1832 and one in French (Paris) in 1815."']
432908	Things as they are; or, the adventures of Caleb Williams. In three volumes. The second edition corrected. Vol. I.	Godwin, William	1796	['Pencil']	['Words']	['v.1']	['Located on the back free endpaper, below the inscribed name of Henry H. Bonnell, is the following text in pencil: "Wm Smith [& Son] --- Reading, Eng. --- 1/12/10  3s6d."']
432910	Memoirs of the year two thousand five hundred. Translated from the French, by W. Hooper, M.A.	Mercier, Louis-SeÌbastien	1795	['Pencil']	['Words']		['The letters "illiam" and "^" are added after the "W" in "W. Hopper".']
435701	The history of the Countess of Dellwyn. In two volumes. By the author of David Simple. Vol. I.	Fielding, Sarah	1759	['Ink']	['Words']	['v.1']	['Appears on p. 1 of the text. Transcription: "f2v!"']
436392	Letters from an old man to a young prince; with the answers.  Translated from the Swedish.  To which are prefixed those of Her present Majesty to her son.  Vol. I.  The second edition.	Tessin, Carl Gustaf	1759	['Pencil']	['Words']	['v.1']	['Penciled in on the front pastedown: "By J. Berkenhout."']
436460	London courtship; or, a new road to matrimony. Consisting of original letters which passed between a celebrated young lady of the city of London and several of her suitors. ***If any persons should entertain any doubt whether these letters are really original he may recieve full satisfaction by calling at the publisher's.		1759	['Pencil']	['Numbers']		['"[1759]" appears below the publication information on the title page.']
436624	Jemima and Louisa.  In which is contain'd, several remarkable incidents relating to two ladies of distinguish'd families and fortunes.  In a series of letters.  By a lady.	Lady	1759	['Ink']	['Words']		['A list of errata has been written on the back pastedown: "Errata.  Letter 51. page 124. line 26 read kick\'d him. --- Letter 82. page 205. for Emily read [Franny].']
437463	The adventures of a rake. In the character of a public orator. Interspersed with several serious and comic pieces, pronounced before some polite audiences with great applause, and published at their request. In two volumes. By R. Lewis. Vol. I.	Lewis, R	1759	['Ink']	['Words']	['v.1']	['Appears horizontally in the margin on p. 217.', '"This is nothing [illegible] but trash --- not worth persual."']
437476	The history of Pompey the Little: or, the life and adventures of a lap-dog.  The second edition.	Coventry, Francis	1751	['Ink']	['Words']		['Located on the title page, just beneath the word "Lap-dog," is the word "Conventry" written in black pen.  There is an illegible marking behind this word, in pink pen.  Just below, also in pink, "coventry" appears (note difference in spelling).']
437634	The history of Pompey the Little.  Or, the life and adventures of a lap-dog.	Coventry, Francis	1751	['Ink']	['Words']		['On page 24, where the text introduces Lady Tempest, someone has written "Lady Townsend" into the lefthand margin.']
437635	The history of a woman of quality: or, the adventures of Lady Frail. By an impartial hand.	Hill, John	1751	['Ink']	['Words']		['Located on verso of page facing the full title.', '"[L?]owndes includes this in the list of Smollett\'s Works, adding also the "Appology for the conduct of a Lady lately [illegible] under the name of Lady Frail. London 1751." -- 8 vo."']
437859	The history of Miss Betsy Thoughtless, in four volumes. Vol. I.	Haywood, Eliza Fowler	1751	['Pencil']	['Words']	['v.1', 'v.1']	['The words "By Eliza [illegible] Haywood" appear on the title page.']
438000	The disinterested nabob, a novel: interspersed with genuine descriptions of India, its manners and customs. Vol I.		1787	['Pencil']	['Editorial markings']		['Passages underlined in red pencil appear in Vol. I on pages 1, 2, 7, 10, 16, 21, 66, 67, 69, 70, 71, 72, 76, 77, 79, 102, 103, 104, 113, 115, 117, 118, 120, 123, 126, 136, 139, 140, 146, 147, 148, 187, 190, 191, 193, 194, 196, 226; and in Vol. II on pages 33, 45, 46, 51, 196, and 197.']
440172	The history of Sir Roger and his son Joe.  In two volumes.  Vol. I. (Price six shillings bound.)		1757	['Ink']	['Words']	['v.2']	['On page 117, in the right-hand margin, three handwritten letters (maybe "Jui"?) have been scrubbed over/smeared with ink.']
440183	The eight volumes of letters writ by a Turkish spy, who liv'd five and forty years undiscover'd at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. Translated into Italian, from thence into English. And now published with a large historical preface and index to illustrate the whole. By the translator of the first volume.	Marana, Giovanni Paolo	1730	['Ink']	['Words']	['v.1']	['Between the index and the second full title page there is a handwritten list of character names inscribed on an inserted flyleaf.']
59364	Abstract. A character from life. In two volumes. Vol. I.		1797	['Ink']	['Words']	['v.2']	['A word in cursive, perhaps an inscription, partially covered by circulating library bookplate on front paste-down endpaper.']
105751	The wreath of friendship; or A return from India. A novel, in a series of letters. In three volumes. Vol. I.		1790	['Ink']	['Words']	['v.3']	['Much of final page of text has been cut away. Two layers of writing in ink, most of it crossed out, visible on verso. Partial transcription: "Ply her with [?] art [...] Purple [...] the Spear".']
266593	Secret memoirs of the late Mr. Duncan Campbel, the famous deaf and dumb gentleman. Written by himself, who ordered they should be publish'd after his decease. To which is added, an appendix, by way of vindication of Mr. Duncan Campbel, against that groundless aspersion cast upon him, that he but pretended to be deaf and dumb.	Campbell, Duncan	1732	['Pencil']	['Numbers', 'Words']		['On front free end paper']
300954	Miscellanea aurea: or, The golden medley. Consisting of I. A voyage to the mountains of the moon under the Aequator, or Parnassus reform'd. II. The fortunate shipwreck, or, a description of New Athens, being an account of the laws, manners, religion, and customs of that country; by Morris Williams, Gent. who resided there above twenty years. III. Alberoni ,or a vindication of that Cardinal. IV. The secret history of the amours of Don Alonzo, Duke of Lerma, Grandee of Spain. V. The Garden of Adonis, or love to no purpose; being above twenty copies of verses and love-letters, by a lady. VI. Mahomet no impostor, written in Arabick by Abdulla Mahumed Omar. VII. An account of bad and good women, ancient and modern. Among which is the story of the Spartan dame, the subject of Mr. Southern's play.  With several other epistolary essays in prose and verse: by Mr. Milton, the Lady W--- Mr. Philips, Mr. Killegrew, Author of the Chit Chat, and several others.		1720	['Pencil']	['Words', 'Numbers']		['On verso back fly paper. Reads "7x9 [max] plus gr[]".']
316107	The genuine letters of Mary Queen of Scots, to James Earl of Bothwell: found in his secretary's closet after his decease; and now in the possession of a gentleman of Oxford. Discovering the greatest and most secret transactions of her time. Translated from the French originals by Edward Simmonds, late of Christ's -Church College, Oxford. Never before made publick. To which is added remarks on each letter, with an abstract of her life. In a letter to the bookseller, from an unknown hand. The second edition. 	Mary	1726	['Pencil']	['Numbers']		['Prices the book for 12.50 gbp']
553887		Rowe, Elizabeth Singer	1700	['Pencil']	['Numbers']		['On title page. Possibly mathematical calculations.']
5427451	Love-letters between a certain late nobleman and the famous Mr. Wilson: discovering the true history of the rise and surprising grandeur of that celebrated Beau.		1723	['Ink']	['Numbers']		['On first page of preface and p. 2. Numbers have been partially cut off but appear to be mathematical calculations.']
104966	Euphemia. By Mrs. Charlotte Lennox. In four volumes. Vol I.	Lennox, Charlotte,	1790	['Pencil']	['Words']	['v.4']	['Located on pg.157', 'A melancholy (unreadable word)']
105310	The adventures of John of Gaunt, Duke of Lancaster. By James White, Esq. Author of Earl Strongbow, Conway Castle, &c. Vol. I.	White, James,	1790	['Pencil']	['Drawings']	['v.1']	['Drawings of 3 people located on pgs.84-85']
105449	The history of Charles Mandeville. In two volumes. A sequel to Lady Julia, by Mrs. Brooke. Vol. I.	Brooke, Frances,	1790	['Pencil']	['Words']	['v.1', 'v.2']	['v.1. "While it is possible I --- may disagree with the mode of ----- C. m---, or unite its to--, or must admire --- sincerity, plodding and forthright, and the ----- --- cover all of the ladies, worship them many long volumes."', 'v.2. "p.136 - interesting observation as to -------"', 'The multiple dashes are the illegible words in the marginalia']
105795	Persiana, the nymph of the sea. A novel. In three volumes. Vol. I.		1791	['Pencil']	['Reader markings']		['What look like "V"s and "1"s across the top margins of the first few pages of v.3']
105799	Romance of the forest: interspersed with some pieces of poetry. By the authoress of "A Sicilian romance," &c. In three volumes. Vol. I.	Radcliffe, Ann Ward,	1791	['Ink']	['Reader markings']	['v.2']	['Reader drew a bunch of lines in various places in the text. Is there a method to their madness???', 'Most of the markings are a vertical line in the margins with one or more horizontal lines going through it. There is also some underlining. There is less marginalia than v.1.']
106440	The history of the adventures of Joseph Andrews, and his friend Mr. Abraham Adams. Written in imitation of the manner of Cervantes, author of Don Quixote. By Henry Fielding, Esq. In two volumes. Vol I.	Fielding, Henry,	1791	['Pencil']	['Reader markings', 'Words']	['v.2']	['Located on pg.165.', 'There is a bracket in the margins.', 'An indistinguishable word is next to the bracket. It begins with the letter "f".']
106825	The vale of felicity, or, sylvan happiness: pourtrayed in a series of letters, moral and entertaining. By a lady. In two volumes. Vol. I.	Lady.	1791	['Ink']	['Words']	['v.2']	['Located on the half title page. Transcription: "Sylvan Hapyness his for before vice & access- And hath every honest heart will confess because he cannot do less-"']
196613	The expedition of Humphry Clinker. By the author of Roderick Random. In two volumes. Vol. I.	Smollett, T.	1790	['Words']	['Pencil']	['v.1']	['Transcription: "Tobias George Smollett"', 'On title page of v.1, right under "By the author of Roderick Random."']
3167542	The pleasing companion, a collection of fairy tales, calculated to improve the heart; the whole forming a system of moral precepts and examples, for the conduct of youth through life: containing Princess Hebe & Anguiletta, Graciosa and Percinet, Story of Finetta, Princess of Carpilona, Story of the white cat, Yellow dwarf, Pidgeon and dove, Young and handsome, Ornamented with elegant cuts. [note: following "youth through life" all commas were added by the cataloger for ease of reading]		1790	['Pencil']	['Numbers']		['Another arithmetic problem in pencil appears on recto of front free end paper.Numbers have been smudged and rendered illegible.']
59599	Dinarbas; a tale: being a continuation of Rasselas, Prince of Abissinia.	Knight, Ellis Cornelia,	1790	['Pencil']	['Words', 'Numbers']		['Transcription: "1st Edition"']
88231	The history of Miss Meredith: a novel. Dedicated by permission, to the most noble the Marchioness of Salisbury. By Mrs. Parsons. The third edition.	Parsons,	1791	['Pencil']	['Words', 'Numbers']		['Front endpaper attached to cover.', 'Transcription: "II 24.T 8/6". There is another word that cannot be deciphered.']
88716	The fate of Velina de Guidova. A novel. In three volumes. Vol I.	Radcliffe, Mary-Anne.	1790	['Pencil']	['Reader markings']	['v.1']	['Numerous instances of light pencil lines in the margins of the text of the novel that seemingly serve to highlight certain passages of the text.']
89527	The man of feeling.	Mackenzie, Henry,	1791	['Ink']	['Numbers']		['Located on title page.', 'Transcription: "1791"', 'Arabic version of the publication date in roman numerals, printed above.']
995147	The maid of Kent. Vol. I.		1790	['Pencil']	['Words']	['v.1']	['On first recto page: "27.50---1st edu---3 vols---Anon"']
105341	Elvina; a novel. In two volumes. Vol. I.		1792	['Crayon']	['Reader markings']	['v.1']	['Scribbles in what appear to be blue crayon on page 46.']
105347	Anna St. Ives: a novel. By Thomas Holcroft. Volume I.	Holcroft, Thomas,	1792		['Drawings']	['v.1']	['A zigzag line was drawn at the bottom of page 223 by applying pressure to the paper.']
106235	The female Werter. A novel. Translated from the French of M. Perrin. Vol. II.	Perrin, Pierre,	1792	['Ink']	['Words']	['v.2']	['The marginalia is located on the title page, but it is too faint to make out--most likely an inscription.']
107693	Hermione: or, the orphan sisters. A novel. In two volumes. Vol. I.	Lennox, Charlotte,	1791	['Pencil']	['Reader markings']	['v.2']	['The front endpaper and the half title page are filled with notes, sorted by page number and separated by a horizontal line.', 'Quote: "p. 144 - This is not very courteous to the rest of the audience."', 'In response to a passage marked in the text regarding "old English hospitality": "p. 216 - So there was an "old" even then!"', 'Quote: "p. 57 - This speaks volumes for the servant class."', 'Quote: "Aubrey is another favorite name"']
107716	The fair impostor. A novel. Vol I.		1792	['Ink']	['Editorial markings']	['v.3']	['The word "had" has been crossed out in the following part of a sentence of p.124: "had she had been my wife..."; Note: it is the second "had" that has been crossed out.']
107757	Man as he is. A novel. In four volumes. Volume I.	Bage, Robert,	1792	['Pencil']	['Reader markings']	['v.4']	['A bracket and a question mark on p.10.']
167109	The school for widows. A novel. In three volumes. By Clara Reeve, author of The Old English Baron, &c &c. Volume the first.	Reeve, Clara,	1791	['Pencil']	['Reader markings']	['v.2']	["Brackets, check marks, and X's marking passages"]
167109	The school for widows. A novel. In three volumes. By Clara Reeve, author of The Old English Baron, &c &c. Volume the first.	Reeve, Clara,	1791	['Pencil']	['Words']	['v.2']	['Located on rear pasted endpaper; Transcription: "[Illegible] Huntingdon Redford Hertford"']
4324025	The history of little Grandison. By M. Berquin, author of The Children's Friend.	Cambon,	1791	['Pencil']	['Reader markings']		['On front pasted down endpaper and recto of back free endpaper; mostly-erased scribbles that seem to include drawings, letters, and numbers.']
52916	Vancenza; or, the dangers of credulity. In two volumes. By Mrs. M. Robinson, authoress of the poems of Laura Maria, Ainsi va le monde, &c. &c. Volume I.	Robinson, Mary,	1792	['Pencil']	['Reader markings']	['v.1']	['The word "Perfection" has been underlined on pg.18.', 'There are connecting lines drawn in the margin on pg.82.']
6436279	Frederick and Alicia; or, the sorrows of love. A novel, in two volumes. Containing the character of an honourable gentleman, too well known by the nobility, and others. By the author of Lord Winworth, and several approved of publications. Vol. I.	Author of Lord Winworth.	1791	['Pencil']	['Reader Markings']	['v.1']	['Scribbles on recto of first free endpaper.']
86522	Anecdotes of the Delborough family. A novel. In five volumes. Vol. I. By Mrs. Gunning.	Gunning,	1792	['Pencil']	['Reader markings']	['v.5']	['On the front endpaper attached to the front cover the following marginalia is written in pencil: "II 6.20"']
86529	The fool of quality; or, the history of Henry Earl of Moreland. In five volumes. By Mr Brooke. Vol. I.	Brooke, Henry,	1792	['Ink']	['Reader markings']	['v.5']	['Happens throughout the volume; frequent maniculas, underlining']
88231	The history of Miss Meredith: A novel. Dedicated, by permission, to the most noble the Marchioness of Salisbury. By Mrs. Parsons.	Parsons,	1791	['Ink']			['Transcription: "secret"', 'Found on pg.136 of text.']
88239	The rock of Modrec; or, The legend of Sir Eltram: an ethical romance. Translated from an ancient British manuscript. Lately discovered among the ruins of an abbey in North Wales.		1792	['Pencil']	['Numbers']		['Transcription: "$15.00"; written in pencil and circled beneath the bookplate on front pasted-down endpaper. "#4053" is also written in pencil beneath the bookplate.']
88746	Tales, translated from the French of M. Marmontel. Consisting of Tales of an evening, and The honest Breton. Vol. I.	Marmontel, Jean François,	1792	['Ink']	['Numbers']	['v.1']	['Upper righthand corner of recto of title page; Transcription: "2.00"; might be price']
88976	Lady Jane Grey: An historical tale. In two volumes. Vol. I.		1791	['Ink']	['Words']	['v.2']	['Located on front cover.', 'Transcription: "Lady Jane Gray"']
89379	The recess; or, a tale of other times. By the author of the Chapter of accidents. Vol. I.	Lee, Sophia,	1792	['Pencil']	['Words']	['v.2']	['"Ladies laces cut--Cleopatra" found on p.204. This page appears to be deliberately dog-earred.']
989749	The works of Laurence Sterne. Complete in eight volumes. Containing, I. Tristram Shandy, and the political romance. II. Sentimental Journey, with the continuation. III. The Koran....IV. Letters....V. Sermons. With an account of the life and writings of the author. Volume the first.	Sterne, Laurence,	1790	['Pencil']	['Words']	['v.8']	['Found on p. 322, reading, "Bless us; and we shall be blessed"']
105292	Desmond. A novel, in three volumes. By Charlotte Smith. Volume I.	Smith, Charlotte Turner,	1792	['Pencil']	['Words']	['v.3']	['Found on pg. 241; Transcription: "postscripts"']
105332	Solyman and Fatima; or, the sceptic convinced. An eastern tale. By T. Wright.	Wright, T.,	1792	['Pencil']	['Words']		['Located on verso of back free end paper.', 'The words and letters are difficult to decipher because of the handwriting. Transcription: "B not yy nor nine U.e how A fool U B"']
105345	Memoirs of Mary, a novel. By Mrs. Gunning. In five volumes. Vol. I.	Gunning,	1793	['Pencil']	['Reader markings']	['v.3']	['The name "Marchioness of Stairs" is underlined on pg.41.']
105356	The noble enthusiast; a modern romance: in three volumes. Vol. I.		1792	['Pencil']	['Words']	['v.3']	['Upside down, filling a little more than half of the verso of the back free endpaper. "By a supposed [-------]". It appears to be the same poem as that on the endpaper attached to the back cover, with slight differences and written in messier handwriting that is now smudged and mostly illegible.']
105778	Celestina. A novel. In three volumes. By Charlotte Smith. Vol. I.	Smith, Charlotte Turner,	1791	['Pencil']	['Words']	['v.3']	['Located on page 101. The marginalia is comprised of two words, written above the name of the signature of the character writing a letter. The second word can\'t be deciphered, by the first word is "You".']
105984	Wanley Penson; or, the melancholy man: A miscellaneous history. In three volumes. Vol. I.	Sadler, Robert,	1792		['Reader markings']	['v.3']	['There is a mark in the margin on pg.320 that resembles a letter "T". It is unclear whether this mark is intentional and whether it was written in pencil or pen.']
106874	Fitzroy; or, impulse of the moment. A novel. In two volumes. By Maria Hunter. Vol. I.	Hunter, Maria.	1792	['Ink']	['Words']	['v.2']	['Several illegible words. Found on second free rear endpaper (recto).']
9911691503503681	Woman as she should be; or, memoirs of Mrs. Menville. A novel. In four volumes. By Mrs. Parsons, author of Errors of Education, Miss Meredith, and Intrigues of a Morning. Vol. I.	Parsons,	1793	['Pencil']	['Editorial markings']	['v.1']	['Found on full title page; Transcription: "Eliza" -- inserted between "Mrs." and "Parsons"']
1170560	The Child of Providence: a novel, in four volumes. Vol. I.		1792	['Ink']	['Words']	['v.4']	['Located in the back of volume 4. Hard to make out, but seems to describe impressions of the book. One legible portion reads, "a most interesting book"; another, on p . 232 reads "This is as complete novel as ever was"; "I say so THI[] my signature."']
1713627	The new Robinson Crusoe: an instructive and entertaining history. Translated from the French. In two volumes. Vol. I.	Campe, Joachim Heinrich,	1792	['Ink']	['Words']		['Located on back endpaper attached to back cover. Transcription: "B Book 1801"']
1800316	The expedition of Little Pickle; or, the pretty plotter.		1792	['Pencil']	['Words']		['Block of words written at bottom of p. 91 have faded and become illegible. Sentence begins "She was..."']
1800447	Emily: a novel. In three volumes. Vol. I.		1792	['Pencil', 'Reader markings']		['v.3']	['The beginning and end of the last paragraph of pg.190 of v.3 (the last page of the novel) is starred.']
72552	The adventures of Peregrine Pickle. In which are included, memoirs of a lady of quality. In four volumes  Vol. I.	Smollett, T.	1793	['Ink']	['Reader markings']	['v.4']	['Manicula and demarcation of text on p. 22, p.129']
72584	The minstrel; or, anecdotes of distinguished personages in the fifteenth century. In three volumes. Vol. I.		1793	['Pencil']		['v.3']	['Located on page 22. The word "is" in the phrase "In my father\'s grave is buried all my expectations" is crossed out, and the word "are" is written next to the phrase in the margin.']
992422	Cecilia, or memoirs of an heiress. By the author of Evelina. In five volumes. Vol: I.	Burney, Fanny,	1791	['Pencil']	['Words']	['v.1']	['Transcription: "Frances Burney"', 'This is the author of the novel.']
105358	Rosina: a novel. In three volumes. By the author of Delia, an interesting tale. In four volumes. Vol. I.	Pilkington,	1793	['Pencil']	['Editorial markings']	['v.2']	['"Without" underlined in the text; "within" written in the margin.']
106703	Juliana Ormeston: or, the fraternal victim. In two volumes. By Mrs. Harley, author of The Countess of Henebon; Castle of Mowbray; St. Bernard's Priory, &c. Vol. I.	Harley,	1793	['Pencil']	['Words']	['v.2']	['Notes completely covering front endpapers']
9912480913503681	Man as he is. A novel. In two volumes. Volume I.	Bage, Robert,	1793	['Pencil']	['Words']	['v.1']	['On p.34. Transcription: "Fielding"; On p.38. Transcription: "Butler"']
1800344	Frederica: or The memoirs of a young lady. A novel, in two volumes. By a Lady. Dedicated to Her Royal Highness the Dutchess of York. Vol. I.	Lady.	1792	['Pencil']	['Words']	['v.1']	['The writer has completed the phrase "impressed i generous Disposition" in the dedication, by writing an "n" following the i to make it "in" and then adding "your" to make the phrase "impressed in your generous Disposition"']
9931442723503681	The expedition of Humphry Clinker. By Tobias Smollet, M.D. With plates by T. Rowlandson. Vol. I.	Smollett, T.	1793	['Pencil']	['Reader markings']	['v.1']	['located on pg.37. The word "defective" is underlined.']
993696543503681	The works of Laurence Sterne. In ten volumes complete. Containing, I. The life and opinions of Tristram Shandy, gent. II. A sentimental journey through France and Italy. III. Sermons.---IV. Letters. With a life of the author, written by himself. Volume the first.	Sterne, Laurence,	1793	['Pencil']	['Reader markings']	['v.8']	['Two "x"s are written in the margin; second to last page of table of contents']
86640	The fool of quality; or, the history of Henry Earl of Moreland. In five volumes. By Mr Brooke. Vol. I.	Brooke, Henry,	1792	['Pencil']	['Reader markings']	['v.2']	['Scribble on part of text of page 155.']
88284	Belleville Lodge, a novel, in two volumes. Vol. I.		1793	['Pencil']	['Words']		['On verso of p.335. Largely illegible. Divided into three sections. Transcription of first section: "This is...d--- all...a....c---...is its...(p 171)"  Transcription of second section: "....is the first volume....dis--- and....second volume...."  Transcription of third section: "These...do not...with here...story is written this side..."']
88562	The hermit of Snowden: or, memoirs of Albert and Lavinia. Faithfully taken from the original manuscript, found in the hermitage, by the late Rev. Dr. L--- and Mr. ----.	Ryves, Elizabeth,	1793	['Pencil']	['Reader markings']		['Individual words underlined throughout book; see p. 137 for an example']
991066833503681	The packet: a novel. By Miss Gunning. Vol. I.	Gunning,	1794	['Pencil']	['Numbers']	['v.1']	['Transcription: "647"']
991068783503681	Herman of Unna: a series of adventures of the fifteen century. In which the proceedings of the secret tribunal under the emperors Winceslaus and Sigismond, are delineated, in two volumes. Written in German by Professor Kramer. Volume II.	Naubert, Benedikte,	1794	['Pencil']	['Words']	['v.2']	['On verso of p. 317, the last page of text. Very difficult to decipher because of faded and illegible letters: "One of the greatest blessings...the Reformation conferred on....the a---d of h---...retirement from the...no ...more...to...th-- a society....show...of the social feelings...render life ---able...Envy and Shall I...cries...the pie...of thouAs if there is a...to see m----ed for it is...if a...vi---....female ---ing...the...lively...of the bright...to a...him they are due..."']
9912178983503681	The emigrants, &c. or The history of an expatriated family, being a delineation of English manners, drawn from real characters, written in America, By G. Imlay, Esq. Author of The Topographical Description of its Western Territory.	Imlay, Gilbert,	1794	['Pencil']	['Words']		['Recto of front free endpaper. Transcription: "Salon 34333 gives only the London ed. of 1793 ---The first novel touching upon Kentucky. Jillsva, p.14".']
9912378843503681	The posthumous works of Ann Eliza Bleecker, in prose and verse. To which is added, a collection of essays, prose and poetical, by Margaretta V. Faugeres.	Bleecker, Ann Eliza,	1793	['Ink']	['Words']		['Located on p.263, section page for "Essays, in prose and verse. By Margaretta V. Faugeres." Transcription: "Cast your eyes beyond this" (last word may not be "this" as it is somewhat illegible).']
991940463503681	The man of feeling.	Mackenzie, Henry,	1793	['Pencil', 'Reader markings']			['Located on pg.152. A vertical line is drawn in the margin.']
9920036403503681	The life and extraordinary adventures of James Molesworth Hobart, alias Henry Griffin, alias Lord Massey, the Newmarket Duke of Ormond, &amp;c. Involving a number of well-known characters: together with a sketch of the early part of The Life of Doctor Torquid. By N. Dralloc.	Collard, John,	1794	['Pencil']	['Words']		['Found on title page; transcription: "John Collard (printed 2 vols same year)"; "look up" written beneath Latin epigraph']
9947381473503681	The confessions of James Baptiste Couteau, citizen of France, written by himself: and translated from the original French, by Robert Jephson, Esq. Illustrated with nine engravings. In two volumes. Vol. I.	Jephson, Robert,	1794	['Pencil']	['Words']	['v.2']	['Located on recto of first front free endpaper. Transcription: "H" (cursive); "F2"']
99725583503681	Herman of Unna: a series of adventures of the fifteenth century, in which the proceedings of the secret tribunal, under the emperors Winceslaus and Sigismond, are delineated. In three volumes. Written in German by Professor Kramer. Volume I.	Naubert, Benedikte,	1794	['Ink']	['Words']	['v.3']	['Transcription: "vol [] 3"']
99732503503681	The younger brother: a novel, in three volumes, written by Mr. Dibdin. Vol. I.	Dibdin, Charles,	1793	['Pencil']	['Numbers']	['v.1']	['Transcription: "[1793]"; written below publication information on full title page']
99763533503681	The citizen of the world: or, letters from a Chinese philosopher, residing in London, to his friends in the east.	Goldsmith, Oliver,	1794	['Ink']	['Words', 'Reader markings']		['There is an "x" in the margin, and the phrase "evd. priests" is written at the top of page 42.']
99863073503681	The mysteries of Udolpho, a romance; interspersed with some pieces of poetry. By Ann Radcliffe, author of The Romance of the Forest, etc. In four volumes. Vol. I.	Radcliffe, Ann Ward,	1794	['Pencil']	['Reader Markings']	['v.4']	['Found on p.357; Line marking off section of the text']
99863073503681	The mysteries of Udolpho a romance; interspersed with some pieces of poetry. By Ann Radcliffe, author of The Romance of the Forest, etc. In four volumes. Vol. I.	Radcliffe, Ann Ward,	1794	['Pencil']	['Reader markings']	['v.3']	['Found on p.157, 175, 177, and 422']
991064203503681	Maxims of gallantry, or the history of the Count de Verney. By G-E B-R.	Brewer, George,	1795	['Pencil']	['Words']		['Transcription: "George Brewer"; Location: Title page, above "By G---e B----r"']
991064283503681	Montalbert. A Novel. By Charlotte Smith. In Two Volumes. Vol. I.	Smith, Charlotte Turner,	1795	['Pencil']	['Words']	['v.2']	['In pencil on p. 45: "Montalbert"']
991066683503681	Robert and Adela: or, the rights of women best maintained by the sentiments of nature. In three volumes. Volume I.		1795	['Ink']	['Words']	['v.2']	['Found on pg. 288: "Thus we may see the women have their righ(t) yet they afford to all men much their delig(ht)."']
991077363503681	The royal captives: A fragment of secret history. Copied from old manuscript, by Ann Yearsley. Volume I.	Yearsley, Ann,	1795	['Pencil']	['Numbers']	['v.3']	['Front free endpaper. Subtraction equations, seem to be years. (e.g. 1820-1762 = 58, 58 + 24 = 82)']
9913549283503681	Audley Fortescue; or the victims of fraility. A novel. In two volumes. By Mr. Robinson. Vol. I.	Robinson, John,	1795	['Ink']	['Reader markings']		['On p. 5, reader crossed out the word "rate" and replaced with "Tear"; p. 6, reader inserted the word "wholly" and crossed out "only"; p. 12, reader crossed out "fortune" and replaced with "Fortescue"; p. 12, replaced "discussion" with "depression"; p. 16, inserted "this" between "of" and "romantic"; p. 46, replaced "force" with "frighten"']
9917151843503681	The travels of Cyrus. To which is annexed a discourse on the theology and mythology of the pagans. Translated from the French of M. Ramsay. A new edition.	Ramsay, Chevalier	1795	['Ink']	['Numbers']		['Slightly smudged, top left of front pastedown endpaper: "[3/6]"?']
9939713383503681	Anecdotes of Mary; or, The Good Governess. By the Author of The History of the Davenport Family.	H. S.	1795	['Ink']	['Drawings']		['Location: verso of last page of text; Description: circle with a line above it']
994381613503681	Memoirs of Planetes, or a sketch of the laws and manners of Makar. By Phileleutherus Devoniensis.	Northmore, Thomas,	1795	['Ink']	['Words']		['Transcription: "6 Days---Giles Dec 17th---Lowell 23d---J Lankester 29---Calver Jan 4 1796---Cornell 10---JB Tailer 16---Newson 22---Hayward 28---Roger Tiel 3d---Baynum 9th---R Lankester 13th---Denny 19th---Alexander 25th---Ridley March 2nd---Pain 9---Pain---Studd 20th:"']
9944020463503681	The royal captives: A fragment of secret history: Copied from an old manuscript, by Ann Yearsley.	Yearsley, Ann,	1795	['Pencil']	['Reader markings']		['On pgs. 181, 193. Brackets around paragraph, underlining.']
994665513503681	The Messiah, attempted from the German of Mr. Klopstock, by Joseph Collyer. In fifteen books.	Klopstock, Friedrich Gottlieb,	1795	['Ink']	['Numbers']		['"4" on first page of essay, "On Divine Poetry."']
99730413503681	Robert and Adela: or The rights of women best maintained by the sentiments of nature. In two volumes. Volume 1.		1795	['Pencil']	['Words']	['v.1']	['"I know not whose book this is" (on page 1)']
99753153503681	The sorcerer: a tale. From the German of Veit Weber.	Wäcter, Georg Philipp Ludwig Leonhard,d1762-1837.	1795	['Pencil']	['Numbers']		['On front pastedown endpaper: "217" and some scribbles.']
99870373503681	Count Roderic's Castle: or, gothic times, a tale. In two volumes. Vol. I.	Author of The carpenter's daughter.	1795	['Pencil']	['Words']	['v.2']	["Indecipherable except the word 'to', on back free endpaper."]
