id	title	author	date	a	b	2	3	5	6	7
ocm10847141 	Caroline Lismore: or, the errors of fashion. A tale. By Alicia Catherine Mant, author of Ellen: or, the young godmother.	Mant, Alicia Catherine	1815	['Author (text)']	['Generic/Descriptive']	['the author of the following memoirs']	['Introduction']	['Female']	['Female']	
ocm29104507 	Ellen: or, the young godmother. A tale for youth. By a young lady.	Mant, Alicia Catherine	1812	['Author (text)']	['Generic/Descriptive']	['By a young lady.']	['Title Page']	['Female']	['Female']	
ocm06925160 	The Albigenses, a romance. By the author of ""Bertram,"" a tragedy: ""Woman; or, pour et contre,"" &c.	Maturin, Charles Robert	1824	['Author (text)']	['Generic/Descriptive']	['I put forwards my present work with diffidence.']	['Preface']	['Indeterminate']	['Male']	
ocm06929107 	Fatal revenge ; or, the family of Montorio. A romance. By Dennis Jasper Murphy. In three volumes.	Maturin, Charles Robert	1807	['Author (text)']	['Proper name']	['Dennis Jasper Murphy.']	['Preface']	['Male']	['Male']	['Author uses a pseudonym.']
ocn810531182	Women; or, pour et contre. A tale. By the author of ""Bertram,"" &c.		1818	['Author (paratext)']	['Generic/Descriptive']	['The Author.']	['Dedication']	['Indeterminate']	['Male']	["I have the honor to be, Madam, Your Ladyship's grateful and obedient servant, The Author."]
ocn271241011	Laura; or, the influence of a kiss. Bij A. H. Geszner. Translated from the German.	Meltzer, Adolph Heinrich	1796	['Author (paratext)']	['Proper name']	['By Aldo Henrich Geszner.']	['Dedication']	['Male']	['Male']	['Author claim is a pseudonym for Meltzer, Adolph Heinrich, (1761-1807).']
ocm02060360 	The asylum; or, Alonzo and Melissa. An American tale, founded on fact. By I. Mitchell.	Jackson, Daniel	1811	['Author (text)']	['Generic/Descriptive']	['The author.']	['Preface']	['Male']	['Male']	
ocm09838110 	Mrs. Leicester's school: or, the history of several young ladies, related by themselves.	Lamb, Charles	1810	['Author (text)']	['Initials']	['M. B.']	['Dedication']	['Female']	['Female']	
ocm06959518 	Zenobia, queen of Palmyra. A narrative, founded on history. In two volumes. By the author of patriarchal times. Vol. I.	O\'Keeffe, Adelaide	1824	['Author (text)']	['Reference to other works']	['By the author of patriarchal times.']	['Title Page']	['Indeterminate']	['Female']	
ocm04300840 	The misfortunes of Elphin. By the author of Headlong Hall.	Peacock, Thomas Love	1829	['Author (text)']	['Refrence to other works']	['By the author of Headlong Hall.']	['Title Page']	['Indeterminate']	['Male']	
ocm08438237 	Headlong Hall.	Peacock, Thomas Love	1816	['Author (paratext)']	['Proper name']	['Eclectic Review.']	['Front']			
ocm02494528 	Maid Marian. By the author of Headlong Hall.	Peacock, Thomas Love	1822	['Author (text)']	['Reference to other works']	['By the author of Headlong Hall.']	['Title Page']	['Indeterminate']	['Male']	
ocm06968795 	Nightmare Abbey: by the author of Headlong Hall.	Peacock, Thomas Love	1818	['Author (text)']	['Reference to other works']	['by the author of Headlong Hall']	['Title Page']	['Indeterminate']	['Male']	
ocm13440754 	The adventures of the six princesses of Babylon, in their travels to the temple of virtue: an allegory. Dedicated, by permission, to her Royal Highness the Princess Mary.	Peacock, Lucy	1785	['Author (text)']	['Generic/Descriptive']	['The author of the following pages begs leave to offer her great thanks[...]']	['To the Subscriber']	['Female']	['Female']	
ocm10503613 	The Gil Blas of the revolution. By L. B. Picard. In three volumes. Vol. I.	Picard, L.-B	1825	['Author (text)']	['Proper name']	['L. B. Picard.']	['Title Page']	['Indeterminate']	['Male']	
ocm14032243 	Don Sebastian; or, the house of Braganza. An historical romance. In four volumes. By Miss Anna Maria Porter. Author of the Hungarian brothers.	Porter, Anna Maria	1809	['Author (text)']	['Proper name', 'Reference to other works']	['By Miss Anna Maria Porter. Author of the Hungarian brothers.']	['Title Page']	['Female']	['Female']	
ocm03596752 	The fast of St. Magdalen, a romance. By Miss Anna Maria Porter.	Porter, Anna Maria	1818	['Author (text)']	['Proper name']	['Miss Anna Maria Porter']	['Title Page']	['Female']	['Female']	
ocm06989179 	Honor O'Hara. A novel. In three volumes. By Miss A. M. Porter, author of ""The Hungarian brothers,"" ""The recluse of Norway,"" &c. &c. &c.	Porter, Anna Maria	1826	['Author (paratext)']	['Proper name']	['Esher, August, 1826.']	['Preface']	['Indeterminate']	['Unknown']	
ocm06977684 	The Hungarian Brothers. By Miss Anna Maria Porter. In three vols.	Porter, Anna Maria	1807	['Author (paratext)']	['Generic/Descriptive']	["In consequence of the author's sudden indisposition, the preface is written by a friend."]	['Preface']	['Indeterminate']	['Unknown']	
ocm01336923 	The Knight of St. John, a romance, by Miss Anna Maria Porter. Author of ""the recluse of Norway,"" &c. &c. &c.	Porter, Anna Maria	1817	['Author (text)']	['Proper name']	['By Miss Anna Maria Porter']	['Title Page']	['Female']	['Female']	['Author is referred to both by proper name and her other works.']
ocm06977863 	The lake of Killarney: a novel, in three volumes. By Anna Maria Porter, author of Octavia, Walsh Colville, &c. &c.	Porter, Anna Maria	1804	['Author (text)']	['Proper name']	['By Anna Maria Porter, author of Octavia, Walsh Colville, &c. &c.']	['Title Page']	['Female']	['Female']	['Author is referred to both by her proper name and by reference to her other works.']
ocm49835584 	Octavia. By Anna Maria Porter. In three volumes.	Porter, Anna Maria	1798	['Author (text)']	['Proper name']	['by Anna Maria Porter.']	['Title Page']	['Female']	['Female']	['The ""Miss"" before Porter\'s name common in her signature on other works, is absent here.']
ocm06972377 	The recluse of Norway. By Miss Anna Maria Porter.	Porter, Anna Maria	1814	['Author (paratext)']	['Proper name']	['Anna Maria Porter.']	['Dedication']	['Female']	['Female']	
ocm06976739 	Roche-Blanche; or, the hunters of the Pyrenees. A romance. By Miss Anna Maria Porter, author of ""the village of Mariendorpt,"" &c.	Porter, Anna Maria	1822	['Author (text)']	['Proper name']	['Of your grateful humble servant, Anna Maria Porter']	['Dedication']	['Female']	['Female']	
ocm06972448 	The village of Mariendorpt. A tale. By Miss Anna Maria Porter, author of The fast of St. Magdalen, Knight of St. John, &c. &c. &c.	Porter, Anna Maria	1821	['Author (text)']	['Proper name']	['By Miss Anna Maria Porter. Author of The fast of St. Magdalen, Knight of St. John, &c. &c. &c.']	['Title Page']	['Female']	['Female']	
ocm63548219 	The village of Mariendorpt. A tale. By Miss Anna Maria Porter, author of The fast of St. Magdalen, Knight of St. John, &c. &c. &c.	Porter, Anna Maria	1821	['Author (text)']	['Proper name']	['By Miss Anna Maria Porter']	['Title Page']	['Female']	['Female']	['Author is referred to both by her previous works and by her proper name.']
ocm47896198 	Manfrone; or, the one-handed monk. A romance. In four volumes. By Mary Anne Radcliffe, author of The mysterious Baron, &c. &c. Second edition. Vol. I.	Radcliffe, Ann Ward	1819	['Author (text)']	['Proper name']	['By Anne Radcliffe']	['Title Page']	['Female']	['Female']	
ocm05062980 	A Sicilian romance. By the authoress of The castles of Athlin and Dunbayne. In two volumes. Volume I.	Radcliffe, Ann Ward	1790	['Author (text)']	['Generic/Descriptive']	['[...]which[...]I have arranged in the following pages.']	['Preface']	['Indeterminate']		['Claim is likely by a fictional character.']
ocm27442362 	Destination: or, memoirs of a private family by Clara Reeve, author of ""The old English baron,"" &c. &c.	Reeve, Clara	1799	['Author (text)']	['Proper name']	['by Clara Reeve, author of ""The old English baron,"" &c. &c.']	['Title Page']	['Female']	['Female']	['Author is referred to both by her proper name and by her other works."']
ocm24619819 	The old English baron: a gothic story. By Clara Reeve. A new edition.	Reeve, Clara	1784	['Author (paratext)']	['Proper name']	['Madam, your most obliged humble servant, Clara Reeve.']	['Dedication']	['Female']	['Female']	
ocm48799180 	Angelina. A novel. In three volumes. By Mary Robinson, author of Vancenza; The widow; Walsingham; Hubert de Sevrac; Natural daughter; The Sicilian lover; Sappho, &c. &c. Third Edition. Vol. I.	Robinson, Mary	1813	['Author (text)']	['Proper name']	['Mary Robinson']	['Title Page']	['Female']	['Female']	['Author is referred to both by her previous works as well as her proper name.']
ocm07021553 	Hubert de Servac, a romance, of the Eighteenth century; by Mary Robinson, author of Poems, Angelina, The Sicilian lover, The widow, &c. &c. &c. In three volumes, vol. I.	Robinson, Mary	1796	['Author (text)']	['Proper name']	['by Mary Robinson, author of Poems, Angelina, The Sicilian lover, The widow, &c. &c. &c.']	['Title Page']	['Female']	['Female']	['Authorship also indicated by reference to other works.']
ocm50543021 	The natural daughter. With portraits of the Leadenhead family. A novel. By Mrs. Robinson, author of poems, Walsingham, The false friend, &c. &c. &c.	Robinson, Mary	1799	['Author (text)']	['Proper name']	['Mrs. Robinson, author of poems, Walsingham, The False Friend [...]']	['Title Page']	['Female']	['Female']	
ocm07020267 	Walsingham; or, the pupil of nature. A domestic story. By Mary Robinson, author of Angelina--Hubert de Sevrac--The widow--Vancenza, &c. &c. &c. In four volumes. Vol. I.	Robinson, Mary	1797	['Author (text)']	['Proper name']	['By Mary Robinson, author of Angelina--Hubert de Sevrac--The widow--Vancenza, &c. &c. &c.']	['Title Page']	['Female']	['Female']	['Authorship also indicated by reference to other works']
ocm07026767 	The children of the abbey: a tale. In five volumes. By Regina Maria Roche. A new edition with plates. Vol. I.	Roche, Regina Maria	1807	['Author (text)']	['Proper name']	['By Regina Maria Roche']	['Title Page']	['Female']	['Female']	
ocm07026880 	Contrast. In three volumes. By Regina Maria Roche, author of the Children of the abbey; Discarded son; Vicar of Landsdown; Bridal of Dunamore; Tradition of the castle; Castle chapel, &c. &c.	Roche, Regina Maria	1828	['Author (paratext)']	['Proper name']	["I remain, with profound respect, Madam, your royal highness's most obedient and devoted humble servant, Regina Maria Roche."]	['Dedication']	['Female']	['Female']	
ocm07032000 	The Munster cottage boy. A tale. In four volumes. By Regina Maria Roche, author of The children of the abbey, Trecothick bower, Monastery of St. Columb, &c. &c.	Roche, Regina Maria	1820	['Author (text)']	['Proper name']	['By regina Maria Roche, author of The children of the abbey, Trecothick bower, Monastery of St. Columb, &c. &c.']	['Title Page']	['Female']	['Female']	['Authorship also indicated by reference to other works.']
ocn482476225	Nocturnal visit. A tale. In four volumes. By Maria Regina Roche, author of The Children of the Abbey, Maid of the Hamlet, Viacar of Lansdowne, and Clermont.	Roche, Regina Maria	1800	['Author (epigraph)']	['Proper name']	['Shakespeare.']	['Title Page']	['Male']	['Male']	
ocm10448517 	Trecothick Bower ; or, the lady of the west country. A tale. In two volumes. By Regina Maria Roche, author of The children of the abbey; Discarded son; Houses of Osma and Almeria; Monastery of St. Colomb; Vicar of Lansdowne, &c. &c.	Roche, Regina Maria	1816	['Author (text)']	['Proper name']	['By Regina Maria Roche, author of the children of the abbey; dicarded son; houses of osma and almeria; monastery of st. colomb; vicar of lansdowne, &c. &c.']	['Title Page']	['Female']	['Female']	['Author is referred to both by her proper name and previous works.']
ocn482470676	The vicar of Lansdowne; or country quarters. In two volumes. By Regina Maria Roche, author of The Children of the Abbey, Maid of the Hamlet, Clermont, &c.	Roche, Regina Maria	1802	['Author (text)']	['Generic/Descriptive']	['[...]do not cruelly crush the flattering hope, and stifle my poor bantlin on its first struggles into life.']	['Other']	['Indeterminate']	['Female']	
ocm18056772	The balance of comfort; or the old maid and married woman. A novel. In three volumes. By Mrs. Ross, author of The marchioness, The cousins, Family estate, Modern Calypso, Paired-not matched, Strangers of Lindenfeldt, France and England, &c.	Ross	1817	['Author (text)']	['Proper name']	['By Mrs. Ross']	['Title Page']	['Female']	['Female']	['Author is referred to both by her proper name and by her previous works.']
ocm07027666 	The marchioness!!! Or, ""the matured enchantress."" In three volumes. By Lady ---	Ross	1813	['Author (text)']	['Generic/Descriptive']	['By Lady ---']	['Title Page']	['Female']	['Female']	
ocm13310562 	Ringstead abbey; or, the stranger's grave. With other tales. By J. A. Sargant, author of ""A life of Archbishop Cranmer,"" &c. &c.	Sargant, J. A	1830	['Author (paratext)']	['Proper name']	['[...] by her faithful and humble servant, J. A. Sargant']	['Title Page']	['Indeterminate']	['Female']	
ocn892596217	Bardouc; or, the goat-herd of Mount Taurus: an eastern tale. Translated from the French of Adrien de Sarrazin.	Sarrazin, Adrien de	1815	['Author (text)']	['Generic/Descriptive']	['...the physician began a story which I now give to the public.']	['Introduction']	['Indeterminate']	['Male']	
ocm50917140 	Thornton abbey: a series of letters on religious subjects. Vol. I.	Satchel, John	1806	['Author (paratext)']	['Proper name']	['Well-wisher, Andrew Fuller.']	['Preface']	['Male']	['Male']	
ocm07032578 	Winter tales, or European nights entertainments by Maria Scott.	Scott, Maria	1825	['Editor (text)']	['Initials']	['M.S.']	['To the reader']	['Female']	['Female']	
ocm38981912 	The fortunes of Nigel. By the author of ""Waverly, Kenilworth,"" &c.	Scott, Walter	1822	['Author (paratext)']	['Proper name']	['Very sincerely and affectionately yours, &c. &c. Cuthbert Clutterbuck']	['Introduction']	['Male']	['Male']	['Authorship claim is made by a fictional character.']
ocn191257087	The fortunes of Nigel. by the author of ""Waverley, Kenilworth,"" &c.	Scott, Walter	1822	['Author (paratext)']	['Proper name']	['Very sincerely and affectionately yours, &c. &c. Cuthbert Clutterbuck']	['Introduction']	['Male']		['Authorship claim is made by a fictional character.']
ocm25074779 	The fortunes of Nigel. By the author of ""Waverly,"" ""Kenilworth,"" etc.	Scott, Walter	1822	['Author (paratext)']	['Proper name']	['Very sincerely and affectionately yours, &c. &c. Cuthbert Clutterbuck']	['Introduction']	['Male']	['Male']	['Authorship claim is made by a fictional character.']
ocm04635045 	The fortunes of Nigel, a romance, by the author of Waverley, Ivanhoe, &c. In two volumes. Vol. I.	Scott, Walter	1822	['Author (paratext)']	['Proper name']	['Cuthbert Clutterbuck.']	['Introduction']	['Male']		['Claim is by a fictional character.']
ocn265013947	Siberian anecdotes, a novel. In three volumes. Containing real histories and living characters.		1783	['Author (text)']	['Generic/Descriptive']	['The Knez obligingly entered on the account which he had promised to give them.']	['Front']	['Male']	['Unknown']	['Author claim is by a fictional character.']
ocm08634631 	The ruling passion. A comic story, of the sixteenth century. Revived, revised, and edited, by Philip Francis Sidney, author of ""The hermit in York,"" and various other popular works.	Sidney, Philip Francis	1821	['Editor (text)']	['Proper name']	['Revived, revised, and edited by Philip Francis Sidney, author of ""The hermit in York,"" and various other popular works.']	['Title Page']	['Male']	['Male']	['Author is referred to both by his previous works and his proper name."']
ocm07075573 	The banished man. A novel. By Charlotte Smith. In four volumes. Volume I.	Smith, Charlotte	1794	['Author (paratext)']	['Generic/Descriptive']	['Author.']	['To the reader']	['Indeterminate']	['Female']	['The author records a conversation between ""Author"" and ""Friend""."']
ocm07075706 	Celestina. A novel. In four volumes. By Charlotte Smith. Vol. I.	Smith, Charlotte	1791	['Author (text)']	['Proper name']	['By Charlotte Smith.']	['Title Page']	['Female']	['Female']	
ocm07075724 	Desmond. A novel, in three volumes. By Charlotte Smith. Volume I.	Smith, Charlotte	1792	['Author (text)']	['Proper name']	['By Charlotte Smith.']	['Title Page']	['Female']	['Female']	
ocm07085107 	Emmeline, the orphan of the castle. By Charlotte Smith. In four volumes. Vol. I.	Smith, Charlotte	1788	['Author (text)']	['Proper name']	['By Charlotte Smith']	['Title Page']	['Female']	['Female']	
ocm07075758 	Ethelinde, or the recluse of the lake. By Charlotte Smith. In five volumes. Vol. I.	Smith, Charlotte	1789	['Author (paratext)']	['Proper name']	["Your Royal Highness's most obliged and devoted servant, Charlotte Smith."]	['Dedication']	['Female']	['Female']	
ocm65625364 	A family story, in three volumes. By Mr. Smith. Vol. I.	Smith	1800	['Author (text)']	['Proper name']	['By Mr. Smith']	['Title Page']	['Male']		
ocm31393385 	The Letters of a solitary wanderer: containing narratives of various description. By Charlotte Smith. Vol. I.	Smith, Charlotte	1800	['Author (paratext)']	['Proper name']	['Charlotte Smith']	['Preface']	['Female']	['Female']	
ocm06883452 	Marchmont: a novel. By Charlotte Smith. In four volumes. Vol. I.	Smith, Charlotte	1796	['Author (text)']	['Proper name']	['By Charlotte Smith.']	['Title Page']	['Female']	['Female']	
ocn877490859	Montalbert. A novel. By Charlotte Smith. In three volumes. Vol. I.	Smith, Charlotte	1795	['Author (text)']	['Proper name']	['By Charlotte Smith.']	['Title Page']	['Female']	['Female']	
ocm24584830 	Montalbert a novel. By Charlotte Smith. In two volumes. Vol. I.	Smith, Charlotte	1795	['Author (text)']	['Proper name']	['By Charlotte Smith.']	['Title Page']	['Female']	['Female']	['Proper name']
ocn228749189	The old manor house. A novel, in four volumes. By Charlotte Smith. Vol. I.	Smith, Charlotte	1793	['Author (text)']	['Proper name']	['By Charlotte Smith.']	['Title Page']	['Female']	['Female']	
ocn913379713	The romance of real life. By Charlotte Smith. In three volumes. Vol. I.	Smith, Charlotte	1787	['Editor (text)', 'Translator (text)']	['Proper name']	['By Charlotte Smith']	['Title Page']	['Female']	['Female']	
ocn252091768	The wanderings of Warwick. By Charlotte Smith.	Smith, Charlotte	1794	['Author (text)']	['Proper name']	['By Charlotte Smith.']	['Title Page']	['Female']	['Female']	
ocm00965816 	Tales of terror; with an introductory dialogue.		1801	['Author (text)']	['Generic/Descriptive']	['Author.']	['Introductory dialogue']	['Indeterminate']	['Male']	['Introductory dialogue is a dramatic dialogue written in verse between AUTHOR and FRIEND.']
ocm00742172 	Tales of wonder; written and collected by M. G. Lewis, Esq. M.P. author of the monk, castle spectre, love of gain, &c. In two volumes.	Lewis, M. G	1801	['Author (text)']	['Proper name']	['Written and collected by M. G. Lewis, Esq. M.P.']	['Title Page']	['Male']	['Male']	['Also referred to as author of other works : author of the monk, castle spectre, love of gain, &c.']
ocm13379341 	The vallies; or, scenes and thoughts from secluded life.	Tempest, Basil	1827	['Editor (text)']	['Generic/Descriptive']	['On perusing the transcript which I have made of some portion of the contents, that your wishes, with regard both to the revision and the arragnement of the papers[...]']	['Preface']	['Indeterminate']	['Unknown']	
ocm09930143 	The life of Pill Garlick; rather a whimsical sort of fellow.	Temple, Edmond	1813	['Author (text)']	['Proper name']			['Male']	['Male']	
ocn187451781	The Rockite, an Irish story. By Charlotte Elizabeth, author of Osric, The system, Consistency, &c. &c.	Charlotte Elizabeth	1829	['Author (text)']	['Proper name']	['By Charlotte Elizabeth']	['Title Page']	['Female']	['Female']	
ocm70516068 	Characters at Brighton. A novel. In four volumes. By Anne Trelawney, author of the offspring of mortimer, &c. &c.	Trelawney, Anne	1808	['Author (text)']	['Proper name']	['By Anne Trelawney, author of the offspring of mortimer, &c. &c.']	['Title Page']	['Female']	['Female']	['Author is also referred to by her previous works.']
ocm10377134 	The vagabond. A novel. By George Walker. Dedicated to the Lord Bishop of Landaff. First American, from the fourth English edition, with notes.	Walker, George	1800	['Author (paratext)']	['Proper name']	['George Walker.']	['Dedication']	['Male']	['Male']	['Proper name']
ocm01180901 	Cottage on the cliff,&#xA0;a sea side story, by Catherine G. Ward, authoress of the mysterious marriage; family portraits; rose of Claremont: poems &c. &c.	Ward, Catherine G	1823	['Author (text)']	['Proper name']	['by Catherine G. Ward, authoress of---the rose of claremont,---the mysterious marriage,---family portraits,--- &c. &c. &c.']	['Title Pages']	['Female']	['Female']	['Author is referred to both by proper name and previous works.']
ocn187453083	The fisher's daughter. Or the wanderings of Wolf, and the fortunes of Alfred, being the sequel to that highly popular and admired work The Cottage on the Cliff. By Mrs. Catherine G. Ward. Authoress of the Mysterious Marriage, Family Portraits, Orphan Boy, Cottage on the Cliff, Poems, &c.	Ward, Catherine G	1824	['Author (text)']	['Proper name']	['by Mrs. Catherine G. Ward']	['Title Page']	['Female']	['Female']	['Proper name', 'Reference to other works']
ocm22774772 	The forest girl, or the mountain hut: an original and interesting tale by Catherine G. Ward. Authoress of The mysterious marriage, Cottage on the cliff, The fisher's daughter, The thorn, &c. &c.	Ward, Catherine G	1826	['Author (text)']	['Proper name']	["By Catherine G. Ward, authoress of The mysterious marriage, Cottage on the cliff, The fisher's daughter, &c. &c."]	['Letter-press title page']	['Female']	['Female']	['Authorship also indicated by reference to other works.']
ocm21618027 	The advantages of education; or the history of Maria Williams. A tale for very young ladies. In two volumes. By the author of A gossip's story, A tale of the times, &c.	West, Jane	1803	['Author (text)']	['Generic/Descriptive']	["As the author's design in composing the following pages[...]"]	['Title Page']	['Female']	['Female']	
ocm43388336 	The Swiss family Robinson; or, adventures of a father and mother and four sons in a desert island: the genuine progress of the story forming a clear illustration of the first principles of natural history, and many branches of science which most immediately apply to the business of life. To which are added, notes of reference, explanatory of the subjects treated of. With plates, and a map of the island. Fifth edition.	Wyss, Johann David	1824	['Editor (text)']	['Generic/Descriptive']	['I have presented the public with the part I had in my possession, of the journal of the Swiss pastor[...]']	['Postscript']	['Indeterminate']	['Unknown']	
428936	Daphnis: A Poetrical, Paftoral Novel. Tranflated from the German of Mr. Gessner, The celebrated Author of the Death of Abel. By an English Gentleman, who refided feveral Years at Hamburgh. To which is prefixed, a Prefatory Difcourfe on the Origin and Ufe of Pastoral Poetry.	Gessner, Salomon	1776	['Author (text)']	['Reference to other works']	['Mr. Gessner, The celebrated Author of the Death of Abel.']	['Title Page']	['Indeterminate']	['Male']	
429311	The blossoms of morality; intended for the amusement and instruction of young ladies and gentlemen. By the editor of The looking-glass for the mind. With forty-seven cuts, designed and engraved by I. Bewick. The fifth edition.	Johnson, R.	1810	['Author (text)']	['Reference to other works']	['By the editor of The looking-glass for the mind']	['Title Page']	['Indeterminate']		
429368	Rural poems. Translated from the original German, of M. Gesner.	Gessner, Salomon	1796	['Author (text)']	['Generic/Descriptive']	['if Mr. Gesner has not thought proper to write in any kind of measured verse, the want of it is abundantly made up, by the harmony of his periods, the conciseness, the elegance, and the simplicity of his style.']	['Preface']	['Male']	['Male']	
429935	Caroline: or, the history of Miss Sedley. By a young lady. In two volumes. Vol. I.	Young lady	1787	['Author (text)']	['Generic/Descriptive']	['By a young lady']	['Title Page']	['Female']	['Unknown']	
429975	Stellins; or, the new Werter. In two volumes. Vol. I		1793	['Author (text)']		['"..he [the compiler] took it upon himself ... thus collecting all his letters and forming them into an exact series of events. Such has been the motive of this publication (v.1, vi)']	['Letter']	['Male']	['Unknown']	
430516	The rise and surprising adventures of Donald M'Gregor. A  novel. Vol. I. The second edition.		1765	['Author (text)']	['Generic/Descriptive']	['I sit down to write the history of a man possessed of large estates in more kingdoms than one...']	['Chap. 1']	['Indeterminate']	['Unknown']	
430658	The english merchant: or the fatal effects of speculation in the funds: a novel, by Thomas Bolas. In two volumes. Vol. I.	Bolas, Thomas	1795	['Author (paratext)']	['Proper name']	['I have the honor to be, gentlemen, your most obedient very humble servant, Thomas Bolas.']	['Dedication']	['Male']	['Male']	
430719	The new novelist; or, entertaining chronicle. Containing the works of the most eminent authors, admired for their literary production.		1795	['Author (text)']	['Generic/Descriptive']	['Containing the works of the most eminent authors,']	['Title Page']	['Indeterminate']		
430720	The shepherdess of Aranville: a romance.  Translated from the French of M. Liomin.  And dedicated by permission to her Royal Highness the Duchess of York.	Liomin, Louis-Augustin	1794	['Author (paratext)']		["The preservation, honor, and happiness of this name, shall ever form the most ardent wish of, Your Royal Highness's most obedient, and devoted humble servant, S. Beckwith."]	['Dedication']	['Indeterminate']	['Unknown']	
430778	Roman stories: or, the seven wise mistresses of Rome. Containing seven days entertainment in many pleasant and witty tales or stories. Wherein the treachery of evil counsel is discover'd, the innocence of harmless virgins clear'd, and the wisdom of seven women display'd; being a full account of all that has been written on the subject. Translated from the Italian, and embellish'd with many cuts. The twenty:first edition.	Howard, Thomas	1700	['Author (text)']	['Proper name']	["So this book is humbly offer'd to the perusal of the candid reader, by Tho. Howard."]		['Male']	['Unknown']	
430787	The labyrinths of life. A novel. By the author of Excessive sensibility, and Fatal follies. In four volumes. Vol. I.	Pigott, Harriet	1791	['Author (paratext)']	['Generic/Descriptive']	["Madam, Your Grace's most obedient, humble servant, the author."]		['Indeterminate']	['Unknown']	
430829	Love in excess; or the fatal enquiry, a novel.  Part the first.  By Mrs. Haywood.  The third edition corrected.	Haywood, Eliza Fowler	1721	['Author (paratext)']	['Generic/Descriptive']	['By an unknown hand, to the most ingenious Mrs. Haywood, on her novel [...]']	['Letter']			
431003	The history of Eliza. Written by a friend. In two volumes. Vol. I.	Friend	1767	['Author (text)']	['Generic/Descriptive']	['Written by a friend']	['Title Page']	['Indeterminate']	['Female']	
431005	The history of Charlotte Villars: a narrative founded on truth. Interspersed with a variety of incidents, instructive and entertaining.	Mukins, Isaac	1756	['Author (text)']	['Proper name']	["Permit me to request your acceptance of these memoirs, the first essay of my pen [...] give me leave to subscribe myself, with the most profound respect, my lord, your lordship's most devoted, and most obedient, humble servant, Isaac Mukins."]	['Dedication']	['Male']	['Male']	
431007	The new Clarissa: a true history. By Madame de Beaumont. Volume the first.	Leprince de Beaumont	1769	['Author (text)']	['Proper name']	['By Madame de Beaumont']	['Title Page']	['Female']	['Female']	
431311	The adventures of a hackney coach. The third edition corrected.		1781	['Author (text)']	['Generic/Descriptive']	['When a genius the most powerful guided the pen that solicits your patronage for the following pages [...]']	['Dedication']			
431313	The horrors of Oakendale abbey. By the author of Elizabeth.	Carver	1797	['Author (text)']	['Reference to other works']	['By the author of Elizabeth']	['Title Page']	['Indeterminate']	['Female']	
431356	The frolics of fancy, a familiar epistle, characteristic of Tristram Shandy, to Charles Reynolds, Esq; by Rowley Thomas. Second edition, with large additions.	Thomas, Rowley	1785	['Publisher (text)']		['Printed for the author, by J. Eddowes.']	['Title Page']	['Indeterminate']	['Unknown']	
431370	The life of Cassem, the son of Hamid, a noble Arabian.  Translated from an Oriental manuscript.		1787	['Author (text)']	['Proper name']	["B. Bryant's [...] Cassem the son of Hamid"]	['']			
431897	The child of woe. A novel. By Mrs. Elizabeth Norman. In three volumes. Vol. I.	Norman, Elizabeth	1789	['Author (text)']	['Proper name']	['By Mrs. Elizabeth Norman']	['Title Page']	['Female']	['Female']	
431923	The history of Sir Charles Grandison. In a series of letters published from the originals, by the editor of Pamela and Clarissa. In seven volumes. Vol. I	Richardson, Samuel	1754	['Editor (text)']		['The editor of the following letters takes leave to observe that he has now, in this publication, completed the plan...']	['Preface']	['Male']	['Male']	
431941	Euphrosyne : or, amusements on the road of life. By the author of the spiritual Quixote. The second edition. With large additions, from the tusculan vase at bath-easton, &c.	Graves, Richard	1776	['Author (text)']	['Generic/Descriptive']	['obedient humble servant, the author']	['Dedication']	['Indeterminate']	['Male']	
432037	Memoirs of a certain island adjacent to the kingdom of Utopia. Written by a celebrated author of that country. Now translated into English. Vol. I. The second edition.	Haywood, Eliza Fowler	1726	['Author (text)']	['Generic/Descriptive']	['Written by a celebrated author of that country.']	['Title Page']	['Indeterminate']	['Unknown']	
432067	Canterbury tales for the year 1797. By Harriet Lee.	Lee, Harriet	1797	['Author (paratext)']	['Generic/Descriptive']	['H.L.']	['Conclusion']			
432069	Cecilia, or memoirs of an heiress. By the author of Evelina. The fourth edition. In five volumes. Vol. I.	Burney, Frances	1784	['Author (text)']	['Generic/Descriptive']	['The indulgence shewn by the Public to EVELINA, which, unpatronized, unaided, and unowned, past through Four Editions in one Year, has encouraged its Author to risk this SECOND attempt.', 'The animation of sucess is too universally acknowledged, to make the writer of the following sheets dread much censure of temerity.']	['Advertisement']	['Indeterminate']	['Female']	
432071	Camilla: or, a picture of youth. By the author of Evelina and Cecilia. In five volumes. Vol. I.	Burney, Frances	1796	['Author (paratext)']	['Proper name']	["Your majesty's most obedient, most obliged, and most dutiful servant, F. d'Arblay."]	['Dedication']		['Female']	
432074	The reverie: or, a flight to the paradise of fools. Published by the editor of The adventures of a guinea. In two volumes. Vol. I.	Johnstone, Charles	1763	['Author (text)']	['Generic/Descriptive']	['[...] this concludes the works of our author']	['Postscript']	['Indeterminate']		
432087	The adventures of Peregrine Pickle. In which are included, memoirs of a lady of quality. In four volumes. Vol. I.	Smollett, Tobias George	1751	['Publisher (text)']	['Generic/Descriptive']	['Printed for the author']	['Title Page']		['Male']	
